account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1773240323000,86.13,4621.05,721,gold,14,92.62,0
A0001,1771994691000,54.91,1127.37,504,bronze,15,92.08,0
A0002,1773035872000,22.51,6556.11,843,silver,13,90.16,0
A0003,1772845958000,32.1,9133.58,773,bronze,26,14.75,1
A0004,1772004926000,73.71,3039.45,338,gold,28,86.35,0
A0005,1772912757000,17.36,4100.53,511,silver,6,90.59,0
A0006,1772170863000,145.18,3710.08,850,gold,27,14.64,1
A0007,1772961932000,89.28,59.99,604,bronze,34,6.29,1
A0008,1772595553000,23.7,6882.3,516,bronze,8,7.55,1
A0009,1773198446000,30.99,7968.18,671,gold,1,86.78,0
A0010,1772286986000,14.63,3288.82,300,gold,33,89.38,0
A0011,1772207317000,131.36,6946.43,740,gold,35,8.43,1
A0012,1772605007000,7.35,7549.23,617,bronze,33,6.88,1
A0013,1772082841000,29.97,6836.71,729,bronze,0,85.67,0
A0014,1773479721000,47.86,3407.09,617,gold,17,6.5,1
A0015,1772754123000,45.25,5645.74,779,silver,22,7.32,1
A0016,1773432563000,38.98,629.36,657,silver,11,6.88,1
A0017,1772219732000,134.93,5328.07,745,silver,14,9.71,1
A0018,1772072882000,10.91,7060.58,609,silver,19,88.68,0
A0019,1772440797000,13.13,3718.97,781,silver,2,89.65,0
A0020,1771991763000,13.15,5326.49,729,gold,28,12.2,1
A0021,1772483953000,70.0,3149.63,389,gold,21,11.54,1
A0022,1772910507000,85.57,2403.09,362,bronze,31,91.44,0
A0023,1772291795000,76.17,6221.66,734,bronze,16,8.12,1
A0024,1773545953000,68.49,6417.16,724,silver,31,94.01,0
A0025,1772995761000,9.95,7895.34,338,bronze,10,8.02,1
A0026,1773617586000,111.73,4229.05,850,bronze,5,13.84,1
A0027,1773337598000,27.92,1744.34,850,bronze,25,85.56,0
A0028,1773132448000,20.24,2913.39,321,gold,5,86.75,0
A0029,1773235471000,44.55,4162.31,474,gold,31,93.16,0
A0030,1772605532000,9.75,3573.99,377,gold,32,87.9,0
A0031,1773534790000,54.11,4592.45,410,bronze,31,10.17,1
A0032,1773167077000,21.76,4389.61,325,silver,24,6.28,1
A0033,1772922392000,21.68,8208.7,774,silver,35,90.0,0
A0034,1773531530000,129.66,2306.41,663,silver,19,10.82,1
A0035,1772595685000,188.17,4709.37,420,gold,3,91.11,0
A0036,1772978848000,33.22,3199.43,799,bronze,8,11.61,1
A0037,1772081749000,260.71,2155.3,618,gold,25,13.38,1
A0038,1772699420000,125.63,5504.28,772,bronze,20,13.79,1
A0039,1773466771000,28.58,4980.93,424,bronze,34,89.41,0
A0040,1772215198000,42.0,6070.72,746,gold,6,8.56,1
A0041,1773211746000,36.12,6333.89,762,gold,8,5.83,1
A0042,1773224010000,7.65,4450.75,493,silver,13,5.42,1
A0043,1772552687000,41.19,6037.89,401,silver,3,86.5,0
A0044,1773150473000,23.25,3684.87,442,silver,25,5.27,1
A0045,1772423512000,254.05,9375.04,407,silver,12,93.01,0
A0046,1773333505000,24.85,3136.17,631,bronze,4,85.92,0
A0047,1772710910000,141.89,1267.13,354,bronze,34,6.47,1
A0048,1773311344000,16.19,8031.48,300,gold,28,8.25,1
A0049,1773445764000,12.47,5172.74,504,bronze,33,90.66,0
A0050,1773640313000,4.47,4584.27,388,silver,39,92.89,0
A0051,1773137443000,12.06,4538.2,823,silver,25,94.49,0
A0052,1772218640000,52.8,1552.84,370,bronze,11,87.54,0
A0053,1772801536000,9.25,5483.07,808,bronze,30,86.14,0
A0054,1772181668000,29.87,1918.6,731,silver,17,13.5,1
A0055,1772752367000,15.24,4108.39,457,gold,32,90.47,0
A0056,1773214889000,7.12,3356.05,745,gold,18,94.31,0
A0057,1772423323000,12.61,3307.24,715,silver,35,87.23,0
A0058,1772906059000,10.74,9220.45,314,gold,19,12.7,1
A0059,1773512745000,16.59,5830.51,461,gold,17,6.25,1
A0060,1773292982000,3.84,3751.64,386,silver,33,94.28,0
A0061,1772753494000,11.68,5950.53,467,bronze,1,14.01,1
A0062,1772279591000,121.42,3334.9,399,silver,15,94.74,0
A0063,1773532678000,3.32,3638.8,436,gold,39,88.92,0
A0064,1772958691000,8.26,6738.13,665,silver,37,86.06,0
A0065,1772506977000,63.81,8445.78,565,silver,12,5.06,1
A0066,1773558042000,9.95,7710.78,745,bronze,33,90.0,0
A0067,1773447665000,38.02,753.39,450,gold,0,90.74,0
A0068,1772196999000,81.48,5250.51,504,bronze,30,88.85,0
A0069,1773556734000,4.89,8864.98,824,gold,28,86.64,0
A0070,1773479303000,3.57,5858.88,381,bronze,6,91.56,0
A0071,1773322457000,38.91,6694.29,769,bronze,39,93.39,0
A0072,1772643411000,45.76,2071.96,367,bronze,20,10.29,1
A0073,1773149664000,31.04,7657.58,801,silver,23,14.97,1
A0074,1772078819000,24.97,5814.56,664,bronze,24,5.42,1
A0075,1772131357000,8.4,9157.82,374,gold,32,90.0,0
A0076,1772632842000,107.05,1311.14,418,silver,28,8.03,1
A0077,1772304996000,14.08,4018.76,850,silver,14,93.1,0
A0078,1772072633000,26.08,4137.82,587,gold,4,9.8,1
A0079,1772542463000,18.23,4601.85,406,silver,29,86.39,0
A0080,1772853090000,31.34,4314.56,703,silver,18,91.07,0
A0081,1773017726000,140.31,3392.38,786,silver,2,86.29,0
A0082,1772751794000,47.86,3889.88,381,bronze,30,13.16,1
A0083,1773273984000,141.58,6357.45,499,gold,19,6.01,1
A0084,1772843694000,21.52,8418.38,593,bronze,36,92.15,0
A0085,1773320550000,22.52,5570.21,375,gold,8,91.97,0
A0086,1773483757000,55.22,3664.88,756,bronze,39,12.77,1
A0087,1772352622000,54.8,4394.87,716,bronze,9,85.92,0
A0088,1772090946000,27.4,6848.21,502,gold,31,9.56,1
A0089,1773245874000,49.54,3253.15,482,gold,14,6.01,1
A0090,1772618006000,34.66,8143.57,785,gold,17,5.09,1
A0091,1772901237000,9.99,7919.13,836,gold,38,85.62,0
A0092,1772736875000,33.02,5377.25,313,silver,1,8.74,1
A0093,1772641854000,40.65,2987.72,347,silver,36,13.62,1
A0094,1772398332000,59.98,5201.84,567,silver,5,13.55,1
A0095,1772540297000,55.31,3873.5,850,bronze,20,93.87,0
A0096,1772671925000,54.21,6560.8,847,gold,1,88.62,0
A0097,1772713894000,11.52,5464.99,800,bronze,22,85.32,0
A0098,1773023470000,45.08,5772.68,479,bronze,25,12.54,1
A0099,1773168709000,44.09,7204.95,404,silver,22,12.36,1
