account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1773240323000,47.53,6418.09,716,bronze,23,56.94,0
A0001,1771994691000,41.14,1231.56,504,bronze,12,46.2,0
A0002,1773035872000,40.73,6819.55,843,silver,39,46.77,0
A0003,1772845958000,28.38,8700.46,773,bronze,5,45.34,1
A0004,1772004926000,186.23,3618.28,338,gold,36,49.67,0
A0005,1772912757000,4.07,4492.01,470,gold,10,57.54,0
A0006,1772170863000,144.17,3859.43,850,gold,38,56.71,1
A0007,1772961932000,10.45,-418.08,583,bronze,33,53.35,1
A0008,1772595553000,16.15,6363.1,516,bronze,36,59.04,1
A0009,1773198446000,41.48,7953.51,680,bronze,10,41.64,0
A0010,1772286986000,29.05,2348.73,300,gold,18,61.46,0
A0011,1772207317000,27.51,6590.53,808,gold,23,46.16,1
A0012,1772605007000,185.6,7521.69,627,silver,20,46.46,1
A0013,1772082841000,39.23,7141.65,759,gold,17,51.78,0
A0014,1773479721000,290.21,3106.86,682,silver,28,58.63,1
A0015,1772754123000,47.44,5282.98,741,gold,34,47.27,1
A0016,1773432563000,180.31,1234.28,613,silver,0,57.53,1
A0017,1772219732000,5.53,5473.84,745,silver,31,42.68,1
A0018,1772072882000,31.77,7278.72,609,silver,34,41.84,0
A0019,1772440797000,65.23,4447.57,781,silver,37,56.06,0
A0020,1771991763000,5.2,5718.74,729,gold,19,50.98,1
A0021,1772483953000,29.86,3405.85,313,gold,20,42.47,1
A0022,1772910507000,41.17,2693.99,362,bronze,39,51.49,0
A0023,1772291795000,17.31,5805.97,676,bronze,21,47.46,1
A0024,1773545953000,3.68,6633.24,658,bronze,31,52.57,0
A0025,1772995761000,25.56,7825.52,338,bronze,27,53.42,1
A0026,1773617586000,59.21,3150.98,850,bronze,27,46.02,1
A0027,1773337598000,20.37,2002.3,849,silver,6,49.3,0
A0028,1773132448000,3.34,2523.09,321,gold,32,51.42,0
A0029,1773235471000,270.34,3362.3,474,gold,18,48.18,0
A0030,1772605532000,9.79,3689.21,377,gold,23,54.0,0
A0031,1773534790000,31.48,4617.18,342,silver,11,43.98,1
A0032,1773167077000,45.83,4636.87,403,gold,32,52.19,1
A0033,1772922392000,66.11,7871.75,774,silver,17,50.83,0
A0034,1773531530000,10.0,2497.7,679,gold,35,53.95,1
A0035,1772595685000,15.54,4741.48,420,gold,2,47.1,0
A0036,1772978848000,39.34,3623.07,799,bronze,14,57.86,1
A0037,1772081749000,41.44,1707.95,618,gold,19,53.92,1
A0038,1772699420000,36.86,5768.08,795,gold,39,51.79,1
A0039,1773466771000,8.5,4197.79,424,bronze,29,61.14,0
A0040,1772215198000,120.52,5936.55,746,gold,15,54.43,1
A0041,1773211746000,12.16,6422.48,805,silver,14,50.04,1
A0042,1773224010000,67.14,5173.7,493,silver,8,55.97,1
A0043,1772552687000,58.29,5810.93,401,silver,18,48.11,0
A0044,1773150473000,4.74,3651.94,362,silver,32,53.44,1
A0045,1772423512000,9.55,9154.21,474,bronze,26,55.47,0
A0046,1773333505000,16.87,4049.51,631,bronze,25,49.23,0
A0047,1772710910000,176.42,1387.65,367,gold,0,47.25,1
A0048,1773311344000,24.51,8058.37,300,gold,9,57.69,1
A0049,1773445764000,57.52,4433.79,504,bronze,5,45.84,0
A0050,1773640313000,26.97,4952.96,388,silver,16,58.56,0
A0051,1773137443000,7.67,4596.08,823,silver,12,54.51,0
A0052,1772218640000,23.29,2134.39,305,bronze,14,50.13,0
A0053,1772801536000,67.67,6228.84,840,gold,35,46.91,0
A0054,1772181668000,92.21,1255.76,731,silver,17,52.81,1
A0055,1772752367000,91.55,3985.97,457,gold,33,53.99,0
A0056,1773214889000,21.65,3535.63,745,gold,23,49.41,0
A0057,1772423323000,112.49,4058.9,715,silver,1,49.21,0
A0058,1772906059000,44.53,8773.32,328,bronze,6,48.97,1
A0059,1773512745000,17.06,5465.06,461,gold,24,51.38,1
A0060,1773292982000,19.7,3635.28,386,silver,38,50.81,0
A0061,1772753494000,5.62,5709.43,503,silver,10,50.41,1
A0062,1772279591000,20.42,3106.17,399,silver,6,45.4,0
A0063,1773532678000,142.24,3905.94,436,gold,20,47.35,0
A0064,1772958691000,49.09,6786.96,598,silver,32,53.24,0
A0065,1772506977000,235.4,8787.78,565,silver,12,47.0,1
A0066,1773558042000,68.72,8571.21,745,bronze,19,47.14,0
A0067,1773447665000,26.15,953.13,450,silver,25,54.93,0
A0068,1772196999000,36.44,5026.32,535,bronze,20,47.49,0
A0069,1773556734000,9.52,9020.72,824,gold,7,49.74,0
A0070,1773479303000,86.73,5827.26,381,bronze,3,56.28,0
A0071,1773322457000,89.3,6936.48,769,bronze,37,55.32,0
A0072,1772643411000,94.27,2134.94,367,bronze,37,52.95,1
A0073,1773149664000,16.52,8519.65,801,silver,12,56.28,1
A0074,1772078819000,23.9,6861.18,664,bronze,12,49.79,1
A0075,1772131357000,44.45,8545.89,374,gold,30,43.8,0
A0076,1772632842000,45.81,2311.36,354,gold,5,48.84,1
A0077,1772304996000,36.81,4087.92,812,gold,36,55.48,0
A0078,1772072633000,32.71,4411.1,587,gold,15,48.8,1
A0079,1772542463000,138.42,4823.64,388,silver,27,40.25,0
A0080,1772853090000,4.54,4427.73,703,silver,19,46.79,0
A0081,1773017726000,54.12,3394.9,786,silver,10,51.5,0
A0082,1772751794000,5.94,3975.6,381,bronze,28,48.83,1
A0083,1773273984000,15.37,5916.01,499,gold,22,49.89,1
A0084,1772843694000,38.54,7952.81,593,bronze,30,49.08,0
A0085,1773320550000,24.17,5923.41,375,gold,1,44.37,0
A0086,1773483757000,49.64,4146.44,756,bronze,34,55.54,1
A0087,1772352622000,31.9,4623.29,716,bronze,4,53.08,0
A0088,1772090946000,17.72,7504.86,502,gold,22,43.51,1
A0089,1773245874000,5.67,3529.52,482,gold,23,50.04,1
A0090,1772618006000,395.05,8080.96,785,gold,32,54.16,1
A0091,1772901237000,45.72,8344.05,836,gold,28,46.73,0
A0092,1772736875000,150.45,6591.22,313,silver,34,52.57,1
