entity_id,f1,f2,f3,f4,f5
E0142,13.582844,5.551383,6.799932,2.706375,8.805982
E0298,8.743507,5.875611,10.065169,17.774681,2.783744
E0165,12.952764,3.464571,7.041518,6.213822,11.271534
E0159,4.132314,6.71453,6.345951,22.452029,12.612292
E0228,3.324124,3.547713,19.354758,2.45217,21.36295
E0066,3.548503,3.993842,34.056103,6.243326,6.316043
E0215,16.283439,17.273443,12.404312,23.325872,2.340414
E0288,1.948413,1.236311,5.314109,6.696497,32.884904
E0123,2.163563,2.078492,7.33573,5.537857,7.443559
E0150,5.495269,8.882757,10.734543,12.992621,13.526595
E0047,11.159334,4.502723,6.399918,4.892517,9.363294
E0017,3.00332,4.21826,19.059732,5.658739,14.087827
E0001,10.93801,8.037063,5.972185,7.629329,4.460071
E0143,42.374784,8.166674,1.829336,9.726928,7.857974
E0129,7.474875,4.228677,8.086335,1.663691,3.299993
E0283,20.742769,4.696594,5.212142,8.696637,2.182007
E0169,10.989107,23.427749,4.821904,8.043811,2.788756
E0205,10.700496,1.834668,3.436733,7.121465,20.223724
E0087,8.801841,3.520342,70.314422,12.189809,4.206381
E0253,10.331273,15.830942,4.192753,2.96253,8.672034
E0265,2.15765,5.476329,8.328747,9.483162,7.585542
E0114,3.774127,23.641415,21.660371,6.834507,6.109043
E0109,4.891655,8.571965,8.739682,13.440367,10.742253
E0093,6.185135,5.90079,10.300076,24.892288,2.072097
E0134,4.545747,5.162202,3.156047,4.379839,22.052861
E0273,6.646216,3.595867,30.191715,8.908168,12.210495
E0236,3.961083,11.161672,17.484619,7.505783,9.52488
E0002,7.85675,9.234575,7.116469,18.204754,5.660219
E0199,5.02477,15.054148,9.579196,12.985366,21.727656
E0239,4.694858,8.49914,3.962224,4.486867,2.382756
E0289,5.870712,7.339815,7.604894,8.486751,4.289766
E0191,12.456861,10.895312,24.393481,5.519926,2.820844
E0213,8.595089,4.059286,5.59006,7.6698,8.595619
E0183,39.792707,10.263518,28.289454,14.285467,12.88867
E0036,9.794355,7.876728,6.97629,13.334489,21.050327
E0074,5.874467,1.998175,14.829568,3.769094,12.898801
E0252,1.405468,2.376063,6.175234,18.162232,5.785045
E0031,45.299943,4.986703,3.647322,1.916641,4.459773
E0203,34.531025,5.768289,10.915284,11.320461,9.782648
E0007,15.540607,2.481716,4.374844,4.820884,8.835404
E0146,13.118125,5.170413,4.338716,5.445546,36.487691
E0185,12.14647,8.69231,9.593705,6.583743,6.250129
E0039,5.104955,10.232587,4.087898,1.771571,3.940207
E0078,16.001048,21.6715,3.231794,13.378459,2.44073
E0025,13.863503,2.450598,9.224544,3.422492,3.097618
E0065,3.481671,4.783554,45.596704,5.316752,4.519965
E0162,12.31699,58.747325,3.26383,41.310998,6.000651
E0081,19.863187,4.711908,3.135066,17.412705,7.222754
E0178,15.595693,12.833893,2.052442,11.641944,6.333404
E0126,12.224094,11.063536,4.063519,5.010138,8.013624
E0201,9.721845,10.49846,13.078774,2.642499,13.701023
E0027,15.33151,11.356018,13.126677,3.349044,6.983278
E0071,17.00528,6.778246,2.875347,5.959632,5.916231
E0281,13.5589,19.812083,18.566409,2.3976,10.289505
E0167,11.363726,4.284174,5.625328,6.566386,11.842462
E0297,11.472664,15.103346,4.494028,5.502106,2.092188
E0041,3.115711,17.780058,4.896908,17.204096,1.889286
E0220,5.942768,7.970104,5.177193,17.446395,6.725064
