account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1773417029000,361.53,5505.08,516,gold,8,88.7,0
A0001,1772780637000,42.96,7543.58,496,silver,20,88.29,0
A0002,1773642704000,12.19,6450.52,688,gold,24,12.34,1
A0003,1772647381000,22.27,8610.67,317,bronze,11,88.69,0
A0004,1772044020000,5.89,5297.46,503,bronze,12,7.31,1
A0005,1773546966000,67.69,-149.49,667,gold,4,11.42,1
A0006,1772502342000,68.56,2349.35,850,silver,17,90.08,0
A0007,1773173216000,111.56,7382.17,529,bronze,33,10.58,1
A0008,1772875697000,24.33,3730.52,524,silver,34,89.01,0
A0009,1773095529000,16.8,7086.23,379,bronze,28,11.29,1
A0010,1772684983000,9.76,4108.32,535,bronze,2,86.23,0
A0011,1772011545000,43.54,7330.65,704,silver,39,89.78,0
A0012,1773349974000,3.49,3597.13,448,gold,11,93.97,0
A0013,1773027760000,75.2,7646.33,376,bronze,26,13.91,1
A0014,1773494664000,66.68,7268.45,652,gold,14,9.53,1
A0015,1773061468000,126.1,3534.54,673,bronze,38,85.65,0
A0016,1772312656000,21.9,4197.89,727,bronze,38,85.39,0
A0017,1773092174000,18.94,4851.31,446,silver,3,9.14,1
A0018,1772971590000,40.02,3237.62,377,silver,26,12.6,1
A0019,1773234285000,93.84,2804.11,583,gold,37,14.64,1
A0020,1772120576000,62.9,7375.93,742,gold,18,89.72,0
A0021,1772110969000,12.33,4216.39,437,bronze,8,13.57,1
A0022,1773025093000,27.64,3866.36,647,silver,25,91.51,0
A0023,1772804791000,27.09,4961.83,393,bronze,15,14.23,1
A0024,1772708384000,102.77,7488.9,798,silver,36,94.52,0
A0025,1772369072000,18.35,7141.71,438,silver,9,5.51,1
A0026,1772443987000,53.34,3255.66,771,gold,10,87.86,0
A0027,1772064690000,26.19,8355.52,838,bronze,4,93.87,0
A0028,1772842612000,39.82,2375.93,652,silver,26,92.22,0
A0029,1772374597000,5.27,2362.8,625,silver,15,94.37,0
A0030,1772330191000,6.28,3070.58,762,bronze,36,8.03,1
A0031,1772954901000,7.93,4717.69,506,gold,26,93.26,0
A0032,1772421417000,141.55,3666.46,837,silver,19,93.58,0
A0033,1772319311000,10.47,7100.24,847,gold,4,10.13,1
A0034,1772593731000,81.09,7276.65,530,silver,26,9.04,1
A0035,1773199887000,29.26,4151.86,594,silver,11,89.4,0
A0036,1773305583000,7.82,5728.87,815,bronze,27,7.29,1
A0037,1772172309000,6.22,3502.02,623,silver,32,10.6,1
A0038,1773108655000,80.22,5883.56,331,gold,0,89.24,0
A0039,1772856373000,10.94,6929.89,846,silver,15,92.4,0
A0040,1772110237000,48.98,4349.42,405,bronze,4,7.95,1
A0041,1772103039000,27.26,8876.46,629,gold,29,88.63,0
A0042,1773191910000,8.29,3717.19,801,bronze,6,5.71,1
A0043,1772288055000,45.01,5866.24,517,silver,8,91.43,0
A0044,1772565025000,10.9,2055.2,635,silver,34,5.69,1
A0045,1772947595000,6.86,2047.83,743,bronze,7,7.33,1
A0046,1772278023000,36.3,5398.38,621,silver,24,9.62,1
A0047,1773391607000,12.1,8103.55,660,bronze,4,88.45,0
A0048,1772964442000,22.46,2474.28,701,bronze,27,85.67,0
A0049,1772152671000,31.63,1294.09,600,silver,8,14.73,1
A0050,1773312179000,21.4,3711.18,342,bronze,29,90.09,0
A0051,1772126693000,67.4,2562.1,790,gold,29,10.69,1
A0052,1772542875000,52.3,4633.16,324,silver,37,90.34,0
A0053,1772843716000,118.51,6482.74,511,silver,22,11.99,1
A0054,1772382393000,89.32,4800.32,551,silver,38,12.2,1
A0055,1772259608000,45.36,6348.11,830,silver,27,6.56,1
A0056,1772159459000,28.82,2410.31,832,gold,22,94.55,0
A0057,1772221535000,72.51,3563.81,375,gold,2,91.53,0
A0058,1773061853000,27.06,3339.08,400,silver,22,7.27,1
A0059,1772920648000,49.83,2891.06,346,silver,29,85.55,0
A0060,1772087533000,6.08,944.35,758,gold,31,13.21,1
A0061,1772669207000,17.93,4019.5,685,gold,22,94.09,0
A0062,1772736833000,32.31,7023.92,300,gold,25,90.45,0
A0063,1773012189000,14.68,6321.16,565,bronze,17,12.09,1
A0064,1772693743000,9.48,6056.43,833,silver,18,88.52,0
A0065,1773117751000,73.07,7072.37,450,gold,21,91.33,0
A0066,1772218963000,114.03,3453.23,687,silver,38,90.97,0
A0067,1772544740000,25.44,7812.31,519,bronze,34,87.69,0
A0068,1772118095000,27.02,7551.8,752,bronze,12,11.29,1
A0069,1772941021000,22.64,6450.96,463,silver,21,8.79,1
A0070,1773379849000,16.36,3160.81,438,gold,24,14.4,1
A0071,1772107780000,91.46,5174.69,480,gold,24,87.28,0
A0072,1773290314000,37.1,6089.17,717,silver,23,13.23,1
