account_id,event_time,amount,balance
A0000,1767278409000,37.66,3554.69
A0000,1770548207000,11.87,3081.51
A0000,1771555115000,55.74,2675.51
A0000,1773025385000,24.71,2078.68
A0000,1773826019000,23.37,1762.23
A0001,1767234163000,8.69,5536.29
A0001,1767438839000,9.82,5675.55
A0001,1768004443000,3.27,5197.31
A0001,1768634381000,10.88,5711.36
A0001,1768931515000,36.46,6224.16
A0001,1772419437000,35.62,6422.33
A0001,1774712049000,24.58,6051.97
A0002,1767252605000,42.99,2512.04
A0002,1768773610000,32.6,2280.36
A0002,1770901044000,28.6,2168.92
A0002,1771412870000,60.8,2459.95
A0002,1771775416000,20.87,2173.89
A0002,1773570462000,11.34,2527.63
A0003,1768084089000,23.49,7312.9
A0003,1771697036000,19.32,8432.72
A0003,1771697036000,19.32,8432.72
A0003,1771876358000,168.74,8771.01
A0003,1773053429000,141.43,8751.61
A0003,1774977069000,76.63,8872.64
A0004,1767310358000,20.6,4542.15
A0004,1769509846000,18.39,4847.31
A0004,1770545287000,102.45,4248.5
A0004,1774629316000,9.56,4247.61
A0005,1767275877000,37.41,7067.16
A0005,1767742728000,10.17,7332.59
A0005,1767899357000,44.25,6917.95
A0005,1769222687000,4.85,7483.51
A0005,1769255101000,99.73,7527.68
A0005,1770417158000,22.24,7927.15
A0005,1774056990000,22.84,8269.78
A0006,1767256598000,6.54,4370.53
A0006,1769284656000,132.88,3735.25
A0006,1771175554000,15.0,3654.18
A0006,1771201110000,57.87,3783.71
A0006,1771518184000,214.19,3514.92
A0006,1773921119000,28.79,3429.99
A0006,1774881951000,39.14,3957.13
A0007,1767796675000,5.72,3670.1
A0007,1770506511000,14.61,3429.58
A0007,1770860794000,35.46,3325.34
A0007,1771393702000,52.27,3354.48
A0007,1771667850000,134.03,3202.92
A0007,1772979189000,187.15,2925.78
A0007,1774500401000,22.65,2874.69
A0007,1774500401000,22.65,2874.69
A0008,1767285942000,31.78,4178.48
A0008,1768718321000,181.15,3805.19
A0008,1769344415000,23.99,4210.23
A0008,1770887364000,56.57,4204.0
A0008,1771069320000,12.21,4048.3
A0008,1772891902000,51.44,3717.08
A0008,1773931474000,18.56,3931.7
A0008,1773931474000,18.56,3931.7
A0008,1774122989000,70.26,4387.64
A0009,1767239795000,80.54,6485.98
A0009,1768490638000,70.37,6107.46
A0009,1768752363000,46.44,5908.0
A0009,1771679487000,79.55,6569.06
A0009,1772537688000,31.63,6551.73
A0009,1773656426000,108.1,5780.34
A0010,1767257850000,31.77,8269.59
A0010,1768909504000,36.87,8231.06
A0010,1769026374000,72.05,8501.42
A0010,1770201993000,26.07,8346.23
A0010,1770413297000,30.45,8513.73
A0010,1773954859000,36.73,8354.5
A0010,1774661917000,56.98,8260.75
A0011,1767247099000,52.15,2523.8
A0011,1769368090000,57.51,2552.29
A0011,1769452015000,41.34,2464.83
