user_id,item_id
U0000,I0010
U0000,I0012
U0000,I0023
U0000,I0030
U0000,I0035
U0000,I0040
U0000,I0046
U0001,I0013
U0001,I0019
U0001,I0022
U0001,I0025
U0001,I0036
U0001,I0042
U0001,I0043
U0001,I0049
U0001,I0054
U0002,I0001
U0002,I0013
U0002,I0020
U0002,I0034
U0002,I0036
U0002,I0041
U0002,I0047
U0002,I0055
U0003,I0045
U0003,I0051
U0003,I0056
U0003,I0058
U0003,I0059
U0004,I0001
U0004,I0017
U0004,I0020
U0004,I0021
U0004,I0023
U0004,I0058
U0005,I0010
U0005,I0034
U0005,I0035
U0005,I0042
U0005,I0045
U0005,I0048
U0005,I0054
U0006,I0015
U0006,I0018
U0006,I0034
U0006,I0044
U0006,I0046
U0006,I0057
U0007,I0005
U0007,I0009
U0007,I0018
U0007,I0022
U0007,I0027
U0007,I0041
U0007,I0049
U0008,I0006
U0008,I0009
U0008,I0015
U0008,I0021
U0008,I0054
U0009,I0012
U0009,I0017
U0009,I0020
U0009,I0027
U0009,I0038
U0009,I0045
U0010,I0000
U0010,I0007
U0010,I0009
U0010,I0021
U0010,I0029
U0010,I0031
U0010,I0033
U0010,I0038
U0010,I0040
U0011,I0001
U0011,I0002
U0011,I0010
U0011,I0032
U0011,I0034
U0011,I0039
U0011,I0044
U0011,I0046
U0011,I0059
U0012,I0004
U0012,I0010
U0012,I0031
U0012,I0032
U0012,I0033
U0012,I0036
U0012,I0037
U0012,I0049
U0012,I0053
U0012,I0057
U0013,I0001
U0013,I0007
U0013,I0016
U0013,I0017
U0013,I0021
U0013,I0022
U0013,I0028
U0013,I0040
U0014,I0006
U0014,I0007
U0014,I0017
U0014,I0019
U0014,I0020
U0014,I0027
U0014,I0030
U0014,I0035
U0014,I0039
U0014,I0048
U0015,I0005
U0015,I0006
U0015,I0017
U0015,I0029
U0015,I0040
U0015,I0047
U0015,I0053
U0015,I0056
U0016,I0003
U0016,I0011
U0016,I0013
U0016,I0014
U0016,I0016
U0016,I0020
U0016,I0030
U0016,I0033
U0016,I0034
U0016,I0039
U0017,I0003
U0017,I0005
U0017,I0007
U0017,I0008
U0017,I0018
U0017,I0031
U0017,I0034
U0017,I0040
U0017,I0041
U0017,I0056
U0018,I0009
U0018,I0013
U0018,I0015
U0018,I0035
U0018,I0041
U0018,I0042
U0018,I0046
U0019,I0023
U0019,I0025
U0019,I0048
U0019,I0049
U0019,I0051
U0020,I0000
U0020,I0025
U0020,I0027
U0020,I0036
U0020,I0044
U0020,I0047
U0020,I0049
U0021,I0022
U0021,I0028
U0021,I0030
U0021,I0038
U0021,I0039
U0021,I0048
U0022,I0017
U0022,I0024
U0022,I0028
U0022,I0031
U0022,I0043
U0022,I0057
U0023,I0001
U0023,I0003
U0023,I0008
U0023,I0015
U0023,I0024
U0023,I0028
U0023,I0044
U0023,I0052
U0024,I0007
U0024,I0010
U0024,I0021
U0024,I0023
U0024,I0024
U0024,I0035
U0024,I0039
U0025,I0005
U0025,I0011
U0025,I0015
U0025,I0024
U0025,I0045
U0026,I0010
U0026,I0016
U0026,I0021
U0026,I0030
U0026,I0037
U0026,I0040
U0026,I0046
U0026,I0049
U0026,I0054
U0027,I0000
U0027,I0002
U0027,I0026
U0027,I0027
U0027,I0041
U0027,I0047
U0027,I0048
U0027,I0050
U0027,I0052
U0027,I0053
U0028,I0001
U0028,I0003
U0028,I0034
U0028,I0036
U0028,I0041
U0028,I0056
U0029,I0002
U0029,I0006
U0029,I0007
U0029,I0009
U0029,I0017
U0029,I0036
U0029,I0040
U0029,I0041
U0030,I0001
U0030,I0008
U0030,I0011
U0030,I0023
U0030,I0048
U0030,I0052
U0031,I0005
U0031,I0013
U0031,I0025
U0031,I0027
U0031,I0043
U0031,I0053
U0031,I0057
U0031,I0058
U0032,I0005
U0032,I0018
U0032,I0023
U0032,I0033
U0032,I0047
U0033,I0029
U0033,I0037
U0033,I0043
U0033,I0053
U0033,I0058
U0034,I0007
U0034,I0008
U0034,I0009
U0034,I0012
U0034,I0015
U0034,I0017
U0034,I0034
U0034,I0050
U0034,I0058
U0035,I0002
U0035,I0007
U0035,I0013
U0035,I0019
U0035,I0021
U0035,I0028
U0035,I0038
U0035,I0039
U0035,I0049
U0036,I0001
U0036,I0005
U0036,I0008
U0036,I0020
U0036,I0027
U0036,I0036
U0036,I0040
U0036,I0041
U0036,I0048
U0036,I0055
U0037,I0002
U0037,I0008
U0037,I0023
U0037,I0029
U0037,I0033
U0037,I0034
U0037,I0051
U0037,I0057
U0038,I0008
U0038,I0016
U0038,I0021
U0038,I0043
U0038,I0044
U0038,I0055
U0038,I0058
U0039,I0008
U0039,I0017
U0039,I0028
U0039,I0030
U0039,I0033
U0039,I0040
U0039,I0041
U0039,I0043
U0039,I0046
