account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772066292000,69.09,6021.34,727,bronze,19,45.24,0
A0001,1773666141000,26.96,9359.81,370,silver,17,46.72,0
A0002,1772128989000,8.33,4116.89,383,silver,10,47.75,0
A0003,1773229420000,42.88,6502.51,781,gold,38,55.98,0
A0004,1772417799000,177.41,5892.32,460,bronze,34,60.34,1
A0005,1773163736000,18.96,4707.95,349,bronze,0,52.16,1
A0006,1772464591000,44.06,4697.42,568,bronze,30,57.51,1
A0007,1772145721000,57.52,3059.23,466,gold,30,49.58,0
A0008,1772643050000,41.44,6126.74,709,silver,26,51.37,0
A0009,1772652800000,62.87,5892.64,459,gold,5,55.58,1
A0010,1773490648000,13.44,3374.9,331,bronze,33,57.16,0
A0011,1773302419000,49.75,3966.86,692,gold,14,39.15,1
A0012,1772226277000,3.92,7639.02,688,bronze,12,54.0,1
A0013,1772914795000,53.29,3086.87,828,silver,9,43.24,1
A0014,1773064738000,53.52,7052.9,675,bronze,20,48.67,1
A0015,1773382458000,9.47,5890.85,311,silver,21,57.02,0
A0016,1772372281000,132.75,3390.94,784,bronze,29,48.7,1
A0017,1772576452000,9.74,5690.79,385,silver,29,56.47,0
A0018,1773205158000,69.27,3841.58,384,gold,30,41.56,1
A0019,1772459034000,36.96,5363.47,437,silver,11,47.31,0
A0020,1773637601000,117.28,5828.75,509,gold,33,55.35,0
A0021,1773055570000,14.9,2440.62,492,silver,4,52.32,0
A0022,1772088943000,45.39,7462.24,413,bronze,38,45.77,0
A0023,1772762548000,133.22,2036.88,471,silver,0,56.32,1
A0024,1773524215000,29.26,3442.69,573,gold,8,48.16,0
A0025,1772565587000,14.2,7254.02,432,bronze,6,47.32,0
A0026,1772312011000,37.92,7903.19,636,gold,36,52.49,0
A0027,1772250658000,684.16,7385.58,487,silver,8,46.71,0
A0028,1772895579000,9.41,2739.36,513,silver,24,45.48,0
A0029,1773650669000,16.07,5926.55,524,silver,19,48.15,0
A0030,1773065386000,2.84,3395.41,300,gold,12,46.66,1
A0031,1773022849000,30.1,7193.22,677,silver,26,46.05,1
A0032,1773214475000,82.78,6159.06,699,bronze,21,44.87,0
A0033,1772988234000,129.1,5633.72,664,gold,36,47.08,0
A0034,1772773510000,14.28,3419.09,501,gold,38,48.56,0
A0035,1772489351000,22.43,6192.45,521,bronze,24,46.82,1
A0036,1772446180000,37.39,5541.35,690,bronze,2,50.65,1
A0037,1773536369000,29.5,9200.29,541,silver,30,51.79,0
A0038,1772691958000,33.53,4555.76,563,bronze,39,51.76,0
A0039,1772134695000,40.16,1121.98,639,gold,11,48.14,1
A0040,1772693635000,15.37,3282.09,816,silver,25,44.2,1
A0041,1773603575000,18.88,7182.24,764,gold,26,43.59,1
A0042,1773142037000,32.49,3845.36,841,silver,35,57.02,0
A0043,1773291923000,116.82,3103.19,569,silver,36,52.03,1
A0044,1773663661000,136.65,6103.67,444,silver,9,47.65,1
A0045,1772943480000,105.46,5777.36,832,bronze,31,44.36,0
A0046,1773244233000,110.0,1989.35,745,bronze,35,42.8,0
A0047,1773337065000,43.31,8437.52,802,silver,37,44.57,1
A0048,1773456580000,39.71,3679.95,715,silver,37,54.36,1
A0049,1773515599000,23.14,4735.91,421,silver,23,55.41,0
A0050,1773350587000,65.21,3092.25,773,silver,7,45.28,1
A0051,1772223764000,36.63,863.11,681,bronze,22,54.37,1
A0052,1772212330000,16.88,3831.4,830,gold,39,37.72,0
A0053,1773033718000,14.73,2211.64,583,bronze,34,46.78,1
A0054,1772077118000,34.67,5570.6,307,gold,10,51.3,0
A0055,1773297529000,9.81,4253.78,798,bronze,7,43.31,1
A0056,1772884483000,82.77,2300.39,309,bronze,0,51.89,1
A0057,1773568170000,11.26,1845.43,615,bronze,24,44.56,1
A0058,1773603894000,17.07,6363.39,321,bronze,34,50.72,0
A0059,1773475408000,44.55,4857.47,832,bronze,11,55.61,0
A0060,1772154582000,13.32,4650.67,602,bronze,27,43.38,1
A0061,1773687581000,17.14,2361.49,535,gold,39,48.01,0
A0062,1772590480000,16.2,7401.11,759,bronze,12,50.53,1
A0063,1772853044000,15.57,4899.94,377,gold,31,57.32,0
A0064,1773412387000,39.81,8531.55,433,gold,20,50.68,0
A0065,1772540879000,10.87,9970.6,593,silver,23,52.29,1
A0066,1772694376000,27.79,4634.54,610,gold,4,42.28,0
A0067,1772600678000,24.31,2254.05,722,bronze,17,54.33,0
A0068,1773418115000,107.62,4692.72,399,bronze,14,56.05,1
A0069,1773647983000,11.77,5218.36,447,silver,21,54.73,1
A0070,1773380982000,148.57,3057.51,753,bronze,35,54.07,0
A0071,1772281179000,44.13,4605.61,650,silver,9,55.97,0
A0072,1772032190000,14.96,3794.23,765,gold,0,48.97,1
A0073,1772838274000,15.46,2720.62,589,bronze,25,47.86,0
A0074,1772913198000,122.06,862.91,846,gold,32,44.38,1
A0075,1772351024000,26.77,7633.25,774,bronze,16,50.7,0
A0076,1772769178000,11.09,3610.83,402,gold,39,53.22,0
A0077,1772318717000,131.71,2013.94,505,bronze,18,51.86,0
A0078,1772637070000,72.97,8239.65,574,bronze,17,54.13,0
A0079,1772149237000,31.73,4644.49,669,bronze,32,42.22,0
A0080,1773360421000,16.15,3545.36,804,bronze,39,55.05,1
A0081,1772211469000,161.39,4736.51,318,gold,15,51.01,0
A0082,1772165184000,20.99,1051.76,839,gold,26,50.32,0
A0083,1773185291000,13.42,3895.14,362,gold,7,51.07,1
A0084,1772960157000,176.51,4742.07,773,bronze,20,46.44,0
A0085,1772756338000,153.73,2374.33,816,gold,38,47.53,1
A0086,1772850916000,3.18,4316.65,559,bronze,23,52.41,1
A0087,1772978251000,35.46,6308.64,490,gold,23,53.89,1
A0088,1772472287000,62.69,9183.02,345,bronze,22,55.7,0
A0089,1773179583000,44.03,4544.81,849,bronze,11,52.12,0
A0090,1773419267000,54.05,1451.54,412,silver,7,53.21,0
A0091,1772486555000,21.49,238.51,456,silver,2,45.31,1
A0092,1772358233000,64.0,6826.05,716,gold,26,42.11,1
A0093,1773059629000,38.7,5327.04,519,gold,37,43.23,0
A0094,1772483258000,110.69,5506.31,786,gold,25,49.8,0
A0095,1772252207000,17.65,5624.51,799,silver,15,36.94,1
A0096,1772311280000,11.91,4713.46,641,bronze,37,45.81,0
A0097,1773334940000,74.2,3931.62,416,bronze,26,49.23,0
A0098,1772968545000,28.67,4260.96,780,silver,24,56.52,1
A0099,1772208311000,26.1,6092.25,787,bronze,8,55.79,0
