account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772066292000,69.09,6021.34,727,bronze,19,87.64,0
A0001,1773666141000,26.96,9359.81,370,silver,17,91.47,0
A0002,1772128989000,8.33,4116.89,383,silver,10,90.82,0
A0003,1773229420000,42.88,6502.51,781,gold,38,87.11,0
A0004,1772417799000,177.41,5892.32,460,bronze,34,11.85,1
A0005,1773163736000,18.96,4707.95,349,bronze,0,8.57,1
A0006,1772464591000,44.06,4697.42,568,bronze,30,12.28,1
A0007,1772145721000,57.52,3059.23,466,gold,30,94.12,0
A0008,1772643050000,41.44,6126.74,709,silver,26,86.02,0
A0009,1772652800000,62.87,5892.64,459,gold,5,12.77,1
A0010,1773490648000,13.44,3374.9,331,bronze,33,92.17,0
A0011,1773302419000,49.75,3966.86,692,gold,14,6.19,1
A0012,1772226277000,3.92,7639.02,688,bronze,12,9.88,1
A0013,1772914795000,53.29,3086.87,828,silver,9,7.3,1
A0014,1773064738000,53.52,7052.9,675,bronze,20,7.49,1
A0015,1773382458000,9.47,5890.85,311,silver,21,91.94,0
A0016,1772372281000,132.75,3390.94,784,bronze,29,13.84,1
A0017,1772576452000,9.74,5690.79,385,silver,29,94.37,0
A0018,1773205158000,69.27,3841.58,384,gold,30,11.3,1
A0019,1772459034000,36.96,5363.47,437,silver,11,94.0,0
A0020,1773637601000,117.28,5828.75,509,gold,33,90.39,0
A0021,1773055570000,14.9,2440.62,492,silver,4,89.09,0
A0022,1772088943000,45.39,7462.24,413,bronze,38,91.36,0
A0023,1772762548000,133.22,2036.88,471,silver,0,7.61,1
A0024,1773524215000,29.26,3442.69,573,gold,8,91.99,0
A0025,1772565587000,14.2,7254.02,432,bronze,6,94.29,0
A0026,1772312011000,37.92,7903.19,636,gold,36,91.12,0
A0027,1772250658000,684.16,7385.58,487,silver,8,92.57,0
A0028,1772895579000,9.41,2739.36,513,silver,24,86.02,0
A0029,1773650669000,16.07,5926.55,524,silver,19,94.25,0
A0030,1773065386000,2.84,3395.41,300,gold,12,5.11,1
A0031,1773022849000,30.1,7193.22,677,silver,26,12.26,1
A0032,1773214475000,82.78,6159.06,699,bronze,21,90.99,0
A0033,1772988234000,129.1,5633.72,664,gold,36,89.3,0
A0034,1772773510000,14.28,3419.09,501,gold,38,85.12,0
A0035,1772489351000,22.43,6192.45,521,bronze,24,10.11,1
A0036,1772446180000,37.39,5541.35,690,bronze,2,12.25,1
A0037,1773536369000,29.5,9200.29,541,silver,30,89.71,0
A0038,1772691958000,33.53,4555.76,563,bronze,39,85.75,0
A0039,1772134695000,40.16,1121.98,639,gold,11,12.2,1
A0040,1772693635000,15.37,3282.09,816,silver,25,12.39,1
A0041,1773603575000,18.88,7182.24,764,gold,26,11.87,1
A0042,1773142037000,32.49,3845.36,841,silver,35,91.56,0
A0043,1773291923000,116.82,3103.19,569,silver,36,7.11,1
A0044,1773663661000,136.65,6103.67,444,silver,9,5.48,1
A0045,1772943480000,105.46,5777.36,832,bronze,31,91.36,0
A0046,1773244233000,110.0,1989.35,745,bronze,35,88.03,0
A0047,1773337065000,43.31,8437.52,802,silver,37,8.81,1
A0048,1773456580000,39.71,3679.95,715,silver,37,9.51,1
