entity_id,f1,f2,f3,f4,f5
E0113,4.089639,5.064883,5.315313,2.183729,7.862605
E0122,10.414996,6.677939,4.977734,8.830224,3.449849
E0271,21.922846,6.534187,9.330977,1.510715,3.754536
E0267,3.668883,6.484538,4.975686,2.0291,14.151333
E0243,7.674862,2.44651,2.876568,17.156602,11.774039
E0070,6.358123,1.85122,13.669413,23.042042,6.421593
E0089,13.244005,5.182015,28.026726,3.052519,8.125902
E0206,1.799154,13.900244,5.587254,26.213149,6.547964
E0078,5.576799,11.293951,7.739766,9.254609,12.795641
E0169,8.064626,3.36696,2.89767,5.019124,6.062259
E0055,2.911531,4.472942,32.188813,10.111098,26.616535
E0091,5.887989,24.45236,13.988488,3.095541,8.134551
E0038,3.900969,5.758335,22.248209,2.940365,7.403828
E0251,2.826771,11.451692,2.520487,29.435646,4.075567
E0254,6.096602,5.087955,3.884488,3.272993,11.467351
E0209,26.485149,11.318108,35.510181,3.410675,40.585834
E0231,8.610333,7.283092,6.568051,3.473118,2.363291
E0276,5.899911,10.613546,2.254703,4.183918,1.85836
E0077,1.274384,16.395674,11.461452,7.319028,9.476792
E0119,16.050286,23.95699,6.268227,4.641941,6.075429
E0208,11.34255,8.629743,37.109903,5.16126,17.466909
E0094,14.29502,4.668832,6.994606,18.735698,1.629254
E0042,25.656629,8.022445,16.418614,8.302436,4.288762
E0238,2.59342,41.84381,9.941375,4.510045,4.683626
E0283,2.872098,4.189825,1.278025,3.894332,17.088325
E0061,8.779389,10.981207,2.409757,3.826034,2.081476
E0131,5.621183,12.066227,7.910946,3.246554,13.86474
E0159,11.066662,6.876148,3.85147,3.855375,10.488847
E0237,13.489773,11.116466,13.455465,14.876119,17.125793
E0114,3.021551,3.841682,4.531801,27.804391,8.231869
E0136,32.632823,5.793576,4.79467,7.145492,7.911147
E0290,2.565713,7.406587,15.589561,3.09272,41.598886
E0147,5.569446,7.241622,15.294907,7.358711,21.619518
E0019,5.489342,2.876717,11.104239,8.703766,6.162025
E0000,13.193442,20.974686,7.756857,4.01551,6.439913
E0092,7.846776,9.257425,7.169941,5.259221,15.756201
E0006,14.096006,6.28767,6.250967,58.082056,13.121622
E0059,9.411855,8.450842,13.374552,19.171595,12.762357
E0265,5.056905,1.963123,3.910776,1.434528,5.577641
E0221,5.684898,12.10117,31.052577,5.497637,7.065082
E0076,3.002233,14.563121,18.086349,20.977842,22.527012
E0278,5.515906,6.391803,8.716572,19.525749,5.49995
E0073,15.438934,21.002905,3.066135,3.638003,4.958157
E0242,54.085529,32.636499,3.870803,11.163064,5.902127
E0037,5.811265,9.323896,13.580272,13.316517,15.376022
E0149,2.158501,5.821842,32.277635,9.254387,3.497258
E0164,2.72844,4.600644,4.442988,10.912299,31.253143
E0168,19.209112,29.609617,2.586015,35.24578,16.469268
E0075,2.167556,12.448985,2.30379,16.432605,18.711981
E0132,3.203556,2.629835,2.630692,8.119491,6.594455
E0172,2.796769,7.019719,0.356904,4.094267,18.29017
E0107,8.534003,9.235016,10.462159,12.649807,6.655628
E0080,5.989507,12.241671,27.039617,15.025148,9.794195
E0222,7.351886,41.744321,5.708298,2.801774,17.429287
E0023,15.544462,5.771838,4.463905,13.077367,14.902496
E0064,9.182432,3.035009,2.962252,4.718984,13.070974
E0191,8.205887,11.601367,1.613262,5.896152,7.135468
E0273,12.027527,4.56102,25.342434,1.383243,8.06782
E0100,1.278767,2.784085,6.167414,8.936936,4.466254
E0123,3.126156,13.842982,0.704718,5.821734,6.8362
E0244,8.358097,4.230056,6.619881,10.740673,4.976743
E0240,3.457247,16.267,15.925638,8.64817,5.693439
E0106,5.58394,13.46542,10.669447,5.51092,12.220867
E0034,19.589342,21.465217,3.815862,3.089021,13.068077
E0262,2.083739,10.55343,5.216571,12.114214,5.569153
E0024,4.395955,4.144193,26.337528,8.045749,7.917268
E0029,7.038028,4.728189,4.760145,10.080204,6.977348
E0069,5.547078,2.244519,1.334647,11.734204,12.331252
E0167,40.282722,1.625326,12.498296,5.596285,47.63396
E0288,4.766004,11.190365,1.420291,10.184613,9.523061
E0118,7.337148,8.200928,11.924094,13.435492,4.832089
E0155,4.382311,4.792225,3.225236,7.477365,3.574605
E0257,6.839731,3.242819,2.68522,18.141432,13.745564
E0047,5.55375,5.734119,6.69319,3.20436,3.828461
E0049,7.945548,1.937955,9.84179,21.24031,7.240534
E0160,8.197506,2.658129,2.510247,4.183155,2.670008
E0279,11.577093,8.634783,12.804395,5.005903,11.973933
E0010,24.945237,3.176509,4.030593,2.719245,8.805195
E0256,4.064629,4.826386,2.061406,4.119986,16.134571
E0087,3.885858,2.169547,26.492721,67.181974,4.332553
E0207,10.727151,4.871372,11.111425,2.472925,5.596733
E0014,10.838031,10.917506,13.755988,5.224551,6.537449
E0088,6.481008,15.996931,2.097243,4.67953,7.032354
E0297,6.431923,8.437046,8.34325,8.946677,7.572191
E0129,3.387589,23.537635,3.719697,6.379595,6.364527
E0184,35.384514,2.107326,2.962419,4.953935,9.565899
E0082,3.86646,1.487112,5.616122,6.946792,3.338841
E0052,14.090365,22.696434,3.614894,1.117351,13.937417
E0099,6.026436,42.44596,24.757194,2.058767,5.518929
E0284,5.359704,43.850546,97.350418,13.21721,4.203974
E0263,4.166803,3.886941,6.708706,2.638061,3.064161
E0248,2.085241,9.322085,26.49031,2.02262,4.620121
E0216,3.849402,7.943828,12.800827,11.954671,4.884026
E0171,1.623775,7.440736,3.966787,7.102205,42.880762
E0032,12.378429,5.348275,2.431521,2.071467,1.649668
E0241,19.152924,4.876352,25.112261,3.358129,16.847021
E0150,10.727551,3.736001,6.516383,9.542578,7.590253
E0125,11.07254,4.912965,5.289698,5.922632,4.448831
E0287,11.763899,5.72098,28.465154,2.902066,1.559063
E0188,7.190815,8.338603,9.661896,8.085158,16.799672
E0201,12.958054,10.198592,18.703273,1.640506,43.343584
E0281,4.578072,10.721009,2.842843,2.262101,14.335567
E0063,5.312094,12.988794,27.850302,8.291657,18.649796
E0053,3.768082,18.574224,3.693871,13.612284,12.043023
E0205,28.097818,16.452973,21.795076,9.81859,9.674404
E0202,7.827045,2.088392,5.71561,28.957597,10.930636
E0246,11.253885,6.971664,3.176592,4.359273,1.138573
E0120,14.778162,24.288786,10.998145,7.371231,5.936112
E0044,40.168917,1.420003,13.320721,6.602082,2.865077
E0002,14.498616,13.224518,60.827659,13.086789,9.241312
E0137,30.413108,42.614973,4.950287,14.040172,7.405881
E0233,8.807482,1.604963,1.521778,10.60604,13.885401
E0185,4.537377,25.313106,5.614106,1.360595,3.038391
E0268,5.034941,9.134681,4.292442,3.393855,4.565139
E0012,19.613616,2.112614,1.624449,4.925225,7.406996
E0261,1.104549,9.567105,6.462159,12.651087,5.352923
E0142,3.989603,8.817748,7.422179,12.154718,15.477347
E0003,2.698177,13.718856,3.317578,4.344553,14.013053
E0223,11.931049,6.132661,7.738498,1.484145,20.026073
E0115,10.24425,9.40589,7.157385,10.823962,5.238011
E0195,3.949848,4.395112,1.951853,13.938255,13.707235
E0057,8.199125,3.819495,17.105376,34.052541,18.307152
E0112,5.611444,8.424638,4.963735,15.602467,3.295109
E0274,9.427802,7.975392,8.254709,12.096266,9.756657
E0176,6.667815,10.84972,3.188387,4.343195,8.472666
E0139,5.914873,6.700474,1.199448,4.626679,2.444648
E0011,8.997463,19.62114,3.244541,10.396693,2.494489
E0270,41.093147,3.082242,8.46933,8.907106,2.143618
E0039,9.302061,11.711813,9.59726,4.575719,5.216311
E0081,18.118155,24.222166,16.717469,14.260036,19.610608
E0040,13.048472,1.965934,10.569236,7.459423,18.3576
E0105,25.376464,10.645857,1.249134,1.721731,7.023651
E0005,6.229501,33.514212,6.746933,28.482124,5.559566
E0085,6.782446,2.183635,15.790165,12.187548,12.174031
E0277,14.90929,11.267843,6.253819,14.410244,15.815031
