account_id,event_time,sessions_7d
A0000,1767303796000,26
A0000,1767947749000,20
A0000,1768531545000,18
A0000,1769154975000,33
A0000,1769760454000,30
A0000,1770317955000,36
A0000,1770942373000,4
A0000,1771531536000,9
A0000,1772168553000,33
A0000,1772754456000,6
A0000,1773402157000,26
A0000,1773942552000,38
A0000,1774580359000,15
A0001,1767322054000,37
A0001,1767960068000,27
A0001,1768519368000,7
A0001,1769163175000,35
A0001,1769773243000,23
A0001,1770314951000,34
A0001,1770991861000,30
A0001,1771590190000,39
A0001,1772197502000,32
A0001,1772743326000,11
A0001,1773339455000,0
A0001,1773964756000,22
A0001,1774622393000,23
A0002,1767297225000,12
A0002,1767940281000,29
A0002,1768543198000,24
A0002,1769130598000,1
A0002,1769742656000,2
A0002,1770355318000,35
A0002,1770924591000,22
A0002,1771559702000,6
A0002,1772162921000,28
A0002,1772745762000,24
A0002,1773361798000,14
A0002,1773954153000,12
A0002,1774582937000,1
A0003,1767254876000,26
A0003,1767903250000,9
A0003,1768513142000,24
A0003,1769077698000,22
A0003,1769669053000,15
A0003,1770299372000,23
A0003,1770925302000,13
A0003,1771467255000,24
A0003,1772086427000,30
A0003,1772695792000,31
A0003,1773353757000,24
A0003,1773959479000,15
A0003,1774525919000,28
A0004,1767333125000,39
A0004,1767891820000,24
A0004,1768550533000,3
A0004,1769125702000,20
A0004,1769726357000,8
A0004,1770366902000,29
A0004,1770907080000,31
A0004,1771530489000,34
A0004,1772170688000,24
A0004,1772777090000,17
A0004,1773341574000,23
A0004,1773931390000,18
A0004,1774547469000,37
A0005,1767261212000,26
A0005,1767894451000,12
A0005,1768520833000,34
A0005,1769104812000,2
A0005,1769682151000,18
A0005,1770298960000,6
A0005,1770958588000,19
A0005,1771536631000,16
A0005,1772180072000,7
A0005,1772710106000,38
A0005,1773372337000,35
A0005,1773980392000,9
A0005,1774580773000,32
A0006,1767315008000,36
A0006,1767935872000,37
A0006,1768563366000,38
A0006,1769175812000,38
A0006,1769747024000,24
A0006,1770394189000,7
A0006,1770978502000,34
A0006,1771591575000,35
A0006,1772157964000,31
A0006,1772746442000,29
A0006,1773392669000,23
A0006,1774010070000,13
A0006,1774580182000,11
A0007,1767300974000,21
A0007,1767916743000,32
A0007,1768521198000,20
A0007,1769078148000,17
A0007,1769720348000,26
A0007,1770290992000,38
A0007,1770941860000,11
A0007,1771505307000,4
A0007,1772139843000,23
A0007,1772764135000,14
A0007,1773378783000,7
A0007,1773963821000,36
A0007,1774558936000,20
A0008,1767316611000,26
A0008,1767862099000,34
A0008,1768520431000,38
A0008,1769132792000,12
A0008,1769695661000,24
A0008,1770339389000,23
A0008,1770903309000,2
A0008,1771540262000,2
A0008,1772110957000,23
A0008,1772717262000,18
A0008,1773311109000,6
A0008,1773953175000,31
A0008,1774544383000,2
A0009,1767391130000,38
A0009,1767982862000,31
A0009,1768568718000,7
A0009,1769201234000,32
A0009,1769803637000,12
A0009,1770366893000,7
A0009,1770970252000,9
A0009,1771584305000,36
A0009,1772191140000,38
A0009,1772802851000,29
A0009,1773358012000,21
A0009,1773990412000,8
A0009,1774629606000,36
A0010,1767250756000,27
A0010,1767911606000,3
A0010,1768508942000,37
A0010,1769123121000,27
A0010,1769702961000,6
A0010,1770275627000,14
A0010,1770894078000,2
A0010,1771473770000,1
A0010,1772096842000,26
A0010,1772721489000,18
A0010,1773309551000,3
A0010,1773881353000,33
A0010,1774506471000,31
A0011,1767288531000,27
A0011,1767846514000,37
A0011,1768499743000,10
A0011,1769082446000,10
A0011,1769689236000,33
A0011,1770258663000,31
A0011,1770910869000,20
A0011,1771505457000,31
A0011,1772080028000,29
A0011,1772702309000,19
A0011,1773309140000,38
A0011,1773926684000,25
A0011,1774544921000,32
A0012,1767290932000,32
A0012,1767905838000,10
A0012,1768504463000,3
A0012,1769138802000,17
A0012,1769699166000,10
A0012,1770310210000,27
A0012,1770915487000,12
A0012,1771546515000,31
A0012,1772171286000,3
A0012,1772713032000,30
A0012,1773366181000,31
A0012,1773960638000,15
A0012,1774558299000,9
A0013,1767312802000,2
A0013,1767925176000,24
A0013,1768454560000,14
A0013,1769079157000,10
