user_id,item_id
U0000,I0002
U0000,I0026
U0000,I0038
U0000,I0039
U0000,I0041
U0000,I0050
U0000,I0054
U0001,I0001
U0001,I0018
U0001,I0019
U0001,I0023
U0001,I0038
U0002,I0000
U0002,I0012
U0002,I0018
U0002,I0019
U0002,I0027
U0002,I0040
U0002,I0042
U0002,I0045
U0002,I0046
U0003,I0002
U0003,I0010
U0003,I0021
U0003,I0027
U0003,I0031
U0003,I0046
U0003,I0055
U0004,I0003
U0004,I0030
U0004,I0031
U0004,I0035
U0004,I0038
U0004,I0046
U0004,I0056
U0005,I0008
U0005,I0016
U0005,I0018
U0005,I0031
U0005,I0033
U0005,I0034
U0005,I0039
U0005,I0042
U0006,I0005
U0006,I0010
U0006,I0012
U0006,I0023
U0006,I0031
U0006,I0057
U0007,I0005
U0007,I0018
U0007,I0021
U0007,I0022
U0007,I0031
U0007,I0035
U0007,I0044
U0008,I0002
U0008,I0012
U0008,I0024
U0008,I0040
U0008,I0048
U0008,I0051
U0008,I0053
U0008,I0058
U0009,I0007
U0009,I0043
U0009,I0053
U0009,I0054
U0009,I0057
U0010,I0013
U0010,I0015
U0010,I0021
U0010,I0022
U0010,I0031
U0010,I0048
U0011,I0025
U0011,I0032
U0011,I0037
U0011,I0038
U0011,I0043
U0011,I0050
U0011,I0056
U0012,I0001
U0012,I0003
U0012,I0017
U0012,I0027
U0012,I0036
U0012,I0042
U0013,I0013
U0013,I0019
U0013,I0028
U0013,I0031
U0013,I0048
U0013,I0052
U0013,I0054
U0013,I0056
U0014,I0001
U0014,I0003
U0014,I0011
U0014,I0030
U0014,I0033
U0014,I0034
U0015,I0002
U0015,I0007
U0015,I0037
U0015,I0038
U0015,I0043
U0015,I0058
U0016,I0007
U0016,I0029
U0016,I0046
U0016,I0054
U0016,I0056
U0017,I0002
U0017,I0003
U0017,I0012
U0017,I0042
U0017,I0049
U0018,I0001
U0018,I0005
U0018,I0012
U0018,I0015
U0018,I0035
U0018,I0050
U0018,I0052
U0018,I0054
U0019,I0001
U0019,I0004
U0019,I0021
U0019,I0024
U0019,I0042
U0020,I0006
U0020,I0021
U0020,I0023
U0020,I0036
U0020,I0044
U0020,I0046
U0020,I0059
U0021,I0026
U0021,I0027
U0021,I0033
U0021,I0048
U0021,I0054
U0022,I0021
U0022,I0045
U0022,I0048
U0022,I0051
U0022,I0056
U0023,I0011
U0023,I0027
U0023,I0045
U0023,I0049
U0023,I0059
U0024,I0003
U0024,I0011
U0024,I0024
U0024,I0030
U0024,I0041
U0024,I0047
U0024,I0051
U0024,I0052
U0024,I0055
U0024,I0058
U0025,I0002
U0025,I0003
U0025,I0008
U0025,I0010
U0025,I0014
U0025,I0032
U0025,I0053
U0026,I0002
U0026,I0005
U0026,I0007
U0026,I0011
U0026,I0026
U0026,I0032
U0026,I0038
U0026,I0042
U0026,I0049
U0027,I0000
U0027,I0017
U0027,I0027
U0027,I0031
U0027,I0037
U0027,I0039
U0027,I0054
U0028,I0000
U0028,I0006
U0028,I0013
U0028,I0030
U0028,I0033
U0028,I0037
U0028,I0038
U0028,I0039
U0028,I0047
U0028,I0059
U0029,I0015
U0029,I0018
U0029,I0026
U0029,I0031
U0029,I0045
U0029,I0052
U0029,I0056
U0029,I0058
U0029,I0059
U0030,I0010
U0030,I0017
U0030,I0020
U0030,I0031
U0030,I0044
U0030,I0052
U0030,I0059
U0031,I0000
U0031,I0004
U0031,I0008
U0031,I0013
U0031,I0020
U0031,I0035
U0031,I0036
U0031,I0055
U0032,I0013
U0032,I0018
U0032,I0021
U0032,I0030
U0032,I0047
U0032,I0053
U0032,I0057
U0033,I0004
U0033,I0018
U0033,I0037
U0033,I0043
U0033,I0047
U0033,I0048
U0034,I0002
U0034,I0012
U0034,I0024
U0034,I0028
U0034,I0039
U0034,I0059
U0035,I0018
U0035,I0019
U0035,I0022
U0035,I0025
U0035,I0026
U0035,I0047
U0035,I0048
U0036,I0001
U0036,I0011
U0036,I0022
U0036,I0027
U0036,I0033
U0036,I0038
U0036,I0052
U0037,I0000
U0037,I0011
U0037,I0029
U0037,I0034
U0037,I0052
U0037,I0058
U0038,I0018
U0038,I0020
U0038,I0028
U0038,I0036
U0038,I0046
U0038,I0048
U0038,I0050
U0038,I0051
U0038,I0054
U0039,I0001
U0039,I0002
U0039,I0013
U0039,I0017
U0039,I0020
U0039,I0038
