entity_id,f1,f2,f3,f4,f5
E0183,6.947191,4.408637,4.60277,6.831444,3.226716
E0133,3.978309,7.401953,5.051431,7.981139,2.956396
E0250,10.516263,17.680072,5.525151,11.332978,25.886384
E0052,4.999397,7.495629,3.297811,8.296043,12.560852
E0224,7.534107,2.304858,38.739581,28.611841,19.408035
E0244,12.936387,15.317088,6.589255,19.238562,10.460573
E0120,1.297921,9.727982,2.262326,11.999074,2.727958
E0285,14.483006,5.688868,17.319975,9.000807,1.785228
E0283,5.446792,8.605391,10.63447,4.27116,14.659352
E0109,5.741852,34.707236,5.50318,5.471891,10.264804
E0171,4.990961,2.878774,4.298758,4.832896,20.848345
E0124,5.53459,2.983547,22.963794,13.432805,8.471042
E0177,7.901603,4.073451,8.924671,3.724008,8.371343
E0238,3.10651,2.349215,8.872443,3.459954,12.783476
E0227,7.576759,3.00008,15.475251,9.639588,10.149949
E0265,7.846588,11.302434,3.130373,11.045402,2.10547
E0037,3.523678,8.427248,22.027771,6.757934,8.426455
E0099,26.443736,12.160024,3.207654,8.143371,23.350616
E0218,5.247871,2.878287,6.553757,2.404327,10.356009
E0298,21.428202,12.498298,11.105284,11.521748,1.909121
E0210,8.988851,8.563028,10.58076,3.837102,9.887806
E0053,4.234589,3.570289,15.045087,5.043338,18.410232
E0271,13.486433,3.967093,11.985967,7.729969,4.336638
E0004,2.486934,6.924711,12.703309,6.037063,7.621285
E0020,2.184877,2.71927,4.112279,5.523251,8.97389
E0010,32.558057,10.104301,4.868546,2.107481,4.775188
E0149,7.563457,3.748968,23.494089,0.492186,7.371179
E0182,5.064781,11.017783,4.827911,6.897315,10.396251
E0223,14.648261,7.055159,6.775711,3.629159,8.214242
E0005,23.322211,21.218033,2.187952,26.136225,6.175363
E0286,2.59623,5.891126,8.145443,8.696545,13.640405
E0289,36.370979,22.098297,27.559538,22.509633,11.47014
E0129,8.554514,13.427686,12.501232,8.387951,27.255554
E0023,11.710919,13.567518,9.603335,16.971169,5.280476
E0045,7.163416,1.506627,8.676517,8.86473,10.640684
E0112,15.162267,2.876202,7.12225,13.945652,6.558273
E0190,2.745236,8.874153,14.132719,12.791913,4.032879
E0102,13.182693,6.098583,6.344134,20.203622,6.429449
E0137,16.246034,14.713662,11.827182,7.451051,11.834624
E0232,1.619358,13.793706,8.172525,4.66286,8.552554
E0290,3.54829,1.407506,11.439238,6.088466,4.443361
E0093,3.019094,7.608256,9.905762,13.392447,5.817943
E0078,3.809348,16.968873,2.592007,1.450816,6.786924
E0276,3.647516,27.717649,8.824935,24.416268,3.884166
E0036,23.106087,4.832719,16.123841,36.864096,8.853875
E0021,3.914021,1.432702,2.553328,11.905081,4.444631
E0057,12.155069,18.455716,3.741458,15.402029,3.365766
E0056,6.976669,3.290114,2.819042,9.288076,17.758311
E0175,5.079973,5.834269,6.038344,4.287298,20.736198
E0205,3.407093,46.481373,6.439984,11.870361,10.253376
E0131,13.925877,5.41515,4.701871,13.881369,2.598567
E0086,8.963748,23.985577,15.581347,6.717137,13.168482
E0079,17.721769,3.082876,14.421772,9.471447,10.186265
E0145,78.377274,8.210294,1.922654,3.98797,15.472858
E0273,2.297623,13.972846,3.65679,17.986116,6.909782
E0234,17.617167,3.747111,24.078893,19.259069,10.183937
E0181,1.377506,20.49598,15.242368,18.109967,9.121024
E0139,2.49635,6.257618,15.778383,3.412332,5.493889
E0069,29.761458,11.004865,4.172041,4.028215,3.468329
E0016,7.708743,2.636651,2.080728,8.690946,1.774
E0170,8.710224,7.23673,12.918806,9.200092,10.298177
