entity_id,f1,f2,f3,f4,f5
E0000,5.277492,4.339926,2.466045,5.82475,1.801564
E0001,19.9557,41.286466,2.972489,5.185941,14.667788
E0002,6.885353,12.188745,1.693779,7.379186,4.138482
E0003,34.682421,7.900665,2.900028,3.820148,3.984966
E0004,2.486934,6.924711,2.617637,6.037063,7.621285
E0005,23.322211,21.218033,1.159379,26.136225,6.175363
E0006,14.27765,2.836261,2.208603,14.125708,9.987498
E0007,7.928426,16.338558,1.439375,3.854243,2.245492
E0008,12.59444,5.338355,0.860796,2.857745,10.095933
E0009,22.171799,1.932458,2.547933,4.607235,3.046541
E0010,32.558057,10.104301,1.769607,2.107481,4.775188
E0011,9.056262,10.484518,1.299187,9.186306,10.434769
E0012,8.605189,1.353889,2.379639,10.078914,5.292001
E0013,8.747853,29.266231,0.434703,5.906223,5.051539
E0014,7.511054,9.518283,1.202494,2.253669,2.78631
E0015,20.429087,6.339724,1.676697,7.041452,8.304515
E0016,7.708743,2.636651,1.125166,8.690946,1.774
E0017,5.909304,2.477433,3.252253,6.573002,6.318071
E0018,24.422227,15.085109,1.945809,14.973855,3.726227
E0019,9.266111,3.005426,1.404777,2.122411,11.281252
E0020,2.184877,2.71927,1.631645,5.523251,8.97389
E0021,3.914021,1.432702,1.267885,11.905081,4.444631
E0022,5.2454,14.120002,2.347786,2.752923,2.822158
E0023,11.710919,13.567518,2.361169,16.971169,5.280476
E0024,5.614326,11.222751,2.118769,11.822098,5.516996
E0025,3.278724,2.715958,2.705239,11.359536,12.508864
E0026,5.967591,6.849441,1.128244,7.365542,2.385538
E0027,18.010707,8.771212,3.009473,3.457843,3.196724
E0028,3.71738,5.826544,1.710802,16.42413,2.249547
E0029,7.757359,3.424138,2.191843,17.795247,20.440968
E0030,8.25858,23.123466,1.954503,1.324017,2.082452
E0031,5.647796,7.715995,2.15991,10.908299,9.119004
E0032,5.324983,8.015791,1.976328,13.717699,3.431773
E0033,4.810413,5.107126,1.254356,14.910231,32.921912
E0034,14.466024,4.296256,2.99587,8.46057,2.701594
E0035,3.563041,19.333224,3.117731,6.654818,21.194191
E0036,23.106087,4.832719,2.840472,36.864096,8.853875
E0037,3.523678,8.427248,3.136701,6.757934,8.426455
E0038,6.616866,5.501997,2.171718,4.733562,20.69189
E0039,7.15308,17.439449,2.075785,48.903362,5.007247
