entity_id,f1,f2,f3,f4,f5
E0000,8.961406,2.887066,2.743107,0.58207,12.315367
E0001,7.738113,15.858504,1.950444,11.478936,11.367214
E0002,9.938764,11.545529,2.3794,3.934548,3.1672
E0003,3.11299,46.489894,2.510605,9.403239,5.732479
E0004,23.476056,14.504866,2.898611,8.669563,5.682969
E0005,2.474172,5.573551,3.177903,2.442838,8.104987
E0006,3.194468,11.043976,1.736165,2.831272,3.852068
E0007,16.607689,7.920327,3.560214,8.655462,5.468317
E0008,16.364165,8.552511,3.034678,9.579948,3.922968
E0009,13.3301,20.158987,2.933789,16.93117,3.235561
E0010,21.888355,7.445732,1.645459,7.634159,2.625984
E0011,4.017574,7.439119,2.890946,10.792631,8.279103
E0012,6.002695,9.406337,2.825079,5.607755,5.058824
E0013,9.869223,4.201684,1.246807,17.35259,19.090061
E0014,36.742701,8.362298,2.227254,7.240008,7.043645
E0015,4.086395,7.607333,3.046843,5.750887,5.63139
E0016,2.387546,5.422504,1.185195,4.080771,7.823709
E0017,4.353036,8.383757,3.153139,11.917865,0.741651
E0018,13.20414,6.694751,1.711822,3.499747,16.619312
E0019,14.32999,6.840366,1.49739,2.539054,11.268919
E0020,6.57498,1.990755,3.299707,1.930317,21.162831
E0021,7.965493,9.65815,2.132245,1.317916,5.313885
E0022,5.954643,4.332336,2.085345,4.550478,41.825025
E0023,3.890612,49.030216,1.936757,5.672488,18.88362
E0024,7.758866,20.487082,2.240909,3.79591,10.453099
E0025,19.091136,4.019827,0.945623,5.230398,3.248953
E0026,11.888143,6.19142,1.781494,8.717618,44.811427
E0027,5.895567,5.26546,3.390251,4.349338,25.984897
E0028,6.363911,5.43733,1.919799,16.747257,10.605057
E0029,12.462777,11.961545,1.881222,6.931838,10.442439
E0030,26.197368,9.305274,1.5534,2.149916,8.180291
E0031,5.813771,12.079011,0.754626,3.492172,23.508779
E0032,2.889533,5.810964,1.849693,6.921506,41.321101
E0033,9.666113,23.13584,2.009817,7.675134,5.45413
E0034,3.22131,1.739233,2.354127,26.741443,1.442458
E0035,12.40112,5.949147,2.450133,5.760018,6.305927
E0036,14.586577,2.026545,3.617979,6.079335,24.579902
E0037,7.228262,7.604035,2.091125,4.001628,16.19568
E0038,0.724517,8.896476,2.480994,11.217902,5.598781
E0039,13.224219,2.946516,2.095035,6.721685,15.978725
E0040,4.557624,46.144509,2.534973,12.035962,3.959114
E0041,9.033491,4.845462,2.494001,8.648795,5.822754
E0042,7.330578,11.018635,1.25559,8.143253,5.792419
E0043,6.19125,5.029507,2.644505,13.868369,20.549217
E0044,4.244707,1.827559,2.570706,20.96155,2.519521
E0045,11.846875,17.738007,1.689013,1.836693,12.742843
E0046,3.205551,3.833366,2.280807,5.895801,44.719702
E0047,22.647377,10.625571,2.680143,11.883884,4.271495
E0048,17.294507,24.349447,1.824097,9.51012,1.76806
E0049,26.732269,2.178753,3.44995,50.879632,5.738191
E0050,34.749326,16.436324,2.689428,4.778656,28.680765
E0051,3.406498,5.361503,1.160708,13.607715,2.290422
E0052,9.035254,5.367852,1.928309,4.050504,8.791333
E0053,4.569342,2.244179,3.762122,8.638334,13.250577
E0054,13.433468,6.187999,2.575364,11.319257,3.539341
E0055,7.704094,5.111774,2.010555,19.66349,25.277534
E0056,3.852552,12.868285,1.435645,17.698653,8.776547
E0057,6.434195,2.545679,1.999763,4.562939,6.307841
E0058,8.464553,1.242647,3.969942,3.821687,54.161708
E0059,13.748095,6.528152,1.688236,47.331682,12.739052
E0060,5.95654,1.884813,4.220398,1.535964,4.231445
E0061,16.347134,9.119808,3.305877,10.046369,4.346337
E0062,37.617922,13.27631,2.256087,14.417129,13.494842
E0063,6.719329,3.372366,2.791845,13.506983,4.127416
E0064,6.072893,4.878856,2.244193,7.742672,10.698734
E0065,1.742953,25.179238,2.199261,3.817837,7.387804
E0066,54.151044,10.219686,1.746676,1.651635,7.443478
E0067,11.688994,2.789366,1.65038,26.240236,5.303303
E0068,6.062864,9.23441,1.402489,4.452289,13.148787
E0069,9.418169,9.405257,2.067502,11.857105,10.779586
E0070,5.890829,2.125909,1.262303,3.235844,4.07856
E0071,8.188672,2.695887,2.618489,12.473693,11.553664
E0072,4.924611,5.047141,3.670704,7.257014,9.555767
E0073,4.026011,16.238097,1.138893,8.065126,3.517337
E0074,5.984749,13.547759,1.293961,25.632451,2.291989
E0075,4.359883,10.991914,1.803191,5.940208,1.633192
E0076,1.834934,20.676795,3.284498,3.321553,16.811504
E0077,7.806367,2.293259,3.675824,12.451229,4.453747
E0078,5.027479,6.777845,2.398854,4.866668,5.444998
E0079,16.280769,19.649456,1.211009,11.247055,7.35354
E0080,10.168917,10.260347,3.08415,6.807512,5.123262
E0081,5.385602,5.547483,1.662542,4.520582,8.031463
E0082,7.895631,14.555439,1.921805,9.105298,29.126641
E0083,11.589804,5.70024,1.786856,10.707017,2.281369
E0084,1.852464,7.243895,1.801248,9.840629,13.699812
E0085,39.972935,25.22466,1.835801,7.815583,5.843097
E0086,2.899794,2.610107,1.706732,3.154653,6.376639
E0087,11.40252,11.52576,2.354021,3.269086,10.651727
E0088,28.712251,3.691545,1.302234,7.654229,22.866053
E0089,3.089427,10.061727,2.645738,1.495805,6.834387
E0090,3.689784,11.457288,1.482366,4.999132,4.555203
E0091,9.33366,5.092627,1.615154,11.432787,12.083686
E0092,19.511412,9.079796,2.740087,3.177881,6.805387
E0093,8.503141,3.022769,1.401915,7.869497,16.032187
E0094,5.075195,20.27068,2.042838,7.913749,13.749292
E0095,10.665925,12.210676,2.174224,2.715431,57.27155
E0096,7.218374,1.589739,2.342538,7.675222,3.827357
E0097,3.842359,4.511881,2.512078,39.571248,11.56156
E0098,10.527548,8.153179,2.397712,2.432088,4.755549
E0099,8.857412,7.086593,2.134204,7.919085,1.189588
E0100,4.337303,7.595775,1.696029,4.452321,10.779886
E0101,4.34058,10.674529,2.637698,1.75666,4.183226
E0102,3.509994,8.395475,2.39853,9.804254,5.258214
E0103,8.232641,3.646613,2.875635,8.465623,2.501307
E0104,2.966711,3.039602,3.622402,4.107918,7.868429
E0105,3.437941,9.221345,2.494303,10.11742,7.916611
E0106,2.697186,18.820228,2.825855,4.460341,6.006952
E0107,13.403507,4.163924,1.905517,20.840187,1.448082
E0108,3.626393,7.852569,1.965921,4.749533,10.215739
E0109,8.206768,4.559547,1.967084,16.893176,5.198197
E0110,13.383419,1.877248,2.57276,15.398756,14.23855
E0111,5.172029,18.228657,2.380282,2.526121,4.537885
E0112,4.697882,4.386506,2.522742,5.872856,1.996205
E0113,4.125828,3.114164,2.146766,3.128544,12.443803
E0114,4.343694,25.817687,1.991892,6.073769,36.044091
E0115,9.454862,12.372216,4.24047,3.306566,13.951799
E0116,27.01722,6.477492,0.72236,2.621309,5.002412
E0117,4.362346,23.818555,2.404853,11.902437,6.208537
E0118,15.767628,6.799351,3.339761,13.458632,4.346346
E0119,7.126232,15.167505,2.009592,3.543316,11.113367
E0120,46.862022,2.746363,0.970967,14.776429,3.704541
E0121,11.155621,1.985198,2.336027,4.400452,6.874586
E0122,23.304638,5.071741,1.347814,10.472928,10.987626
E0123,10.033487,9.304554,2.371153,2.344969,2.450534
E0124,1.171814,3.950728,1.62367,4.224823,7.071548
E0125,3.068061,10.203845,2.239464,4.12552,78.883413
E0126,26.082542,9.705509,3.520235,14.516869,3.861012
E0127,1.218199,27.890395,3.775775,37.34055,3.063433
E0128,6.278184,14.176279,1.681132,8.869063,12.610774
E0129,4.571453,11.272614,2.278186,7.509286,15.733048
E0130,6.838896,4.747154,1.594553,4.995006,3.419576
E0131,8.423558,14.173477,2.649621,10.004311,4.556673
E0132,5.375951,11.514699,2.58991,8.817965,3.236502
E0133,3.646448,8.114752,1.324648,11.005297,17.149714
E0134,24.300208,2.604933,2.433112,10.856729,18.692113
E0135,6.966783,20.168323,2.583845,18.73327,2.148008
E0136,7.391834,11.270245,1.680448,5.134179,11.050316
