account_id,event_time,f1,f2,f3
A0000,1769988480000,-1.3447,-0.3335,0.3595
A0000,1770268620000,-2.9613,1.9872,-1.14
A0000,1770596340000,1.0748,2.8189,-0.3491
A0000,1770812040000,0.4425,0.195,-0.3867
A0000,1773732840000,2.5639,2.3162,-3.1972
A0000,1774059840000,-3.1037,1.7379,-0.8985
A0001,1770952200000,1.9212,3.5612,1.3574
A0001,1771540440000,0.9572,0.328,-0.1341
A0001,1771693980000,2.9161,-1.3288,1.8275
A0001,1772269740000,-0.9714,-1.4254,2.2005
A0001,1772395860000,-0.861,0.3768,0.061
A0001,1772872080000,2.0711,0.3147,-1.1697
A0001,1773340920000,1.5141,-2.4769,1.2531
A0001,1774610700000,-0.8742,0.0083,2.8526
A0002,1770176580000,1.052,-1.3431,2.0693
A0002,1770842580000,3.3307,1.4798,-1.9883
A0002,1771768380000,0.88,-0.1342,-0.3793
A0002,1772469840000,2.0196,0.9265,-0.6442
A0002,1772731260000,1.0724,-1.3616,-0.072
A0002,1773525000000,1.1177,-0.1706,-1.0674
A0003,1770152580000,0.471,0.0003,0.2292
A0003,1770654840000,-0.5366,-2.6182,0.2036
A0003,1770746880000,1.0406,0.4433,1.9852
A0003,1770938580000,1.8725,0.294,-3.3002
A0003,1772290740000,1.133,1.2671,-0.5536
A0003,1772687280000,0.0582,0.1167,-1.1852
A0003,1773354180000,2.9993,-2.1344,0.624
A0003,1773727680000,1.0872,1.5549,2.7436
A0003,1774264920000,0.498,-0.1444,3.7855
A0004,1770742740000,2.3034,-2.4906,-0.8311
A0004,1770982620000,-1.3178,3.2315,-0.5143
A0004,1771191720000,0.5202,2.8796,-0.7429
A0004,1771445100000,2.7062,-4.1877,-1.1063
A0004,1771712460000,-0.1302,-2.988,-3.3528
A0004,1772452440000,3.5005,0.1148,3.3399
A0004,1772540220000,0.6246,0.0282,3.0519
A0004,1772921700000,-0.2945,-0.9668,0.6026
A0004,1773944280000,1.3912,1.2898,-0.4777
A0004,1774774680000,0.5485,-0.8791,1.3371
A0005,1771059900000,2.1245,0.5263,3.3749
A0005,1771311540000,2.1677,-0.3171,-4.1799
A0005,1771446300000,0.1543,2.5549,4.2015
A0005,1774112580000,-2.2964,3.1501,-3.1176
A0005,1774625700000,1.6549,-0.0921,0.457
A0005,1774787220000,-2.1129,2.9956,-0.9282
A0006,1770945360000,-0.2567,1.6764,-0.5389
A0006,1771323540000,1.6152,1.4638,0.3483
A0006,1772224380000,-1.4321,2.6351,-0.2802
A0006,1773425820000,-1.7458,1.3241,0.9332
A0006,1773572100000,-0.4763,-1.9222,-3.1436
A0006,1773787200000,1.4611,-0.6161,2.1743
A0006,1773955020000,1.1373,-3.1705,-0.3951
A0007,1769929200000,2.0971,1.4983,-0.1724
A0007,1770235260000,-3.5815,-1.6732,3.414
A0007,1771788300000,-1.3121,4.176,2.9222
