row_id,f1,f2,f3,f4,f5,label
T00000,-0.306481,-0.947266,0.172873,0.279943,-0.127906,1
T00001,-0.270335,1.042899,-1.219513,-0.572876,-0.225822,0
T00002,-1.347078,0.862136,-1.393137,-0.541371,0.267624,0
T00003,-0.112544,1.947992,-0.177394,-0.462797,0.018051,0
T00004,0.987161,0.891144,-0.649178,1.195361,1.786967,0
T00005,-1.014834,-2.07877,-1.443893,0.228337,1.583646,0
T00006,0.477935,1.221081,0.15908,-0.693808,-0.636214,0
T00007,-0.31073,-0.352615,0.692829,-0.418994,-0.641591,1
T00008,-1.265743,-1.080123,0.10806,-0.918569,0.873794,1
T00009,-0.120109,-1.196671,0.150159,0.388377,-0.163346,1
T00010,-0.397662,-0.309542,-0.547725,0.73823,0.385821,1
T00011,-0.250416,-0.317917,0.197355,0.707084,-0.60667,1
T00012,1.066945,0.730213,-1.9459,-0.038148,0.865608,0
T00013,-1.246883,-0.373241,0.557434,1.537411,0.810969,0
T00014,-3.311502,-1.298804,-1.19556,-0.272291,1.071747,0
T00015,0.042451,-0.896115,0.46404,-1.135251,0.660619,1
T00016,0.514953,-1.064881,-1.74992,1.390029,0.151167,1
T00017,0.512032,-0.256739,0.073621,-1.347565,-0.074637,1
T00018,-1.507087,2.180495,0.722003,1.994142,0.031985,0
T00019,-0.791286,-0.477256,0.56191,-1.292121,-0.163287,1
T00020,-0.782279,0.190338,0.695925,1.177599,-1.766057,1
T00021,-2.143592,0.306008,0.174239,-1.611572,-1.738113,0
T00022,-0.763799,-1.44193,0.052802,-2.056054,-0.332771,1
T00023,-0.085904,-1.110929,-1.253754,1.398338,-0.448751,0
T00024,0.28165,0.658911,-0.915878,0.738884,1.662721,0
T00025,0.708963,0.046605,-2.066972,-0.195073,1.124914,0
T00026,0.000802,-1.842394,0.746714,-0.402327,-0.145464,1
T00027,-1.036718,-0.200142,0.344323,0.278165,0.181907,1
T00028,-1.566424,0.7988,0.215652,-0.721505,-0.042834,0
T00029,0.69457,1.523631,-0.070502,0.909546,-1.736513,1
T00030,-0.36709,-0.012558,-1.249591,-0.219503,0.416207,0
T00031,-0.078317,0.571517,0.969402,-2.141971,-1.583119,0
T00032,1.178304,0.898769,-0.258041,-2.070311,-0.29861,0
T00033,0.24109,-1.73885,-1.623608,-0.012705,0.837914,0
T00034,0.569999,0.210836,0.454312,0.324214,-1.278176,1
T00035,1.619782,0.252712,0.499398,0.594785,1.387083,1
T00036,1.199269,0.092027,-0.904448,-2.069053,0.602703,0
T00037,-1.486379,0.287561,-1.791518,0.383541,-0.770894,0
T00038,-0.015426,0.85406,0.421913,0.45747,0.784526,1
T00039,-0.103048,1.101138,0.379026,2.602491,1.183546,0
T00040,-0.222448,-0.697347,-0.390492,-0.376631,-0.131459,0
T00041,-1.416037,0.422749,-0.91751,-1.225256,0.289477,0
T00042,-0.716785,0.650425,0.829015,-1.168226,-2.387959,1
