row_id,f1,f2,f3,f4
R00000,2.333124,1.075581,1.486001,-1.189202
R00001,4.334272,1.870995,-2.559534,-2.280197
R00002,1.865768,2.02248,-3.908398,-1.938059
R00003,3.722829,1.374144,1.996383,1.313672
R00004,4.27299,3.07076,-1.866324,-1.815526
R00005,2.578927,2.340674,-3.213744,-6.439147
R00006,4.829584,1.62157,0.334886,-2.741412
R00007,4.976884,1.728704,-2.284791,-5.595817
R00008,1.751245,2.860689,-1.265236,1.330468
R00009,4.541033,1.47625,-4.790527,-3.032126
R00010,7.286148,1.278025,-2.35386,-2.525148
R00011,3.47344,0.931779,0.376289,-1.977809
R00012,5.83604,1.476142,1.962789,1.323128
R00013,2.820691,1.951506,-2.818706,1.02473
R00014,3.835281,1.85637,-4.112982,1.498241
R00015,2.544262,1.516439,-5.561232,-1.375094
R00016,4.627876,3.007583,0.318986,-0.683311
R00017,4.37206,1.617071,-0.853092,3.760997
R00018,7.610061,2.25674,-0.497499,-0.793214
R00019,6.306958,1.91792,2.049144,-2.69698
R00020,5.636177,0.918756,1.601893,-0.038823
R00021,4.818107,1.413464,0.336438,-3.416065
R00022,1.339079,0.495969,-1.862909,-1.602542
R00023,7.804409,1.131745,-3.52188,-5.747766
R00024,5.51418,2.239938,2.678193,-2.884028
R00025,5.037486,2.429754,-1.277121,-2.651421
R00026,2.331493,1.167797,2.565125,0.31178
R00027,3.227015,0.691034,0.504222,-4.899867
R00028,2.487412,2.32527,-1.133436,-0.074231
R00029,6.947521,2.07961,-6.83291,-1.647027
R00030,4.361807,1.828877,-0.03189,-2.639041
R00031,5.728528,2.724425,-2.107274,1.435499
R00032,6.613072,1.89823,1.551026,-4.250406
R00033,2.568513,1.519169,-1.871359,-4.433582
R00034,3.146661,1.382626,-4.353745,-5.454778
R00035,2.394657,2.851356,-0.499406,-2.075951
R00036,6.392722,1.890758,-0.079071,4.074399
R00037,3.474622,2.169753,-1.464109,0.116537
R00038,5.144603,1.575039,-0.53701,1.38816
R00039,0.904314,1.80928,-2.598874,1.091932
R00040,4.097877,1.414999,-3.311856,-2.736413
R00041,2.805485,3.182328,1.542001,-2.572195
R00042,5.456282,1.906031,-2.33818,-4.862325
R00043,4.256388,2.482205,0.994816,-2.583283
R00044,3.659065,2.702875,2.306227,-2.801855
R00045,4.124887,1.5082,-0.768583,-3.264761
R00046,2.116957,1.994183,-0.157431,-1.305234
R00047,3.130112,2.897646,0.987453,0.611738
R00048,11.082901,0.798814,0.863722,-4.852293
R00049,3.01965,2.248901,-2.486502,-2.483077
R00050,6.729258,2.160502,-3.227322,0.475068
R00051,3.573998,1.952545,2.62296,-0.498104
R00052,4.626045,1.679741,-2.59658,-3.551431
R00053,3.607924,1.582462,-0.029863,-0.361847
R00054,6.503463,2.411009,0.68557,-2.18628
R00055,4.198752,2.401795,-1.958717,-0.44626
R00056,3.524775,1.383416,-0.559609,-1.017816
R00057,3.903917,2.002301,-4.341357,2.592723
R00058,7.114905,2.216592,-4.344623,-3.392932
R00059,3.921841,2.573624,0.315817,-1.624444
R00060,1.728248,1.588928,-0.92252,-2.620225
R00061,2.894133,1.849248,-1.242053,1.772525
R00062,5.713592,2.307483,-0.493276,2.228819
R00063,5.657017,2.012125,-1.834693,0.409509
R00064,6.200913,1.581355,3.114906,-0.689951
R00065,5.553881,1.684876,-1.329653,-3.316047
R00066,3.371927,3.123305,1.735766,-1.953725
R00067,4.645528,2.450078,-1.263079,0.549909
R00068,4.832059,4.723962,-2.498612,0.292139
R00069,5.424981,2.054138,2.555512,2.183619
R00070,4.820539,1.811286,6.053062,-1.520822
R00071,2.184954,1.667624,1.095395,-0.316073
R00072,7.981864,3.188802,2.05684,-2.565833
R00073,8.675902,0.799301,-2.407792,0.239805
R00074,4.493789,1.436591,0.684949,-0.322495
R00075,2.611385,0.763393,-0.737825,-2.187059
R00076,2.666137,3.904234,-1.100172,-0.554297
R00077,4.700568,1.954562,-2.240561,-4.814731
R00078,1.653587,1.83408,-0.191294,0.68454
R00079,0.491063,0.91762,-1.155011,-2.500713
R00080,4.374305,2.56545,2.528013,-2.192004
R00081,2.639946,1.41753,1.772698,-1.189306
R00082,3.853228,1.369867,2.189759,1.384362
R00083,0.712521,2.023449,-0.186633,-0.905072
R00084,5.473593,1.892638,3.021753,-3.229158
