account_id,event_time,amount,balance
A0000,1770722662000,42.45,4623.46
A0001,1767282688000,44.08,8720.94
A0001,1770313317000,30.12,8909.76
A0003,1767292515000,22.95,586.05
A0004,1767291864000,25.95,5386.84
A0006,1771084831000,37.77,6823.38
A0013,1771991083000,84.19,5083.08
A0014,1771012013000,20.29,6029.24
A0014,1772360414000,43.23,6544.68
A0015,1767275707000,33.33,6739.64
A0016,1771532007000,15.77,4384.54
A0017,1769667223000,9.66,6661.88
A0018,1769596781000,12.23,6705.86
A0021,1771561106000,23.77,4028.41
A0022,1771854781000,10.15,5864.75
A0024,1771869688000,32.03,5398.47
A0026,1767546928000,25.89,3265.57
A0026,1771243881000,93.55,3120.18
A0027,1767275563000,83.17,5922.84
A0028,1769029126000,35.6,5908.44
A0030,1769477050000,212.19,8798.07
A0030,1770870412000,257.69,8191.07
A0031,1772712591000,168.1,4303.64
A0035,1770492882000,63.75,5191.18
A0035,1771211479000,79.64,4708.44
A0039,1772148446000,13.81,2402.52
A0039,1772395075000,101.87,2702.79
A0040,1767466525000,10.12,4478.46
A0041,1767701133000,18.81,4970.4
A0041,1770588823000,49.66,4863.37
A0043,1767271527000,47.73,4360.73
A0043,1772539929000,120.91,4424.59
A0045,1768401004000,85.04,3208.35
A0045,1771822525000,150.58,3020.58
A0047,1767571416000,58.8,2023.36
A0048,1767231305000,78.51,5823.68
A0050,1767733008000,31.29,3915.06
A0050,1769156217000,36.83,3963.16
A0050,1770844771000,11.14,4649.51
A0054,1768329396000,56.61,5040.83
A0058,1771579664000,32.87,7551.17
A0059,1767231605000,25.88,5652.54
A0059,1769650100000,131.49,5098.55
A0060,1768970373000,60.49,7426.19
A0061,1771078932000,27.68,3641.16
A0062,1771562933000,62.92,6976.48
A0064,1771413664000,38.21,4630.91
A0065,1767239632000,18.78,5547.84
A0067,1768806547000,7.22,3232.69
A0067,1772322156000,6.52,2190.49
A0068,1771836295000,209.1,5046.35
A0071,1768107989000,7.29,6115.15
A0071,1768669617000,31.2,7169.61
A0071,1770571285000,52.52,7614.85
A0072,1772926263000,21.45,7377.11
A0073,1773397290000,96.37,4363.98
A0080,1770399348000,89.26,5199.75
A0082,1770548118000,42.97,5431.91
A0082,1770871243000,37.97,6420.4
A0084,1769946317000,91.58,3006.14
A0088,1767305832000,43.9,9847.85
A0088,1768160122000,76.65,10626.67
A0089,1773073347000,25.1,7799.4
A0090,1772847685000,23.14,5410.22
A0093,1767917262000,65.36,5707.13
A0096,1770483459000,97.3,6272.68
A0098,1772630771000,4.26,5909.4
A0099,1767302815000,9.78,4540.99
A0099,1771742589000,69.9,3826.35
