row_id,status,balance,updated_at
R00000,active,6031.04,1770177300000
R00001,active,4481.48,1770137100000
R00002,closed,6199.92,1770398220000
R00003,dormant,534.28,1770692580000
R00004,dormant,7730.32,1770414120000
R00005,dormant,4239.92,1770471660000
R00006,dormant,2835.12,1770354720000
R00007,active,7067.13,1770329280000
R00008,closed,6251.45,1770305580000
R00009,dormant,4584.38,1770013320000
R00010,closed,7394.82,1770508080000
R00011,active,3879.94,1770363540000
R00012,dormant,5519.39,1770232800000
R00013,dormant,5328.55,1770012540000
R00014,closed,3595.56,1769952360000
R00015,active,9897.41,1770486720000
R00016,dormant,5299.9,1770201840000
R00017,closed,331.53,1770274980000
R00018,closed,5416.35,1770418680000
R00019,dormant,4346.11,1769963400000
R00020,dormant,4380.3,1770330960000
R00021,active,6707.9,1770205380000
R00022,closed,8209.16,1770289020000
R00023,closed,6025.86,1769987940000
R00024,active,6882.96,1770311460000
R00025,active,9264.21,1770100800000
R00026,closed,3992.59,1770220680000
R00027,dormant,2988.75,1770473820000
R00028,closed,5788.47,1770332040000
R00029,dormant,4306.27,1770317340000
R00030,active,3452.09,1770388320000
R00031,closed,6339.4,1770233280000
R00032,dormant,3425.42,1770663480000
R00033,closed,-2484.63,1769996040000
R00034,dormant,3562.43,1770307440000
R00035,active,5031.06,1770298020000
R00036,closed,5130.1,1770039720000
R00037,dormant,5489.2,1770330180000
R00038,closed,3123.47,1770634380000
R00039,closed,5469.96,1770047880000
R00040,dormant,6148.81,1770211980000
R00041,dormant,6078.67,1770415080000
R00042,dormant,1488.6,1770611040000
R00043,closed,4164.96,1770097620000
R00044,closed,434.94,1770490500000
R00045,dormant,6699.7,1770485220000
R00046,active,687.33,1770242460000
R00047,closed,2429.22,1770127080000
R00048,dormant,6393.31,1770122940000
R00049,dormant,-1342.19,1770519360000
R00050,closed,7235.03,1770119100000
R00051,closed,4137.16,1770288300000
R00052,closed,10274.43,1770534360000
R00053,active,4414.42,1770370440000
R00054,closed,4648.26,1770255840000
R00055,dormant,4940.52,1770346440000
R00056,active,5412.46,1770187260000
R00057,dormant,3239.88,1770330720000
R00058,closed,6915.3,1770228360000
R00059,active,5458.53,1770257580000
R00060,dormant,4706.76,1770417480000
R00061,dormant,5942.87,1769917500000
R00062,dormant,6368.93,1769974980000
R00063,active,7041.44,1770550200000
R00064,dormant,5555.36,1770289680000
R00065,closed,1348.87,1770120600000
R00066,active,5216.57,1769926740000
R00067,dormant,2577.7,1770499800000
R00068,closed,7045.89,1770497280000
R00069,closed,3898.0,1770307800000
R00070,dormant,6302.24,1770325620000
R00071,active,1612.0,1770468360000
R00072,closed,2596.47,1770613800000
R00073,dormant,3795.07,1770651420000
R00074,dormant,5677.5,1770159480000
R00075,dormant,9632.57,1770271020000
R00076,closed,4068.78,1770137700000
R00077,closed,6272.26,1770366300000
R00078,closed,5569.3,1770372660000
R00079,dormant,8715.72,1770053160000
R00080,active,7735.22,1770467520000
R00081,dormant,6113.17,1770502680000
R00082,dormant,7593.7,1770272340000
R00083,closed,5385.53,1770290220000
R00084,dormant,7073.32,1770386280000
R00085,dormant,5398.92,1770489960000
R00086,active,8441.44,1769908620000
R00087,dormant,2725.74,1770329940000
R00088,active,591.07,1770021900000
R00089,active,5097.21,1770245640000
R00090,dormant,6414.66,1770417600000
R00091,dormant,4390.94,1770097260000
R00092,active,4113.22,1770428460000
R00093,active,7035.42,1769959020000
R00094,active,8061.46,1770019560000
R00095,closed,6004.21,1770366240000
R00096,dormant,8255.89,1770274740000
R00097,active,2647.99,1770079920000
R00098,closed,5301.14,1770435420000
R00099,dormant,3679.39,1770404580000
R00100,active,5774.73,1769940900000
R00101,dormant,6890.15,1769905020000
R00102,dormant,3714.02,1770291000000
R00103,dormant,4879.6,1770493620000
R00104,closed,1928.81,1770153780000
R00105,closed,4993.54,1770030120000
R00106,closed,5634.28,1770324420000
R00107,dormant,3793.59,1770290580000
R00108,active,6733.06,1770463260000
R00109,dormant,8073.26,1770118860000
R00110,dormant,6345.78,1770277980000
R00111,closed,3421.61,1770312900000
R00112,active,5366.8,1770243120000
R00113,dormant,6372.97,1770337560000
R00114,active,4635.3,1770301380000
R00115,dormant,8062.04,1770261660000
R00116,dormant,5984.63,1770487080000
R00117,active,1919.08,1770422220000
R00118,closed,4320.78,1770260340000
R00119,closed,5231.61,1769907660000
R00120,dormant,5496.8,1770183300000
R00121,dormant,3550.94,1770304200000
R00122,dormant,5195.85,1770404940000
R00123,active,2207.02,1770568260000
R00124,closed,3298.86,1770052500000
R00125,closed,2175.32,1769904120000
R00126,closed,4510.94,1770339480000
R00127,active,2630.09,1770331860000
R00128,active,5794.19,1770429000000
R00129,active,4997.68,1770381060000
R00130,dormant,4802.23,1769982660000
R00131,dormant,5121.86,1769947260000
R00132,closed,7806.88,1770038880000
R00133,dormant,1522.85,1770051660000
R00134,dormant,574.72,1770096300000
R00135,dormant,5415.49,1770493620000
R00136,dormant,3097.04,1770273960000
R00137,closed,3353.73,1770080940000
R00138,active,6399.56,1770409140000
R00139,dormant,5397.67,1770032220000
R00140,dormant,3777.26,1769929200000
R00141,closed,6326.7,1770149760000
R00142,active,8321.3,1770088380000
R00143,dormant,10521.97,1770257040000
R00144,closed,4958.98,1770506160000
R00145,closed,6166.3,1770354660000
R00146,dormant,5271.78,1769961060000
R00147,dormant,8000.86,1770091500000
R00148,active,3757.27,1770088020000
R00149,active,3933.33,1770508140000
R00150,active,1397.54,1770383820000
R00151,dormant,-114.46,1770115200000
R00152,active,4601.89,1770313140000
R00153,closed,6728.89,1770261240000
R00154,closed,5775.4,1769908680000
R00155,dormant,4656.9,1770441720000
R00156,closed,2365.96,1769951220000
R00157,active,3163.07,1770287040000
R00158,closed,5444.51,1770250740000
R00159,active,5602.32,1770267540000
R00160,closed,5873.09,1770183120000
R00161,dormant,1902.98,1770222660000
R00162,dormant,5540.91,1769983800000
R00163,closed,5214.36,1770684240000
R00164,closed,2222.56,1770292500000
R00165,closed,5641.96,1770137220000
R00166,closed,5112.05,1770434820000
R00167,dormant,6326.69,1770157320000
R00168,active,2659.07,1770482400000
R00169,dormant,6159.41,1770348600000
R00170,active,3343.24,1769976720000
R00171,closed,2530.58,1770004320000
R00172,active,3467.84,1769999760000
R00173,dormant,2132.05,1769937240000
R00174,active,3824.08,1770433620000
R00175,closed,5810.86,1770046140000
R00176,active,5418.28,1770276240000
R00177,dormant,4795.05,1770020940000
R00178,closed,6946.54,1770043440000
R00179,dormant,5965.64,1770244020000
R00180,closed,4091.92,1770155580000
R00181,active,6923.45,1770237240000
R00182,dormant,7401.55,1770459240000
R00183,active,4035.09,1770347160000
R00184,active,6941.24,1770512280000
R00185,active,5874.16,1770235260000
R00186,dormant,7355.36,1770241500000
R00187,closed,5439.55,1770339780000
R00188,active,9421.95,1770558300000
R00189,dormant,2603.73,1769963940000
R00190,active,4491.86,1770207420000
R00191,dormant,9812.98,1770470880000
R00192,dormant,2434.85,1770120120000
R00193,closed,5062.13,1770745920000
R00194,closed,4858.95,1770341280000
R00195,dormant,4552.78,1770258540000
R00196,closed,6346.09,1770352200000
R00197,dormant,5918.71,1770444120000
R00198,dormant,1490.52,1770463080000
R00199,active,4086.24,1770018180000
R00200,closed,3944.33,1770435000000
R00201,dormant,5096.92,1770490260000
R00202,dormant,4858.73,1770052200000
R00203,closed,7032.03,1770172020000
R00204,closed,6006.35,1770028320000
R00205,closed,7155.91,1770208740000
R00206,dormant,5229.65,1770269220000
R00207,dormant,4480.22,1769927040000
R00208,active,6924.4,1770138480000
R00209,closed,5955.87,1770073140000
R00210,active,5103.16,1770163260000
R00211,active,3903.35,1770455580000
R00212,closed,3204.73,1770072960000
R00213,closed,3653.11,1770323460000
R00214,dormant,2207.51,1769972640000
R00215,closed,6535.75,1770451320000
R00216,active,5596.88,1769913300000
R00217,dormant,7623.85,1770021900000
R00218,active,6231.06,1770408420000
R00219,closed,4143.9,1770254580000
R00220,dormant,4381.47,1769944080000
R00221,closed,4766.76,1770491820000
R00222,active,6161.26,1770164940000
R00223,dormant,5872.35,1770038280000
