account_id,event_time,amount,balance
A0000,1767267406000,25.44,6351.92
A0000,1768252853000,51.67,5910.43
A0000,1772162117000,26.22,5304.12
A0000,1772231652000,134.91,5562.24
A0000,1772743614000,64.99,5733.39
A0001,1768305353000,72.86,4278.07
A0001,1768477422000,55.5,4315.74
A0001,1769346937000,3.85,3969.54
A0001,1770654447000,19.18,4524.04
A0001,1774099080000,12.41,4529.38
A0001,1774173212000,12.93,4452.37
A0002,1767263516000,16.26,7975.46
A0002,1767553364000,19.73,7930.11
A0002,1771211973000,45.67,8124.98
A0002,1773740558000,12.37,7415.69
A0003,1767270392000,5.5,6855.68
A0003,1768751043000,239.57,6621.45
A0003,1769697776000,183.0,6628.6
A0003,1770015840000,70.25,5723.29
A0003,1770628837000,17.75,5608.32
A0003,1770628837000,17.75,5608.32
A0003,1771147817000,68.26,6397.28
A0003,1771718807000,71.86,7023.32
A0003,1774867164000,37.18,6826.2
A0004,1767295993000,42.36,1215.72
A0004,1769679316000,7.97,706.41
A0004,1771623247000,117.99,868.13
A0004,1771945648000,90.29,1161.9
A0004,1771969474000,45.65,991.88
A0004,1772211837000,82.58,926.71
A0004,1773985211000,37.17,1026.75
A0004,1774034799000,12.12,1110.47
A0005,1767299998000,9.9,3623.47
A0005,1770718356000,9.76,3228.09
A0005,1771747299000,25.41,3132.26
A0005,1772106037000,6.93,3681.59
A0005,1773017220000,11.78,3484.02
A0006,1767269425000,34.51,3074.54
A0006,1769122554000,22.83,2618.89
A0006,1769616204000,176.25,3114.68
A0006,1770011701000,11.5,3303.99
A0006,1770318660000,16.84,3621.77
A0006,1773095207000,108.54,3272.05
A0006,1774076222000,54.8,3654.17
A0007,1767254801000,146.22,4105.43
A0007,1768652567000,13.23,3831.49
A0007,1768957618000,54.75,3676.24
A0007,1770812797000,23.58,3432.34
A0007,1771618551000,17.19,3275.9
A0007,1773394091000,67.58,4007.36
A0008,1767225861000,18.15,1290.5
A0008,1767701121000,134.88,424.13
A0008,1769224841000,35.41,-678.29
A0008,1769465979000,6.98,-1567.75
A0008,1770016477000,44.08,-1370.76
A0008,1771858383000,9.12,-1230.39
A0008,1771956282000,169.46,-930.39
A0008,1773033072000,58.24,-1115.69
A0009,1767262727000,36.82,6961.64
A0009,1767565908000,68.99,6677.28
A0009,1770286420000,220.45,7403.9
A0009,1771737145000,34.3,6619.37
A0009,1773005161000,52.28,7104.03
A0009,1774633470000,17.26,6883.99
A0010,1767256295000,75.79,4653.04
A0010,1768069073000,77.59,4882.71
A0010,1768749762000,41.42,4542.56
A0010,1768749762000,41.42,4542.56
A0010,1771097842000,12.32,4525.91
A0010,1771553672000,81.95,4640.81
A0010,1774345126000,33.18,4546.17
A0011,1768635457000,31.87,5131.38
A0011,1771073706000,56.52,5033.56
A0011,1771209498000,80.97,4850.15
A0011,1774042758000,7.79,4234.11
A0012,1767252923000,91.3,5445.44
A0012,1768100399000,23.81,5519.62
A0012,1769343717000,50.0,5525.3
A0012,1770491916000,49.6,5655.45
A0012,1770623793000,20.42,7008.8
A0012,1771149347000,7.58,7597.58
A0012,1772509982000,21.52,7682.24
A0012,1772872042000,52.1,8133.04
A0013,1767258423000,46.12,7649.1
A0013,1767442735000,7.56,7755.72
A0013,1768461649000,30.24,8213.17
A0013,1769581299000,77.07,8601.78
A0013,1770897497000,74.58,8152.97
A0013,1773061958000,43.93,8655.95
A0013,1773202575000,50.96,9424.18
A0014,1767257084000,51.78,3824.77
A0014,1767607796000,192.23,4163.47
A0014,1769118462000,61.47,4085.05
A0014,1769118462000,61.47,4085.05
A0014,1769268910000,98.0,4717.02
A0014,1773130684000,7.8,4964.46
A0014,1774303032000,46.13,4685.54
A0015,1767230792000,29.64,3466.72
A0015,1767638818000,41.64,3567.01
A0015,1772725305000,17.89,3339.04
A0015,1772725305000,17.89,3339.04
A0015,1773956980000,115.37,3387.47
A0015,1774559629000,12.12,3544.95
A0015,1774559629000,12.12,3544.95
A0016,1767285083000,200.33,1901.32
A0016,1767445489000,61.1,1176.13
A0016,1768235664000,44.85,1247.97
A0016,1768682964000,17.41,851.78
A0016,1769007290000,49.83,1070.0
A0016,1769087292000,11.02,1355.41
A0016,1769285612000,41.51,1679.98
A0016,1772639299000,15.89,1277.88
A0016,1773188700000,12.47,1829.32
A0017,1767240261000,5.4,3814.76
A0017,1767240261000,5.4,3814.76
A0017,1767461784000,14.7,4404.58
A0017,1770425561000,5.63,4521.94
A0017,1770754090000,29.4,4181.99
A0017,1773792543000,16.69,3995.62
A0017,1774481508000,7.22,4709.37
A0018,1767280205000,35.65,6560.67
A0018,1767501908000,61.75,7001.65
A0018,1768534957000,115.42,7245.38
A0018,1768538204000,18.75,6819.93
A0018,1769385606000,69.43,7380.54
A0018,1771546649000,75.04,6994.71
A0018,1773026581000,93.78,6830.03
A0019,1767295969000,13.27,5309.5
A0019,1769611730000,32.41,5225.66
A0019,1772674351000,129.15,4964.67
A0019,1773490063000,42.18,4129.75
A0019,1774954823000,7.47,3945.4
A0020,1767280071000,74.21,3707.84
A0020,1767449449000,22.16,3217.21
A0020,1769590935000,66.34,2973.43
A0020,1771185151000,88.53,2481.82
A0020,1771707636000,27.09,2304.1
A0020,1771844524000,132.68,2596.17
A0020,1773302410000,26.64,2822.7
A0020,1773338614000,23.72,2554.67
A0021,1767240904000,9.45,7186.13
A0021,1767469644000,22.32,7096.62
A0021,1767825995000,13.16,7551.15
A0021,1769112184000,17.7,7162.23
A0021,1769816058000,83.2,6974.48
