row_id,f1,f2,f3,f4,f5,f6,label
R00000,-0.340614,-0.550404,0.37706,0.054007,1.170535,0.350011,0
R00001,-0.116547,-1.005571,-0.873123,0.166559,-0.113064,-0.089024,0
R00002,-0.095582,-1.221701,0.803178,0.092468,2.09639,1.057232,0
R00003,1.699259,0.995185,0.151465,2.382538,0.101919,-3.102558,1
R00004,0.828728,2.679329,-0.940242,2.37448,0.399633,1.843725,1
R00005,0.475738,-0.188763,0.654147,2.658635,1.896035,0.233965,1
R00006,-0.799239,0.657541,0.440063,-0.042235,-0.684999,-2.179866,0
R00007,-0.796359,-1.96577,0.677857,-0.249589,1.329381,1.808933,0
R00008,-0.368719,1.160745,-0.388182,-0.138257,-0.419355,0.783912,0
R00009,0.930448,0.932335,0.420603,2.405213,-0.26551,1.910915,1
R00010,-0.108695,-0.760744,0.0047,2.379765,-0.61647,-0.98541,1
R00011,-0.296774,3.21841,-1.327277,-0.072024,0.553896,0.054033,0
R00012,0.210949,-1.321198,-0.858352,-0.009799,-1.659758,-1.1141,0
R00013,0.292635,-1.085123,1.402277,2.382443,-0.977748,-1.562154,1
R00014,0.123727,0.358781,-0.981402,2.710147,-0.822726,1.579612,1
R00015,1.622866,-1.112712,1.698163,0.091546,-0.624262,1.489283,0
R00016,-0.316653,-2.911628,1.80717,2.409595,-0.61687,-0.072344,1
R00017,0.367084,-0.426538,0.734105,-0.045878,-0.339107,-0.000285,0
R00018,0.519725,0.125147,0.533687,2.543368,1.94828,-0.820984,1
R00019,0.77755,0.296183,0.678628,0.200457,-1.213852,-2.23764,0
R00020,-1.024758,-0.885591,0.52752,2.269787,1.566249,0.226691,1
R00021,0.249785,0.420548,0.039806,0.340658,-0.823365,1.049354,0
R00022,1.535273,0.638285,-1.023444,-0.256942,1.454912,-0.634326,0
R00023,0.151852,0.140762,-0.151263,-0.005151,-1.017148,0.61405,0
R00024,1.594893,0.608041,0.44687,0.070755,-0.960889,-0.140857,0
R00025,1.012491,-1.248218,1.529754,-0.384734,0.685878,-0.695258,0
R00026,0.263893,0.249582,0.838206,0.064121,1.121249,-1.175149,0
R00027,-0.873865,-0.341621,-0.186862,2.397879,-1.012723,1.023171,1
R00028,-0.515229,1.231567,0.456488,-0.242306,0.34517,1.128999,0
R00029,0.550071,-1.128443,-0.853899,2.481304,-1.54224,0.164938,1
R00030,-0.849754,-0.828066,-1.065408,-0.127028,-1.103606,0.472288,0
R00031,-1.560737,-0.168425,-1.290189,-0.227488,0.189706,-1.494444,0
R00032,-1.03772,-1.398065,-0.627839,0.02823,-0.300496,-1.773977,0
R00033,0.420704,-1.971493,-0.418562,-0.333432,-0.14112,-0.874157,0
R00034,0.719454,-0.933056,-0.776304,2.526032,-1.0618,0.395242,1
R00035,1.665199,-0.219087,-4.123487,2.41118,1.182817,-0.117488,1
R00036,0.433239,-0.272873,0.343297,-0.110318,0.328729,-1.577406,0
R00037,0.452591,-0.117817,-1.753276,-0.083063,1.359597,-1.394318,0
R00038,-0.181583,-1.623524,-0.180417,0.157681,1.907572,1.102663,0
R00039,-0.054547,0.172548,-1.109808,-0.016113,-0.502041,-0.397615,0
R00040,-0.030965,-1.388977,-1.594294,0.27534,0.200314,-0.210162,0
R00041,-0.507412,-1.326038,0.698484,-0.025383,0.301204,-0.019712,0
R00042,-1.244147,-1.360563,-0.408011,-0.226974,0.646666,0.325662,0
R00043,-0.719846,0.124025,-1.469096,0.133752,1.069023,-1.375173,0
R00044,1.090969,0.745324,-0.242518,-0.080258,-1.070473,1.185757,0
R00045,0.069133,0.264118,0.654562,-0.151567,1.029772,-1.193447,0
R00046,-1.787355,-0.185575,-1.017421,2.739043,0.415963,0.532336,1
R00047,-1.986847,0.575934,1.131054,2.513893,-1.056982,1.197198,1
R00048,-0.520173,-0.853074,-0.06698,0.210711,0.562753,1.04278,0
R00049,-0.224584,0.316133,-1.093082,0.258919,0.372909,1.601942,0
R00050,0.947553,0.22811,-0.25876,-0.020641,0.291654,0.126126,0
R00051,-0.794738,-0.883659,-0.371169,-0.005941,0.46772,0.559904,0
R00052,0.422424,1.530894,-0.388275,0.234637,-0.429203,-0.033558,0
R00053,-0.94829,-0.407264,-0.235666,2.676432,-1.504154,-0.421502,1
R00054,1.154237,-0.759385,0.034558,0.081436,0.829697,-1.02431,0
R00055,-0.707326,-1.249812,0.926107,-0.245307,-0.480948,0.467597,0
R00056,1.018835,-1.787105,1.491715,0.001741,-0.496566,0.239339,0
R00057,0.558036,1.580004,-0.544816,0.176248,1.569006,-0.486872,0
R00058,0.244942,0.406299,-0.338477,0.068437,-0.28936,-1.341876,0
R00059,0.188445,-0.01038,-0.471358,0.025382,-0.562225,-0.411104,0
R00060,-0.471668,-0.654467,0.299889,-0.050555,-0.103653,1.266213,0
R00061,1.209238,0.027758,0.675943,2.823983,0.624385,-0.524669,1
R00062,-0.565029,1.742115,-1.13231,2.444859,1.582003,1.482289,1
R00063,-0.045902,1.229534,0.745726,-0.028059,0.176425,-1.692072,0
R00064,0.377147,-1.132061,0.791778,-0.179387,-0.041289,-0.471549,0
R00065,-0.924674,0.685466,-0.016883,0.006077,-0.543596,0.26451,0
R00066,0.20415,-0.485035,-1.636254,0.030496,0.940071,0.256555,0
R00067,0.981889,-0.915133,-0.119666,-0.092793,-2.42477,-1.265636,0
R00068,1.915286,0.696598,-0.435245,2.344362,-0.381423,-1.11839,1
R00069,-0.081009,-0.620227,0.270631,0.165681,-0.009139,-1.246224,0
R00070,1.279314,1.836065,-2.932439,2.323548,-0.449188,0.850833,1
R00071,0.058231,1.676286,1.513133,2.539535,0.378991,-1.751372,1
R00072,-0.56992,0.679999,0.644682,2.329309,0.092897,0.453523,1
R00073,0.140273,1.693778,0.040974,2.139527,-0.294173,0.235773,1
R00074,-1.565311,0.29217,0.391281,0.147288,0.202884,-0.614908,0
R00075,-0.932413,-0.878875,-1.389029,0.036338,-0.181062,0.13351,0
R00076,0.241732,0.666957,0.330838,0.038822,0.348028,-0.714283,0
R00077,-0.153634,0.366811,0.356553,2.594277,0.655153,-0.356059,1
R00078,-0.816638,-1.001995,0.96516,2.521299,-0.172621,-0.284205,1
R00079,0.208367,0.460005,-1.793231,2.338641,0.36272,0.454921,1
R00080,0.467438,1.716037,0.333815,2.620773,1.68018,0.501593,1
R00081,0.728439,-0.421166,0.522234,2.385372,1.219189,2.367719,1
R00082,-0.418811,-0.434016,-0.084356,0.026773,-0.390618,-2.102745,0
R00083,0.055891,-0.779355,1.044195,2.388319,1.131424,-0.885512,1
R00084,-0.240284,1.083835,0.543183,0.131404,1.189675,-0.461168,0
R00085,0.025383,-0.485373,2.043692,0.20006,0.289071,0.347909,0
R00086,0.93161,-1.030748,0.20881,-0.210622,-0.31804,1.570799,0
R00087,1.096636,1.072021,0.685567,-0.228254,-1.152994,-0.020039,0
R00088,0.102501,0.056842,-1.439608,-0.089027,-0.087527,0.852593,0
R00089,0.430645,1.189077,-0.066246,0.083814,2.515751,-1.500775,0
R00090,-0.899153,0.974554,-0.895593,-0.021779,0.316124,2.162511,0
R00091,-0.103028,1.086055,1.253075,-0.04036,-0.198089,0.116491,0
R00092,-1.187113,1.939196,-0.958428,0.139671,0.681155,-1.720715,0
R00093,-0.660284,-0.47674,-0.478273,-0.171482,-0.483452,0.136034,0
R00094,-2.035004,1.965059,-0.60088,2.604782,3.035191,1.805506,1
R00095,-1.33445,0.332292,1.191752,2.403786,-0.968557,-0.847757,1
R00096,2.69075,-1.107508,1.190413,2.555067,-0.153872,0.145524,1
R00097,-1.091181,0.388612,1.314852,0.116858,-0.192623,0.432051,0
R00098,1.088178,0.194915,0.373195,2.262586,-0.109715,-1.594272,1
R00099,1.853627,0.896184,0.159432,0.149699,0.384136,-0.717328,0
R00100,-1.826784,-1.115922,-0.355628,-0.155586,-0.693778,-0.000121,0
R00101,-0.722856,0.533164,0.613288,0.024634,-2.086241,-1.065704,0
