date,pm25_lag1,temperature,humidity,wind_speed,pressure,precipitation
2025-04-09,3.7,4.0,56,28.9,1014.4,0.3
2025-04-12,2.1,7.7,69,16.2,1003.5,0.0
2025-04-15,6.6,9.0,68,14.3,1012.4,0.0
2025-04-20,5.5,7.3,91,14.0,1003.9,3.1
2025-05-08,3.1,6.4,58,13.0,1017.6,0.2
2025-05-12,4.0,10.6,66,12.0,1016.3,0.0
2025-05-18,3.2,10.2,67,23.7,1012.3,0.0
2025-05-26,4.6,13.8,69,19.2,1003.1,1.1
2025-05-28,4.4,12.9,75,12.3,1004.9,1.1
2025-06-02,2.8,15.5,63,23.6,1000.9,3.5
2025-06-09,3.0,13.5,75,14.4,1002.2,9.1
2025-06-11,3.7,11.9,87,16.6,1007.2,12.6
2025-06-23,2.3,14.6,82,24.9,996.0,11.8
2025-07-11,4.0,16.7,72,22.7,1012.4,0.3
2025-07-13,4.1,18.4,80,9.2,1015.9,1.9
2025-07-15,6.7,18.7,89,8.3,1009.5,5.9
2025-07-18,6.3,20.8,71,11.0,1011.7,0.0
2025-07-20,9.0,21.4,62,14.9,1008.2,0.0
2025-07-22,8.3,21.2,77,20.0,1004.9,1.3
2025-07-25,10.3,22.1,76,11.9,1006.6,0.6
2025-07-30,3.6,19.3,73,12.4,1006.3,8.3
2025-08-03,3.2,19.2,79,15.8,1009.7,2.9
2025-08-08,4.0,17.8,74,15.5,1009.3,2.1
2025-08-10,4.9,17.4,67,17.4,1011.6,0.1
2025-08-12,3.2,17.3,72,14.3,1013.9,0.2
2025-08-15,5.6,20.2,73,23.0,1010.8,7.0
2025-08-26,1.9,12.2,78,10.0,1006.9,1.0
2025-08-29,4.8,15.5,90,17.5,1000.8,2.4
2025-09-02,6.8,16.7,87,15.2,1008.4,1.6
2025-09-05,7.3,18.5,84,13.6,1012.6,0.0
2025-09-15,4.7,14.9,84,22.5,999.0,9.5
2025-09-18,2.4,13.8,83,19.5,1002.6,1.7
2025-09-20,3.2,17.6,81,23.0,1004.0,1.2
2025-09-23,1.4,9.2,64,14.5,1017.7,0.0
2025-09-30,2.7,9.6,74,11.1,1031.3,0.0
2025-10-04,5.0,9.9,79,27.8,999.7,14.8
2025-10-07,5.7,10.9,89,18.4,1013.6,6.5
2025-10-09,3.1,10.0,86,20.4,1006.2,2.9
2025-10-12,2.1,8.5,67,25.8,1014.9,0.0
2025-10-16,3.3,7.6,81,12.3,1008.9,0.0
2025-10-19,2.5,4.1,91,14.2,1015.1,0.0
2025-10-23,9.8,10.7,95,16.6,993.4,0.3
2025-10-28,5.4,5.5,94,9.3,986.4,0.8
2025-11-01,2.1,7.2,86,19.5,1011.4,0.0
2025-11-10,7.2,5.4,92,5.8,1009.4,0.0
2025-11-15,2.5,-0.0,77,18.5,1011.5,0.0
2025-11-19,4.2,-3.1,90,7.1,1001.2,2.8
2025-11-21,2.3,-2.6,82,22.4,1008.5,0.2
2025-11-24,8.9,-1.3,90,8.6,1000.7,0.0
2025-11-27,7.8,-0.2,92,21.4,1006.3,2.5
2025-12-03,5.0,3.7,91,14.3,1013.0,0.1
2025-12-09,5.8,5.4,98,17.8,1000.0,0.5
2025-12-12,3.6,2.9,87,11.7,1017.8,0.0
2025-12-16,5.2,6.1,88,14.9,1008.9,0.0
2025-12-18,6.2,3.9,95,18.5,1010.0,0.2
2025-12-20,7.1,6.0,86,18.9,1005.1,0.0
2025-12-26,3.5,1.5,92,13.9,1024.6,0.0
2025-12-30,1.9,-3.4,64,28.0,1009.1,0.0
2026-01-02,2.5,-1.4,93,25.0,974.8,9.1
2026-01-04,2.5,-5.4,89,21.7,996.2,0.0
2026-01-07,5.5,-5.4,91,16.9,1008.7,1.4
2026-01-15,4.5,1.3,93,19.5,1009.9,0.0
2026-01-17,8.7,1.8,96,16.8,1025.5,0.0
2026-01-21,13.6,-0.5,91,22.2,1017.2,0.8
2026-01-30,2.9,-5.8,80,13.9,1019.7,0.0
2026-02-04,3.6,-6.3,87,16.6,1022.5,0.0
2026-02-06,3.3,-8.3,90,16.1,1009.6,0.0
2026-02-10,4.2,-8.6,89,8.6,1001.1,0.0
2026-02-20,6.5,-5.8,74,23.9,1012.8,0.0
2026-02-24,3.6,-1.5,93,14.8,1012.0,5.5
2026-02-28,6.9,2.6,98,14.4,1010.8,2.1
2026-03-08,5.8,3.4,82,13.1,1025.8,0.0
2026-03-11,15.9,4.6,93,17.2,1004.2,0.1
2026-03-13,5.9,6.0,79,29.6,997.6,1.9
2026-03-16,4.8,3.0,85,18.1,1008.3,0.0
2026-03-25,6.1,6.2,88,27.6,980.7,7.4
2026-04-05,2.4,4.7,77,31.4,992.8,3.5
2026-04-09,2.6,2.3,64,10.9,1026.8,0.0
2026-04-11,3.4,3.8,66,10.1,1020.3,0.0
2026-04-15,6.6,7.6,68,15.0,1021.2,0.9
2026-04-17,4.7,9.2,62,10.1,1020.2,0.0
2026-04-22,4.3,9.0,59,17.7,1014.5,0.0
2026-04-26,1.9,5.8,43,28.3,1011.7,0.2
2026-04-30,3.6,12.4,60,13.0,1022.1,0.0
2026-05-02,4.4,17.4,39,21.4,1008.5,0.0
2026-05-08,2.6,9.6,39,13.3,1023.0,0.0
2026-05-10,2.5,10.2,52,18.2,1008.8,0.4
2026-05-17,4.2,10.9,69,16.8,1008.9,0.4
2026-05-21,3.6,13.2,77,17.1,1016.1,3.1
2026-05-30,3.5,15.9,51,12.3,1008.1,0.0
