account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1773617348000,15.24,4081.09,740,silver,12,6.82,1
A0001,1772159183000,31.37,4021.85,698,gold,26,88.29,0
A0002,1773395897000,20.52,6337.27,850,bronze,14,9.06,1
A0003,1773182319000,13.52,8566.81,386,gold,4,10.79,1
A0004,1772165260000,42.85,8542.84,620,gold,23,89.68,0
A0005,1773542356000,38.44,5062.94,824,silver,8,10.14,1
A0006,1772688961000,18.45,4009.68,685,silver,35,12.26,1
A0007,1773553489000,14.93,7846.45,705,silver,8,13.75,1
A0008,1772966780000,109.63,2904.02,748,bronze,0,94.69,0
A0009,1773004033000,32.56,5957.7,429,bronze,28,10.86,1
A0010,1772818464000,19.54,6785.71,756,silver,35,92.15,0
A0011,1772784087000,82.35,5225.81,793,silver,23,89.19,0
A0012,1773045349000,134.22,2409.96,534,bronze,2,94.88,0
A0013,1772092937000,12.51,1976.21,691,bronze,32,93.28,0
A0014,1772767621000,7.74,459.39,616,bronze,25,5.46,1
A0015,1773124683000,39.46,1191.43,379,gold,24,9.17,1
A0016,1772872700000,571.08,2964.98,575,gold,17,5.38,1
A0017,1772369858000,107.65,5429.75,428,bronze,6,8.37,1
A0018,1772218554000,32.63,4523.83,804,bronze,20,91.14,0
A0019,1773331766000,15.9,3564.71,508,gold,4,8.08,1
A0020,1772386707000,6.74,3772.26,816,silver,35,86.24,0
A0021,1772595355000,90.83,7580.22,434,gold,18,86.25,0
A0022,1772587979000,12.36,5111.68,685,gold,7,94.13,0
A0023,1772630153000,124.4,3177.22,392,silver,30,91.92,0
A0024,1772243734000,11.48,-365.99,768,gold,9,9.37,1
A0025,1772358784000,74.73,5743.06,756,gold,22,90.66,0
A0026,1772274679000,96.15,4064.68,850,bronze,39,90.85,0
A0027,1772692109000,42.7,5398.02,670,bronze,35,10.44,1
A0028,1773015045000,8.82,8417.07,748,silver,25,85.26,0
A0029,1773081336000,11.42,8890.24,515,silver,19,88.49,0
A0030,1772946999000,18.6,5333.78,553,silver,1,90.57,0
A0031,1772147555000,2.81,4352.42,826,gold,6,86.32,0
A0032,1773054687000,40.0,3433.09,661,gold,3,11.56,1
A0033,1772780849000,62.56,3207.81,368,silver,3,6.37,1
A0034,1773297760000,106.07,6343.39,399,silver,19,88.71,0
A0035,1773117366000,22.52,7699.66,850,bronze,8,9.32,1
A0036,1772161482000,27.68,8388.33,355,bronze,5,88.99,0
A0037,1773485197000,57.23,3765.13,514,bronze,4,93.29,0
A0038,1773601483000,10.21,5964.38,380,bronze,31,90.03,0
A0039,1772154415000,359.68,8538.21,726,gold,3,85.35,0
A0040,1772583084000,24.38,7977.9,724,bronze,7,90.11,0
A0041,1771979981000,18.01,2871.09,355,silver,2,91.53,0
A0042,1773334481000,68.49,3275.84,346,bronze,22,92.11,0
A0043,1772636540000,15.52,3840.3,322,bronze,28,89.82,0
A0044,1773479229000,362.84,9953.54,356,silver,31,86.1,0
A0045,1773052728000,20.57,4455.97,514,silver,26,89.48,0
A0046,1773673238000,37.59,1768.56,638,silver,0,10.32,1
A0047,1772165990000,42.48,9476.84,403,silver,13,6.76,1
A0048,1772263473000,18.77,845.26,811,bronze,35,14.24,1
A0049,1772103274000,31.85,3648.08,300,bronze,38,14.95,1
A0050,1773433075000,35.72,3907.19,595,silver,5,88.61,0
A0051,1772352461000,84.26,3050.89,376,gold,22,93.81,0
A0052,1772154929000,55.51,2259.15,406,bronze,22,93.14,0
A0053,1772604602000,6.22,2974.86,481,bronze,13,10.47,1
A0054,1773437937000,44.78,3855.09,561,gold,13,87.16,0
A0055,1773221054000,21.44,6137.88,584,bronze,35,89.91,0
A0056,1772245118000,110.15,5865.97,517,gold,37,11.72,1
A0057,1773158886000,152.16,2034.67,800,silver,19,11.5,1
A0058,1772615563000,31.59,7128.8,350,gold,33,87.07,0
A0059,1773453791000,26.7,5577.77,452,gold,39,88.25,0
A0060,1773561141000,20.58,3948.86,672,gold,29,9.36,1
A0061,1773334601000,44.54,2667.9,738,bronze,22,6.71,1
A0062,1772374724000,41.41,4538.44,739,silver,14,90.49,0
A0063,1772465118000,69.31,7684.98,632,silver,29,94.07,0
A0064,1773387199000,35.45,864.8,313,silver,4,10.44,1
A0065,1772558183000,26.43,3299.43,661,gold,9,87.59,0
A0066,1772906672000,38.76,4888.73,682,gold,35,6.96,1
A0067,1772067216000,132.8,1419.16,483,silver,25,92.0,0
A0068,1773428318000,16.1,4569.06,530,bronze,22,85.59,0
A0069,1773112808000,170.47,4251.11,806,bronze,6,14.35,1
A0070,1772312372000,75.97,3763.06,729,silver,8,85.84,0
A0071,1772374302000,64.34,5858.29,574,bronze,7,13.54,1
