account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1773617348000,41.67,4323.02,798,bronze,24,53.14,1
A0001,1772159183000,19.25,3518.84,698,gold,0,49.35,0
A0002,1773395897000,119.27,6852.11,849,bronze,16,49.91,1
A0003,1773182319000,37.99,7627.39,386,gold,27,57.58,1
A0004,1772165260000,77.99,8551.92,567,silver,0,44.7,0
A0005,1773542356000,31.98,5918.86,824,silver,0,48.21,1
A0006,1772688961000,42.92,4925.3,640,silver,28,49.88,1
A0007,1773553489000,121.18,7795.14,705,silver,9,43.26,1
A0008,1772966780000,14.39,3054.97,738,bronze,36,54.7,0
A0009,1773004033000,15.93,5154.04,429,bronze,4,52.01,1
A0010,1772818464000,12.76,7135.93,756,silver,25,44.03,0
A0011,1772784087000,93.9,4851.48,723,silver,25,48.04,0
A0012,1773045349000,14.83,1876.94,534,bronze,35,48.87,0
A0013,1772092937000,14.2,2118.64,691,bronze,12,46.03,0
A0014,1772767621000,22.86,1004.85,616,bronze,31,54.75,1
A0015,1773124683000,97.73,1076.87,379,gold,35,57.15,1
A0016,1772872700000,34.14,2355.61,575,gold,8,46.68,1
A0017,1772369858000,21.06,5455.64,428,bronze,23,50.75,1
A0018,1772218554000,18.3,3729.4,783,bronze,11,53.08,0
A0019,1773331766000,28.97,3618.97,508,gold,26,54.95,1
A0020,1772386707000,80.46,4641.86,816,silver,26,48.78,0
A0021,1772595355000,50.28,7433.21,434,gold,6,47.67,0
A0022,1772587979000,69.53,4716.28,749,gold,27,52.61,0
A0023,1772630153000,33.52,3272.41,447,bronze,10,52.9,0
A0024,1772243734000,117.89,118.94,781,silver,7,52.49,1
A0025,1772358784000,20.91,6002.79,721,silver,30,47.08,0
A0026,1772274679000,32.78,4032.36,842,silver,4,49.08,0
A0027,1772692109000,39.72,5809.08,670,bronze,1,50.09,1
A0028,1773015045000,59.0,8308.51,748,silver,26,44.74,0
A0029,1773081336000,75.29,8531.77,458,bronze,26,50.67,0
A0030,1772946999000,3.72,5311.87,553,silver,28,53.2,0
A0031,1772147555000,23.98,4344.24,826,gold,14,54.36,0
A0032,1773054687000,28.27,5095.32,661,gold,33,50.67,1
A0033,1772780849000,5.78,3707.55,368,silver,16,45.11,1
A0034,1773297760000,42.87,6064.18,399,silver,29,51.74,0
A0035,1773117366000,16.57,6831.62,850,bronze,11,49.39,1
