entity_id,f1,f2,f3,f4,f5
E0075,3.131291,20.419875,24.797319,3.183565,6.97626
E0071,4.430448,8.131985,5.928993,12.474296,2.537511
E0293,3.377007,29.733306,6.556556,2.498024,25.519916
E0040,6.290998,10.854079,2.701816,19.995475,4.65116
E0259,29.187754,4.130898,8.705647,12.244196,7.319317
E0206,14.049958,14.272979,3.513584,11.461376,6.804918
E0228,12.446131,15.23213,12.757718,10.053721,25.655603
E0284,7.674716,10.497551,5.894652,7.929723,3.005867
E0133,14.692215,1.491022,2.700008,3.512224,1.158144
E0069,12.912051,8.419267,4.357167,2.128101,1.686279
E0144,3.269961,2.078808,3.218413,4.108844,9.066759
E0253,1.818559,13.680855,16.138596,2.965932,3.664515
E0048,3.565136,6.465862,5.96469,14.008183,3.864494
E0124,10.570841,12.921406,2.920569,33.638483,6.321687
E0172,42.588761,40.225631,13.759129,6.757305,5.664604
E0145,1.852385,4.333446,28.172121,11.544954,7.699053
E0197,0.790765,13.106906,10.056127,4.366529,5.836567
E0031,11.592442,2.050222,2.389044,5.790796,5.08014
E0112,5.61826,6.635326,3.603822,8.039295,5.186266
E0239,5.009208,1.652335,5.895154,4.020206,10.825636
E0275,2.607639,11.331816,1.782342,12.021865,4.738539
E0016,4.885217,13.13693,23.196833,12.792686,2.666475
E0264,7.929427,13.022932,32.713878,43.881249,16.068648
E0082,6.613128,2.436746,11.045473,6.573368,6.614023
E0266,8.309019,21.771531,3.778433,7.689066,14.568897
E0086,18.235463,7.16224,16.415568,15.236207,7.425467
E0085,23.991227,5.296014,8.116982,6.510947,52.251318
E0067,3.457625,8.950534,11.524482,24.331653,35.023199
E0114,4.220491,1.262451,11.262802,8.707264,3.949958
E0176,2.259291,3.978488,45.423196,4.460938,3.681037
E0269,10.85494,1.804054,5.761196,27.802506,18.256075
E0011,16.148316,11.985557,5.104677,38.915958,7.653547
E0238,1.17382,10.503714,8.612044,3.428946,4.673096
E0188,8.596952,10.44754,3.915698,5.472694,1.520691
E0098,11.505376,2.789232,31.407844,6.114242,4.737691
E0292,5.301482,6.139286,5.919289,8.520004,5.522288
E0106,11.811004,7.520449,1.43824,56.787523,18.277298
E0059,1.468252,18.641345,10.107226,3.890721,11.719086
E0094,6.217113,6.690333,3.439474,15.586765,15.347394
E0298,39.038101,14.391169,35.176833,19.270134,12.210734
E0030,9.701984,3.196695,3.312458,3.848926,9.553613
E0276,8.845033,27.794143,5.1671,5.43227,25.193115
E0033,9.396789,3.982668,14.65836,14.113089,5.144527
E0212,5.050882,10.942518,10.356105,11.840816,8.894512
E0051,9.455633,14.089965,3.492385,14.747105,24.918669
E0087,8.903823,5.149737,17.160662,2.23025,28.956247
E0116,1.599656,10.39504,6.997614,18.102465,2.489837
E0068,13.49196,3.667241,7.218738,2.278008,6.071781
E0060,13.387767,3.259988,6.525026,16.720275,9.544463
E0255,12.745918,8.44025,3.910934,2.49477,3.682544
E0018,27.824861,4.987846,2.708662,7.528414,2.203708
