account_id,event_time,f1,f2,f3
A0000,1771686540000,2.9168,-1.6596,-1.798
A0000,1772381940000,1.0183,-0.8897,0.2856
A0000,1772445780000,-2.6489,-1.6159,1.0738
A0000,1774123500000,1.9641,-1.066,-0.002
A0000,1774179840000,3.1941,-0.6359,-4.6578
A0001,1770490860000,1.8684,-0.022,-1.3424
A0001,1770585600000,0.4458,2.9926,0.4989
A0001,1771267440000,-0.549,3.9519,1.3606
A0001,1771386540000,0.8523,-0.8865,2.1557
A0001,1771503540000,-0.6686,-1.7966,-2.9774
A0001,1772909280000,0.4417,-1.079,-3.5349
A0001,1773727800000,2.4375,3.689,1.4979
A0001,1774948560000,-4.5422,0.2653,-0.2458
A0002,1770103200000,0.2175,-1.0863,2.5471
A0002,1771462800000,1.2499,1.0321,0.805
A0002,1771735980000,4.705,-0.4258,-1.7769
A0002,1771872300000,0.0905,-0.4549,0.5079
A0002,1772101140000,2.3684,-0.3732,-1.8566
A0002,1774331880000,-0.7141,-1.0519,-0.0108
A0002,1774669740000,0.4739,2.1409,-0.9754
A0002,1774813620000,0.684,2.2953,3.1128
A0003,1770631200000,0.9088,0.5869,1.2354
A0003,1770979620000,-2.1158,1.8713,0.8001
A0003,1771102320000,0.0925,-0.5519,-1.111
A0003,1771641300000,-2.8673,0.2347,-1.099
A0003,1771994940000,1.4181,3.2421,-0.2237
A0003,1773784440000,0.9776,-0.8734,2.1845
A0004,1769966580000,-1.2869,2.4128,-0.3074
A0004,1770922560000,-1.1544,3.4558,0.3961
A0004,1771102500000,4.2324,0.9329,0.7596
A0004,1772363520000,1.5621,2.8023,0.1028
A0004,1772741820000,1.0107,-0.9752,0.5159
A0004,1772826000000,1.4236,1.7586,-1.0179
A0004,1773643020000,0.3107,-0.5191,1.523
A0004,1773817860000,-0.817,-0.3537,1.4767
A0004,1773923040000,-1.3421,2.4503,-1.5312
A0004,1774966440000,1.3301,1.0778,3.0857
A0005,1770027300000,-2.5927,-0.3883,-0.447
A0005,1770736620000,0.2307,1.1308,0.1209
A0005,1770792840000,0.4274,-2.3883,1.727
A0005,1770959280000,0.4971,-0.5921,-1.8776
A0005,1772235180000,-2.9113,-1.04,-1.1951
A0005,1773064860000,-1.4621,0.8608,-0.9878
A0005,1773105240000,-2.9971,2.6741,1.6863
A0005,1774543320000,2.1581,-2.0601,-1.3348
A0006,1770003180000,-0.0633,0.6223,-1.1855
A0006,1771275420000,-0.5648,2.2375,-3.4382
A0006,1772089080000,-0.2371,2.243,-1.3191
A0006,1773666780000,2.1445,2.462,-2.8576
A0006,1774209540000,-0.3322,0.1116,-1.338
A0006,1774358580000,-0.3393,-2.9545,1.5441
A0007,1769907060000,-0.8821,0.5417,1.3844
A0007,1770449760000,-4.9416,1.6289,-1.1089
A0007,1770649260000,-1.692,-2.6013,2.4941
A0007,1771384320000,1.6549,0.2235,-3.255
A0007,1771474680000,-0.7499,0.7887,0.4336
A0007,1772891820000,3.0162,2.8528,0.1398
A0008,1769979300000,-1.6268,-2.5142,-0.2888
A0008,1770119100000,-0.2349,-0.4199,-0.282
A0008,1770604260000,-1.5647,2.5929,-0.0793
A0008,1770972480000,-2.8653,-0.891,-0.12
A0008,1772520420000,2.0321,-1.0302,3.2363
A0008,1773653580000,0.6535,3.4328,-2.8771
A0008,1774328340000,0.6539,-1.6849,2.5031
A0008,1774585500000,3.3173,0.9202,0.5509
A0008,1774685700000,-0.8368,1.8191,0.5597
A0009,1770167520000,-1.7776,-2.7785,-1.2845
A0009,1770478380000,3.561,4.1118,2.9538
A0009,1770532080000,-0.7533,-0.4462,-1.5923
A0009,1771467480000,-0.7475,0.7555,1.4
A0009,1773559860000,2.158,0.7826,2.0691
A0009,1774717680000,-0.9074,1.5024,-0.0977
A0010,1770207780000,-0.8342,-0.8274,0.4445
A0010,1770667980000,-0.9561,1.601,-1.4304
A0010,1771343700000,-2.2353,0.8124,-2.805
A0010,1771605720000,-0.5813,-2.2504,2.4508
A0010,1772976900000,-0.9394,-4.0435,1.2747
A0010,1773196740000,-1.1317,5.929,-0.9159
A0010,1773892320000,0.9965,2.5682,-3.0742
A0010,1774589160000,2.2459,-0.2187,-0.0278
A0011,1770344700000,-1.1238,-0.9061,1.7221
A0011,1770475620000,0.6216,1.1093,2.3533
A0011,1770898020000,-3.724,0.0978,2.1297
A0011,1771145040000,-2.7939,3.4839,-0.0006
A0011,1771830120000,-2.9293,1.2773,-0.3649
A0012,1770350460000,0.2474,-2.3438,1.6325
A0012,1770900240000,3.1945,0.5439,0.1855
A0012,1771714080000,-1.4052,-1.2017,1.1284
A0012,1773386340000,-3.5941,0.9163,-1.5474
A0012,1773832020000,-0.1197,0.3847,0.0124
A0012,1773890160000,1.6273,0.1045,2.1381
A0012,1774057140000,0.6731,0.5354,1.7521
A0013,1771062300000,0.382,0.9618,4.6396
A0013,1771661820000,-0.7113,-2.4943,1.8864
A0013,1773863700000,3.2154,-0.8128,1.2772
A0013,1774014660000,0.613,-2.1493,2.6229
A0013,1774387320000,1.594,-0.9959,0.2357
A0013,1774563360000,0.3952,-0.2538,-1.6021
A0013,1774596360000,-3.0479,-3.0882,4.3038
A0013,1774695840000,-1.5272,-1.0792,-0.5593
A0014,1770393660000,-1.1791,2.4298,2.8525
A0014,1770588780000,2.4196,2.2521,-0.953
A0014,1770965520000,2.5761,-1.9942,-1.0279
A0014,1771650960000,1.1471,-1.3165,3.2077
A0014,1773524880000,-3.506,0.4591,3.4751
A0014,1773981900000,1.4972,1.1538,4.6781
A0014,1774136820000,1.4138,5.2682,2.5538
A0015,1770000120000,-3.9265,0.0364,0.5005
A0015,1771509360000,2.1052,-0.8354,0.1389
A0015,1771833480000,4.0177,0.7175,-4.4352
A0015,1772958960000,0.2573,-2.6719,3.4279
A0015,1773259980000,-1.2112,2.4597,0.3379
A0015,1774182600000,0.713,-3.053,-1.1939
A0016,1770103500000,1.4272,1.422,0.4275
A0016,1770668400000,1.867,1.4741,-5.1729
A0016,1772198220000,-3.2429,1.7645,-2.4549
A0016,1772817240000,1.4733,1.8565,2.7488
A0016,1773705960000,-0.8543,0.6433,-1.9256
A0016,1774035480000,0.1173,1.682,1.6211
A0016,1775007360000,2.4009,1.573,-1.0586
A0017,1770303900000,-1.0917,1.8199,-0.6215
A0017,1771703700000,0.0589,-0.0096,-0.5552
A0017,1771963200000,2.1169,-0.6042,0.8761
A0017,1773366300000,-0.8756,0.1447,-0.7358
A0017,1774279200000,2.6108,-0.2359,0.9428
A0017,1774393860000,-1.4845,-2.2075,-1.5182
A0017,1774524120000,-3.0588,-0.8777,0.2172
A0018,1770818220000,0.3853,2.2554,2.3372
A0018,1771488240000,1.7997,1.0822,-2.5698
A0018,1772464140000,0.1117,-3.8045,0.5113
A0018,1773161880000,-0.8236,0.2797,-1.761
A0018,1773493260000,1.0902,1.9831,0.7179
A0018,1773618480000,-0.0038,-2.6902,-0.2993
A0018,1774223160000,0.4459,4.5375,-3.8445
A0018,1774489740000,-0.2202,1.5776,-0.278
A0019,1770289980000,1.1514,2.6107,-1.0641
A0019,1771463880000,-2.4912,0.6281,1.6129
A0019,1773621540000,-0.2703,0.4185,0.8864
A0019,1773851520000,0.7994,2.6322,0.8101
A0019,1774286580000,1.9122,-0.0616,-3.1587
A0019,1775049840000,-3.0838,-0.4237,-3.8834
A0020,1771425900000,0.8979,-2.4236,2.4053
A0020,1771788300000,-2.8746,0.7636,1.079
A0020,1773114840000,1.5879,0.5914,-0.4676
A0020,1773883740000,-1.4186,-0.0771,1.482
A0020,1773970440000,0.5118,1.6447,-2.8756
A0020,1774712700000,-0.2105,-0.9216,0.9218
A0021,1770033900000,-1.8347,0.0036,-3.1771
A0021,1770501600000,-1.0347,-1.3882,-2.4286
A0021,1770590400000,1.1807,-1.2283,-1.7206
A0021,1770809520000,0.884,-1.0303,1.3727
A0021,1770860580000,2.526,3.2752,-4.7642
A0021,1771997880000,-0.2242,-2.4242,-0.4355
A0021,1772504940000,-1.672,0.768,3.6047
A0021,1773029280000,3.6827,3.3158,1.2329
A0021,1773945480000,2.9684,0.2414,-5.5652
