account_id,event_time,f1,f2,f3
A0000,1770109080000,-2.1977,-0.6541,2.7523
A0000,1770199200000,0.2869,-1.1309,1.693
A0000,1770257400000,-1.303,-0.2939,3.5149
A0000,1771167240000,2.1535,0.4143,1.1858
A0000,1771917240000,-0.392,3.8473,-4.4078
A0000,1772498940000,-0.9202,-0.222,1.2731
A0000,1773156960000,-3.2619,-1.9238,3.0863
A0000,1773943740000,-1.6145,-0.7904,-3.1677
A0000,1774736820000,-2.533,0.8871,2.884
A0001,1770453000000,2.5337,-1.2174,-0.2944
A0001,1770750900000,2.2517,0.9728,-2.5126
A0001,1771344540000,0.3139,-2.6319,2.1077
A0001,1772993640000,2.5478,0.6356,-1.6232
A0001,1773651540000,1.7167,0.0594,2.5083
A0001,1773796440000,4.3026,-4.3094,-0.9217
A0001,1774252620000,-2.5144,1.4989,-0.5148
A0001,1774848540000,0.2801,0.4359,3.7084
A0002,1771024800000,-2.5393,-0.2735,2.7262
A0002,1771106580000,6.4722,-1.1469,0.9161
A0002,1771613340000,0.1887,-0.8395,4.3557
A0002,1772184960000,2.6897,-1.71,2.29
A0002,1772629680000,3.4641,-1.5463,-2.3368
A0002,1773838020000,-1.3536,-2.4284,2.1187
A0002,1774537860000,2.5797,-0.9779,1.5863
A0003,1770276720000,2.7749,-1.7787,-1.626
A0003,1770617940000,-1.9651,-0.5656,-0.1057
A0003,1771185960000,-0.0913,-1.2283,-1.1652
A0003,1771443120000,-1.0932,1.5167,-2.6926
A0003,1772223060000,2.9924,2.5866,0.4643
A0003,1773030240000,-0.097,-3.8937,-0.3035
A0003,1774433460000,0.8968,-3.2648,-0.5645
A0004,1771023480000,2.332,-0.0971,0.2211
A0004,1771292760000,-1.5131,1.7012,-0.0452
A0004,1773439200000,3.1788,-0.0349,0.2913
A0004,1773643740000,-0.2136,6.0079,-0.4971
A0004,1774044660000,-1.4711,-1.4494,-1.4402
A0004,1774171380000,0.9736,-0.4659,-0.8563
A0004,1774950900000,-1.2654,-0.942,-3.4684
A0005,1770039000000,0.3005,-2.143,0.0374
A0005,1770853680000,0.8226,1.9323,0.6094
A0005,1772582580000,1.0182,-2.1321,0.0006
A0005,1773376800000,-0.4954,1.3927,1.4684
A0005,1774067820000,3.899,2.6052,-0.0323
A0005,1774232760000,-2.3715,4.4587,1.8528
A0005,1774358880000,-1.4609,-2.4671,-0.8586
A0006,1770028380000,-1.9209,1.7541,-2.772
A0006,1770485400000,4.9549,-1.1542,2.7589
A0006,1770742020000,-1.0523,3.0947,-0.6891
A0006,1771682880000,-0.5382,-1.3269,0.8965
A0006,1772206260000,1.3018,1.7753,-0.6008
A0007,1771966680000,2.2137,-2.0869,1.6625
A0007,1772053380000,0.0267,-2.8768,-0.0259
A0007,1773512580000,-1.0206,1.1008,1.6078
A0007,1773650820000,0.3771,0.2896,-1.6131
A0007,1774256880000,-1.8815,-0.203,1.251
A0007,1774365780000,-2.7051,1.8575,-0.5597
A0007,1774792320000,-4.916,1.5815,2.0143
A0008,1770334440000,-3.5345,-0.6566,3.239
A0008,1770818880000,0.9668,1.5321,-0.8885
A0008,1771222440000,1.8962,-0.7475,-0.2359
A0008,1771511340000,-1.8776,-0.6537,-0.8762
A0008,1774032960000,2.1173,-2.4737,-0.404
A0008,1774752000000,-0.2694,1.7902,0.1346
A0008,1774987920000,2.1065,1.2091,-0.0438
A0008,1775063220000,3.3322,0.3397,-0.1364
A0009,1769982840000,-3.1465,2.0803,1.3627
