account_id,event_time,amount,balance
A0000,1767227461000,314.13,5572.09
A0000,1768902295000,12.46,5558.28
A0000,1769213589000,42.65,5071.9
A0000,1769537135000,21.04,5406.71
A0000,1770113078000,12.1,5406.66
A0000,1770529206000,69.09,6021.34
A0000,1773049279000,44.31,6531.03
A0000,1774238753000,42.51,6702.38
A0001,1767280993000,12.5,9685.47
A0001,1769357082000,9.97,9675.67
A0001,1769399539000,29.49,9785.68
A0001,1770451045000,53.01,9592.23
A0001,1772936670000,26.96,9359.81
A0001,1774113183000,46.59,8874.02
A0001,1774744868000,32.06,8871.43
A0002,1767243699000,18.69,3429.67
A0002,1768331910000,84.84,4345.23
A0002,1771174377000,261.73,3908.68
A0002,1771779913000,8.33,4116.89
A0002,1774058301000,77.45,3998.62
A0003,1767271846000,4.71,5618.55
A0003,1768298544000,4.07,6021.82
A0003,1768975764000,48.5,6167.53
A0003,1769208862000,32.79,6505.37
A0003,1769885931000,12.09,6786.07
A0003,1773182535000,42.88,6502.51
A0003,1773182535000,42.88,6502.51
A0003,1774278529000,68.65,7165.35
A0004,1767303568000,38.01,5628.19
A0004,1768395162000,6.29,5259.87
A0004,1770737808000,16.16,5474.22
A0004,1771256364000,63.16,5599.59
A0004,1771578871000,243.35,6058.22
A0004,1774463919000,53.44,6071.37
A0005,1767309931000,60.89,4307.01
A0005,1769631805000,21.0,4251.16
A0005,1772192828000,27.24,3595.62
A0005,1773098761000,18.96,4707.95
A0005,1773488413000,21.65,4766.43
A0006,1767673547000,128.96,4901.45
A0006,1767955439000,12.85,5250.55
A0006,1769575127000,16.75,5267.87
A0006,1770855577000,86.97,5747.85
A0006,1772055562000,25.7,5595.34
A0006,1772996881000,56.83,5427.99
A0007,1767239772000,24.59,2050.97
A0007,1767430893000,103.82,2363.06
A0007,1768550744000,50.95,2429.55
A0007,1770613984000,57.52,3059.23
A0007,1772842875000,44.52,2742.17
A0007,1773404662000,25.46,3172.65
A0008,1767265069000,12.84,5916.42
A0008,1769116593000,16.17,5473.27
A0008,1769814909000,7.45,5747.02
A0008,1771625500000,17.77,6362.11
A0008,1771625500000,17.77,6362.11
A0008,1773158486000,16.55,6398.69
A0009,1769761399000,235.44,6150.44
A0009,1771196252000,212.92,5538.64
A0009,1773542465000,25.12,5331.58
A0009,1774167815000,33.33,5335.52
A0010,1767239984000,8.63,2566.69
A0010,1768930166000,68.8,2420.3
A0010,1769086842000,17.44,2775.98
A0010,1771143312000,71.44,3010.12
A0010,1771207483000,4.13,3005.61
A0010,1772012614000,13.44,3374.9
A0010,1774520330000,23.34,3078.87
A0011,1767250112000,156.58,2565.08
A0011,1767530768000,27.46,3482.02
A0011,1768505625000,54.9,3457.82
A0011,1768557438000,15.46,3464.88
A0011,1770211525000,45.69,3521.91
A0011,1771055754000,72.04,3962.58
A0011,1772820422000,49.75,3966.86
A0011,1773486743000,70.63,4624.79
A0011,1774732806000,43.22,4782.77
A0012,1767276693000,17.54,7027.96
A0012,1767276693000,17.54,7027.96
A0012,1767865310000,16.0,6929.9
A0012,1768742574000,179.17,7450.51
A0012,1769215078000,90.9,7802.13
A0012,1772899514000,99.82,7651.73
A0012,1773183449000,4.77,7785.07
A0013,1767239697000,9.9,2739.05
A0013,1770577757000,26.22,2556.55
A0013,1770577757000,26.22,2556.55
A0013,1770627491000,40.85,3060.81
A0013,1771842252000,194.56,2995.07
A0013,1772164243000,46.32,3583.48
A0013,1772639683000,240.81,3583.23
A0013,1772771514000,53.29,3086.87
A0013,1773355628000,32.78,2839.34
A0013,1773945376000,60.22,2094.89
A0014,1767237087000,7.01,6538.7
A0014,1770834671000,10.37,6488.15
A0014,1771847327000,17.4,6330.49
A0014,1772560733000,53.52,7052.9
A0014,1774083490000,101.29,7762.26
A0015,1767270241000,117.2,5494.43
A0015,1768306176000,31.19,6787.63
A0015,1768877385000,11.78,6312.75
A0015,1769395509000,58.04,5696.71
A0015,1773811087000,93.04,5863.46
A0015,1773893188000,53.01,6313.77
A0016,1767244461000,54.17,3133.69
A0016,1768588654000,16.86,2864.26
A0016,1769349084000,7.64,3070.33
A0016,1770288175000,8.97,3395.7
A0016,1771160400000,15.15,3154.6
A0016,1772159217000,132.75,3390.94
A0016,1774584700000,32.02,3566.67
A0017,1767231148000,47.77,6124.85
A0017,1768932042000,17.15,6246.83
A0017,1769690675000,11.46,5816.03
A0017,1772429579000,9.74,5690.79
A0017,1773510886000,23.3,6287.54
A0017,1774784301000,33.1,6047.02
A0018,1767301150000,159.67,4890.13
A0018,1768542561000,21.3,5000.79
A0018,1768604815000,19.67,4404.46
A0018,1769039339000,26.26,3791.67
A0018,1772935688000,69.27,3841.58
A0018,1773495682000,106.79,4038.03
A0018,1773841452000,21.65,4255.97
A0019,1767249078000,38.77,6237.08
A0019,1767946230000,29.48,6442.1
A0019,1771566453000,62.91,5367.09
A0019,1772238582000,36.96,5363.47
A0019,1773400144000,79.86,5189.21
A0019,1773502442000,16.49,5099.94
A0020,1767269761000,153.12,5464.21
A0020,1768452935000,155.68,5837.71
A0020,1769419217000,47.55,5792.2
A0020,1770885777000,12.62,5738.89
A0020,1770885777000,12.62,5738.89
A0020,1771543552000,39.8,5717.06
A0020,1772779728000,18.98,6110.57
A0020,1772839362000,117.28,5828.75
A0020,1774290347000,44.69,5577.46
A0021,1767245747000,8.01,3250.54
A0021,1767245747000,8.01,3250.54
A0021,1767895458000,80.62,3195.79
A0021,1767895458000,80.62,3195.79
A0021,1768216448000,46.69,3523.34
A0021,1768707152000,28.49,2992.02
A0021,1769903346000,13.79,2588.23
A0021,1771113566000,112.64,2183.53
A0021,1772836121000,14.9,2440.62
A0021,1773524526000,11.64,2844.14
A0021,1774942486000,25.54,3151.87
A0022,1767287031000,93.96,5749.34
A0022,1768506354000,58.42,5724.83
A0022,1769209785000,29.36,6277.6
A0022,1770364941000,211.62,6149.54
A0022,1771724065000,10.44,6977.81
A0022,1774386728000,18.14,7536.16
A0023,1767251361000,39.87,976.83
A0023,1767471852000,25.47,1342.91
A0023,1767932192000,40.67,1653.85
A0023,1769146707000,56.32,1956.01
A0023,1769728997000,5.2,1829.07
A0023,1774544102000,34.91,1668.13
A0024,1767274813000,95.83,4536.24
A0024,1767961144000,26.76,4275.82
A0024,1769155499000,12.82,3969.21
A0024,1773056519000,29.26,3442.69
A0024,1774964712000,8.28,3602.35
A0025,1767242950000,23.45,5970.28
A0025,1767961544000,6.0,6038.19
A0025,1769012061000,75.37,6535.95
A0025,1771115585000,13.95,6729.49
A0025,1771424569000,4.62,7304.0
A0025,1771951062000,14.2,7254.02
A0025,1774982645000,100.86,7313.71
A0026,1767278312000,95.08,7679.86
A0026,1768583808000,35.79,6962.51
A0026,1771458648000,8.01,7652.17
A0026,1772220755000,37.92,7903.19
A0026,1773931613000,50.27,8337.43
A0027,1768012699000,28.48,7455.47
A0027,1769953131000,61.58,7592.17
A0027,1770702447000,41.05,7152.17
A0027,1771724852000,684.16,7385.58
A0027,1772758665000,161.66,7756.51
A0027,1772758665000,161.66,7756.51
A0027,1774724047000,5.69,8301.32
A0028,1767295581000,31.4,1894.63
A0028,1767650531000,55.86,2033.33
A0028,1769468460000,41.47,1909.28
A0028,1770542185000,23.0,2169.86
A0028,1770626914000,37.98,2196.77
A0028,1772391471000,8.56,1952.53
A0028,1774287079000,127.2,2248.3
A0028,1774652279000,113.4,2407.95
A0029,1767248952000,17.39,6545.08
A0029,1767693357000,32.47,6544.19
A0029,1767897879000,15.24,6595.18
A0029,1768026196000,5.44,6040.11
A0029,1768026196000,5.44,6040.11
A0029,1769455809000,16.07,5926.55
A0029,1774418083000,64.82,5967.64
A0030,1767249584000,19.31,4746.47
A0030,1767447780000,34.32,4694.23
A0030,1770580248000,27.88,3794.58
A0030,1770948200000,29.3,3839.36
A0030,1772616393000,2.84,3395.41
A0030,1773611599000,71.57,3447.32
A0030,1773611599000,71.57,3447.32
A0030,1774836918000,63.8,3366.15
A0031,1767929875000,24.59,5562.3
A0031,1770040960000,291.85,5912.24
A0031,1770494488000,76.96,6453.39
A0031,1771352250000,100.99,7048.79
A0031,1772509163000,30.1,7193.22
A0031,1773883186000,9.44,7279.78
A0031,1774001158000,169.81,7184.96
A0032,1767249649000,181.11,6455.92
A0032,1769358341000,13.86,6944.7
A0032,1771189096000,48.65,6449.5
A0032,1771896360000,82.78,6159.06
A0032,1774362411000,39.24,6302.85
A0033,1767249451000,220.12,5762.04
A0033,1767548586000,11.53,5601.1
A0033,1772539454000,44.31,5907.3
A0033,1772638910000,129.1,5633.72
A0033,1773343939000,14.57,6084.06
A0033,1773523658000,44.61,6321.29
A0034,1767297108000,21.64,2402.22
A0034,1768717191000,25.71,3065.29
A0034,1770240695000,135.76,3113.73
A0034,1772528977000,14.28,3419.09
A0034,1773158399000,39.21,4051.2
A0034,1774661311000,6.28,4439.91
A0035,1767287319000,17.59,6520.9
A0035,1768157123000,5.59,6820.57
A0035,1769906357000,62.03,6309.67
A0035,1770200267000,18.06,6155.75
A0035,1770875236000,237.36,6130.58
A0035,1771118658000,33.05,5750.33
A0035,1771601570000,22.43,6192.45
A0035,1773437086000,28.13,6212.76
A0035,1774835802000,8.59,6695.17
A0036,1767227096000,23.42,4466.88
A0036,1769772981000,74.53,4764.45
A0036,1771880657000,33.78,4955.05
A0036,1772286634000,37.39,5541.35
A0036,1773955496000,93.01,5478.26
A0036,1774011133000,7.22,6315.1
A0037,1767253732000,35.04,7459.61
A0037,1767253732000,35.04,7459.61
A0037,1769100610000,17.69,8144.53
A0037,1770250120000,47.02,8732.18
A0037,1771175409000,29.81,8862.88
A0037,1771238127000,29.5,9200.29
A0037,1773965791000,87.03,9330.56
A0037,1774804403000,151.42,9240.39
A0038,1767259813000,27.24,3322.99
A0038,1767761959000,94.87,3358.63
A0038,1769243555000,42.16,3955.72
A0038,1770078639000,78.07,4386.7
A0038,1771978363000,33.53,4555.76
A0038,1773274691000,45.86,4647.98
A0039,1769352549000,51.61,1229.61
A0039,1769707568000,128.85,1697.0
A0039,1770471538000,47.46,1372.13
A0039,1770471538000,47.46,1372.13
A0039,1770590109000,29.07,1261.16
A0039,1771894461000,40.16,1121.98
A0039,1774658385000,41.51,1976.53
A0039,1774662567000,210.77,2049.99
A0040,1767272151000,18.06,3282.64
A0040,1768681945000,26.67,2597.01
A0040,1770872950000,254.99,3004.13
A0040,1772472896000,15.37,3282.09
A0040,1772974798000,4.98,3547.97
A0040,1774461007000,45.1,4009.5
A0041,1767263819000,8.09,6963.34
A0041,1768827674000,125.69,7282.53
A0041,1768827674000,125.69,7282.53
A0041,1771404545000,25.73,7495.93
A0041,1772669875000,27.75,7495.73
A0041,1772854388000,14.96,7053.88
A0041,1772972358000,12.87,6899.7
A0041,1772972358000,12.87,6899.7
A0041,1773506085000,18.88,7182.24
A0041,1774709305000,45.38,7263.46
A0042,1767231898000,3.83,3210.17
A0042,1768293162000,33.43,2748.88
A0042,1768705825000,37.52,3331.71
A0042,1773770482000,38.6,3896.79
A0043,1767302226000,205.71,3350.65
A0043,1768299286000,16.52,3939.25
A0043,1771574662000,5.11,3282.96
A0043,1771691682000,90.22,3139.24
A0043,1772215856000,116.82,3103.19
A0043,1773628298000,10.91,3937.04
A0043,1774509274000,88.69,2937.36
A0044,1767262395000,47.62,6536.07
A0044,1768925806000,79.57,6594.52
A0044,1771559869000,11.04,6402.86
A0044,1774523806000,41.29,5946.0
A0045,1767237358000,16.15,5422.27
A0045,1769865107000,25.69,5337.9
A0045,1770568943000,19.86,5371.92
A0045,1771265322000,48.84,5303.59
