account_id,event_time,credit_score,tier
A0000,1767228916000,744,gold
A0000,1774699893000,684,gold
A0001,1767304960000,769,silver
A0001,1770037579000,787,silver
A0002,1767235088000,749,silver
A0002,1772660671000,815,bronze
A0003,1767308609000,406,silver
A0003,1767979279000,428,silver
A0004,1767230135000,737,gold
A0005,1767268931000,345,bronze
A0005,1770403377000,387,gold
A0006,1767306271000,610,gold
A0007,1767307509000,829,bronze
A0007,1774859872000,801,bronze
A0008,1767230662000,358,bronze
A0008,1774141043000,305,gold
A0009,1767284943000,676,silver
A0009,1772272966000,713,bronze
A0010,1767271050000,544,bronze
A0010,1767425678000,540,bronze
A0011,1767226361000,472,gold
A0011,1774280512000,438,silver
A0012,1767236976000,645,gold
A0013,1767267632000,379,silver
A0013,1768663543000,362,gold
A0014,1767249752000,623,bronze
A0015,1767279928000,548,bronze
A0015,1772072661000,589,silver
A0016,1767240862000,631,silver
A0016,1767861536000,709,bronze
A0017,1767249654000,412,bronze
A0018,1767265828000,330,silver
A0018,1773528450000,300,silver
A0019,1767294351000,554,gold
A0019,1771900084000,509,gold
A0020,1767241504000,554,gold
A0021,1767273551000,408,silver
A0021,1773835779000,425,silver
A0022,1767246093000,411,gold
A0022,1769121970000,347,gold
A0023,1767233236000,542,bronze
A0023,1770130842000,539,bronze
A0024,1767305496000,708,gold
A0024,1774183086000,740,silver
A0025,1767279131000,329,gold
A0026,1767272880000,552,gold
A0027,1767237478000,556,silver
A0027,1771252728000,525,bronze
A0028,1767296700000,677,gold
A0028,1770657592000,699,bronze
A0029,1767245354000,771,gold
A0029,1768977338000,736,bronze
A0030,1767271166000,572,bronze
A0031,1767305224000,724,gold
A0032,1767275254000,362,gold
A0033,1767292865000,453,silver
A0033,1774110312000,392,bronze
A0034,1767264828000,833,bronze
A0034,1774412025000,814,gold
A0035,1767267902000,411,gold
A0035,1774829410000,354,bronze
A0036,1767225775000,433,silver
A0036,1772024838000,476,bronze
A0037,1767267691000,446,gold
A0037,1769423129000,398,gold
A0038,1767299209000,580,silver
A0038,1768829261000,526,silver
A0039,1767258281000,363,bronze
A0039,1774846093000,403,silver
A0040,1767297688000,664,silver
A0040,1773893378000,739,silver
A0041,1767283475000,370,bronze
A0041,1773958895000,317,gold
A0042,1767302432000,556,gold
A0042,1773409583000,575,gold
A0043,1767284833000,400,bronze
A0043,1770423095000,418,silver
A0044,1767235145000,477,gold
A0044,1774666632000,515,bronze
A0045,1767262079000,307,silver
A0045,1774326967000,316,gold
A0046,1767283637000,406,bronze
A0046,1767940128000,478,bronze
A0047,1767292343000,551,gold
A0047,1773093008000,514,silver
A0048,1767226448000,534,gold
A0048,1771761537000,582,silver
A0049,1767304215000,653,silver
A0050,1767276541000,401,bronze
A0051,1767305616000,795,gold
A0051,1773509035000,832,bronze
A0052,1767269067000,335,bronze
A0052,1773817744000,316,bronze
A0053,1767232927000,793,bronze
A0053,1770055949000,733,bronze
A0054,1767246275000,580,bronze
A0054,1770089684000,648,silver
A0055,1767256536000,769,gold
A0056,1767253809000,387,silver
A0056,1771896179000,438,silver
A0057,1767249258000,425,silver
A0058,1767271177000,697,silver
A0058,1773008751000,672,bronze
A0059,1767287444000,301,gold
A0059,1773793228000,311,bronze
A0060,1767255676000,788,gold
A0060,1772084799000,842,silver
A0061,1767293653000,482,silver
A0061,1768106043000,524,bronze
A0062,1767267498000,672,silver
A0062,1774651723000,648,bronze
A0063,1767305414000,660,silver
A0063,1773512726000,611,silver
A0064,1767280757000,760,bronze
A0064,1768263377000,763,silver
A0065,1767276845000,460,gold
A0065,1772117622000,531,gold
A0066,1767257907000,630,silver
A0066,1771526609000,676,gold
A0067,1767311640000,571,bronze
A0067,1772780999000,506,bronze
A0068,1767241430000,462,gold
A0068,1768424287000,429,silver
A0069,1767295612000,574,bronze
A0069,1773282960000,533,bronze
A0070,1767237301000,782,gold
A0070,1770819724000,750,silver
A0071,1767264516000,561,silver
A0072,1767268835000,499,gold
A0072,1774686893000,537,silver
A0073,1767264684000,676,bronze
A0073,1774793717000,645,gold
A0074,1767247475000,494,bronze
A0074,1773784113000,512,gold
A0075,1767266393000,674,silver
A0076,1767291955000,308,gold
A0077,1767284628000,476,silver
A0078,1767273768000,535,bronze
A0079,1767303230000,592,silver
A0079,1771498982000,662,silver
A0080,1767265264000,475,silver
A0080,1772746340000,465,silver
A0081,1767238921000,344,bronze
A0081,1770770891000,363,gold
A0082,1767256902000,479,gold
A0083,1767242897000,471,gold
A0084,1767285434000,433,gold
A0085,1767233208000,708,bronze
A0085,1774265498000,719,silver
A0086,1767258181000,745,silver
A0087,1767298214000,446,bronze
A0087,1769977395000,457,gold
A0088,1767309859000,827,silver
A0088,1773786507000,786,bronze
A0089,1767226172000,477,gold
A0089,1772476194000,491,bronze
A0090,1767287159000,372,bronze
A0090,1774268096000,444,gold
A0091,1767240879000,805,bronze
A0092,1767307328000,504,gold
A0092,1769668123000,444,gold
A0093,1767266282000,356,silver
A0093,1772246032000,300,bronze
A0094,1767282730000,416,gold
A0094,1771251512000,346,gold
A0095,1767290415000,684,gold
A0095,1774766282000,612,gold
A0096,1767229397000,362,bronze
A0097,1767311601000,562,silver
A0097,1774405203000,597,bronze
A0098,1767259320000,431,bronze
A0098,1774254932000,389,gold
A0099,1767247862000,428,gold
