account_id,event_time,amount,balance
A0000,1767264861000,7.07,4984.08
A0000,1767806918000,36.71,5205.31
A0000,1767889646000,8.07,5137.01
A0000,1773375614000,36.56,4499.67
A0000,1773389447000,16.34,3826.28
A0001,1767259185000,4.32,4947.26
A0001,1767522639000,36.64,4983.75
A0001,1768684087000,15.43,4970.86
A0001,1770026637000,58.2,4714.14
A0001,1771998582000,18.95,4709.89
A0001,1773273592000,49.78,4576.67
A0002,1767254503000,23.13,3071.06
A0002,1769772228000,42.67,2644.04
A0002,1770115092000,4.46,2507.29
A0002,1774731192000,9.13,2275.48
A0002,1774750678000,5.22,2890.48
A0003,1767277616000,19.38,3893.17
A0003,1768547753000,19.82,3573.74
A0003,1769398580000,43.27,3676.33
A0003,1770894982000,45.62,3643.52
A0003,1771227183000,33.37,3879.16
A0003,1772153066000,254.49,3985.26
A0003,1772796357000,25.81,3666.11
A0003,1773237351000,10.45,3748.03
A0003,1773940540000,7.11,2949.07
A0004,1768221665000,54.36,4717.42
A0004,1770087875000,115.24,3550.36
A0004,1770854517000,27.37,4364.4
A0004,1770854517000,27.37,4364.4
A0004,1772089215000,12.87,3992.32
A0004,1773642177000,15.45,4177.16
A0004,1773642177000,15.45,4177.16
A0004,1774320122000,82.58,4245.83
A0005,1767624257000,24.29,4424.25
A0005,1769208865000,52.74,4709.66
A0005,1770159468000,11.5,4129.66
A0005,1774094706000,103.01,4454.08
A0006,1767256516000,17.73,5029.3
A0006,1767256516000,17.73,5029.3
A0006,1768400808000,24.31,4727.87
A0006,1771135992000,266.62,5517.62
A0006,1773642112000,29.71,5413.12
A0007,1767993859000,14.73,3975.76
A0007,1769123720000,5.44,5293.26
A0007,1771530864000,16.11,5168.38
A0007,1772254128000,9.79,4880.34
A0007,1773592485000,27.22,4072.3
A0008,1767304581000,24.62,142.1
A0008,1768577777000,86.02,693.85
A0008,1768580497000,3.22,56.97
A0008,1771692608000,27.2,-61.58
A0008,1774304117000,34.57,194.83
A0009,1767247186000,110.65,5896.31
A0009,1768815700000,36.12,4835.82
A0009,1769234488000,14.0,4564.82
A0009,1770741236000,4.97,3280.83
A0009,1770989439000,89.12,2872.05
A0009,1771174077000,24.27,3283.55
A0009,1771362230000,41.8,4047.81
A0009,1773866996000,38.06,3555.33
A0010,1767273516000,32.58,5037.18
A0010,1770472349000,107.18,4407.96
A0010,1772432564000,91.11,4358.14
A0010,1772432564000,91.11,4358.14
A0010,1773871881000,99.57,3673.17
A0011,1767275655000,188.49,4572.47
A0011,1769152175000,109.86,4621.68
A0011,1769993009000,13.06,4787.91
A0011,1770438723000,100.74,4254.51
A0011,1771897925000,32.83,4182.32
A0011,1772336739000,39.82,3542.81
A0011,1772336739000,39.82,3542.81
A0011,1773539899000,27.68,3765.15
A0012,1767239856000,19.43,2142.62
A0012,1767950294000,100.62,1482.0
A0012,1769508435000,29.02,1343.0
A0012,1770145876000,20.66,1210.94
A0012,1770145876000,20.66,1210.94
A0012,1771443193000,38.1,1672.51
A0012,1772253666000,10.64,1525.17
A0012,1773687716000,31.91,1686.49
