entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,9.585,4.4504,2.6751,2.3564,2.6438,8.719
E0001,2026-01-01T00:00:00Z,7.4227,0.2558,2.9069,1.9849,5.7199,7.2132
E0002,2026-01-01T00:00:00Z,8.9594,2.2173,1.7722,1.6421,2.9151,7.0496
E0003,2026-01-01T00:00:00Z,10.2855,2.7949,1.2578,1.2967,5.9401,7.6988
E0004,2026-01-01T00:00:00Z,9.245,0.333,1.912,1.5231,2.5177,9.4847
E0005,2026-01-01T00:00:00Z,8.0669,0.7026,1.6981,3.3503,2.9326,7.7336
E0006,2026-01-01T00:00:00Z,8.1815,3.5607,0.2508,2.4263,4.1152,7.3461
E0007,2026-01-01T00:00:00Z,5.8036,2.6993,2.7875,2.0738,4.8836,8.4146
E0008,2026-01-01T00:00:00Z,9.831,4.1517,-0.0818,1.9946,5.4452,8.8125
E0009,2026-01-01T00:00:00Z,8.0047,2.3943,1.9496,2.7578,4.4981,8.5497
E0010,2026-01-01T00:00:00Z,10.6234,3.8025,-0.5343,2.1596,3.3499,8.2277
E0011,2026-01-01T00:00:00Z,9.289,2.1318,2.1063,1.379,5.0129,8.8228
E0012,2026-01-01T00:00:00Z,8.6243,0.6565,2.1077,1.8143,5.7347,9.7405
E0013,2026-01-01T00:00:00Z,7.7292,1.2539,1.3189,2.7292,6.9876,9.0719
E0014,2026-01-01T00:00:00Z,9.5378,2.5806,3.1455,1.9741,5.5992,9.5666
E0015,2026-01-01T00:00:00Z,9.0427,2.6006,0.0788,2.6257,2.7432,8.7302
E0016,2026-01-01T00:00:00Z,9.2539,2.0676,0.4083,2.6746,2.3067,8.7709
E0017,2026-01-01T00:00:00Z,9.4319,2.3955,0.6292,1.3631,5.4607,9.3924
E0018,2026-01-01T00:00:00Z,8.5258,3.7219,2.7292,1.7322,3.5612,9.5912
E0019,2026-01-01T00:00:00Z,9.5113,3.148,2.1998,2.0216,7.8711,9.9499
E0020,2026-01-01T00:00:00Z,10.5493,2.6826,1.4513,1.7712,1.143,9.443
E0021,2026-01-01T00:00:00Z,10.4145,1.5791,1.4896,2.12,6.197,9.0052
E0022,2026-01-01T00:00:00Z,8.6394,2.7675,0.9531,2.7254,5.0057,8.299
E0023,2026-01-01T00:00:00Z,8.6406,1.2071,1.3472,2.7071,1.3057,7.7701
E0024,2026-01-01T00:00:00Z,9.5862,1.4477,1.1465,2.1082,3.7303,9.0512
E0025,2026-01-01T00:00:00Z,7.5467,2.0723,0.4649,2.1257,3.5082,9.5357
E0026,2026-01-01T00:00:00Z,11.4855,2.3628,2.4286,2.6777,4.9362,9.6486
E0027,2026-01-01T00:00:00Z,9.324,4.0047,1.6298,1.937,4.1675,8.8839
E0028,2026-01-01T00:00:00Z,9.5981,1.2807,2.0219,2.7938,4.1931,8.6916
E0029,2026-01-01T00:00:00Z,8.3448,2.8298,-0.4733,2.9936,3.742,7.8188
E0030,2026-01-01T00:00:00Z,8.6919,0.7864,0.1938,1.3171,3.0597,9.1712
E0031,2026-01-01T00:00:00Z,10.4379,2.9711,-0.4408,2.2128,5.6294,9.2225
E0032,2026-01-01T00:00:00Z,11.5494,1.0228,-0.4915,1.6531,5.0475,7.6785
E0033,2026-01-01T00:00:00Z,8.8408,2.6255,0.1841,1.7045,1.9826,6.8638
E0034,2026-01-01T00:00:00Z,7.6792,5.1472,0.0625,2.4982,3.5498,7.5647
E0035,2026-01-01T00:00:00Z,8.328,2.8669,1.1771,2.3885,5.286,9.7767
E0036,2026-01-01T00:00:00Z,8.4108,0.9221,1.214,2.6546,3.3605,8.5334
E0037,2026-01-01T00:00:00Z,8.9043,3.784,1.7206,3.496,7.5668,7.1458
E0038,2026-01-01T00:00:00Z,10.7819,-0.42,1.4079,1.6877,4.7568,7.3629
E0039,2026-01-01T00:00:00Z,10.1123,1.2383,2.1781,2.0684,4.0443,7.743
E0040,2026-01-01T00:00:00Z,11.4777,4.7911,2.5796,2.5236,2.6107,9.6422
E0041,2026-01-01T00:00:00Z,8.1613,3.4952,1.6694,3.3547,3.5507,9.2043
E0042,2026-01-01T00:00:00Z,7.5851,1.9264,0.0752,2.1453,1.2269,7.6936
E0043,2026-01-01T00:00:00Z,11.1341,-0.1493,1.2652,2.1813,4.907,9.148
E0044,2026-01-01T00:00:00Z,10.3945,4.753,2.6117,1.1775,4.1592,9.2038
E0045,2026-01-01T00:00:00Z,9.4159,-0.2607,-0.7609,2.5392,5.6361,9.0101
E0046,2026-01-01T00:00:00Z,8.7668,5.0799,0.7857,1.7036,2.4113,9.4051
