row_id,f1,f2,f3,f4
R00000,4.808029,-2.551099,-0.846844,2.188852
R00001,6.758485,-2.59337,0.954754,2.225536
R00002,1.645765,-4.543798,-0.215416,5.989136
R00003,3.672774,-3.240367,1.123078,1.829578
R00004,-0.957457,-2.306795,-0.430735,2.091989
R00005,1.583673,-2.517434,1.448116,3.720789
R00006,3.5941,-3.904469,0.046196,-0.274897
R00007,0.924389,-3.029795,1.518141,0.35977
R00008,3.790696,-3.899571,-1.08846,-1.766378
R00009,-3.187722,-2.884462,1.867702,0.300585
R00010,4.706887,-2.240186,-0.612953,3.636232
R00011,4.181706,-4.078496,-1.26243,5.388542
R00012,1.050164,-4.371444,0.031626,5.145737
R00013,4.169768,-4.606575,-1.298203,2.203872
R00014,1.440979,-2.782791,0.085962,3.082607
R00015,10.332665,-0.311748,-0.702282,3.912528
R00016,-2.922314,-2.666373,1.757314,-1.29189
R00017,2.464715,-4.299497,1.071882,4.264376
R00018,1.797004,-0.754958,-0.385226,6.141806
R00019,5.963404,-0.879431,0.303243,4.306678
R00020,3.383365,-5.355877,-0.562804,2.294063
R00021,3.667668,-4.500839,-1.289959,0.699493
R00022,4.30947,-1.973917,0.205023,1.153654
R00023,6.534694,-2.427458,-1.923022,0.773883
R00024,2.698898,-1.600141,4.252389,1.424245
R00025,1.96233,-2.228198,-0.598294,1.362235
R00026,3.713871,-3.458827,1.815994,0.613504
R00027,3.781201,-4.128385,-2.014677,0.621324
R00028,6.901069,-3.342358,1.614765,-0.642857
R00029,-0.442866,-1.850304,1.938747,2.694134
R00030,-1.920892,-3.402392,-0.266853,4.201108
R00031,4.441807,-2.489494,-0.70461,0.638485
R00032,5.62218,-4.394646,0.792322,-2.059003
R00033,-1.533801,-4.612892,-1.562846,-0.051623
R00034,2.689021,-4.367027,3.762338,2.493104
R00035,3.600355,-5.322073,-0.175923,1.299449
R00036,0.454604,-3.773711,1.909624,8.17317
R00037,2.1638,-0.802154,-0.424226,-2.658553
R00038,3.066922,-3.355854,0.781904,5.007038
R00039,1.89353,-1.522384,0.860831,-0.393838
R00040,-2.889539,-0.674759,0.682609,3.462203
R00041,-1.791525,-0.785943,-0.984003,5.146626
R00042,3.89715,-3.281648,0.975235,-0.06317
R00043,4.186385,-3.045597,0.000317,-2.893782
R00044,2.665386,-2.531115,-4.978252,3.912234
R00045,4.99172,-4.523331,-1.428293,-0.579153
R00046,3.203476,-4.138571,-0.884285,-1.96242
R00047,0.970531,-1.780853,2.114159,1.409025
R00048,-1.499618,-2.549203,0.523332,1.878668
R00049,6.483062,-4.709838,-0.489592,-4.815238
R00050,4.505345,-1.652276,1.146411,0.836014
R00051,-0.198504,-2.995059,-2.167517,0.373272
R00052,0.051721,0.883933,-0.005994,-4.077277
R00053,0.494736,-5.36398,2.64273,-0.249429
R00054,3.814056,-2.770998,2.237868,-3.727837
R00055,-0.220809,-3.321579,1.184636,0.290421
R00056,-2.872104,-1.496134,1.737514,2.430891
R00057,4.346697,-3.458624,1.174657,-0.187063
R00058,-0.901776,-3.222851,-1.554979,2.841931
R00059,1.395178,-1.191832,0.430524,-0.663765
R00060,1.34453,-1.961584,-0.141811,5.793857
R00061,6.259044,-4.439513,0.087815,1.566447
R00062,-2.084248,-4.913503,-0.580025,-0.342122
R00063,3.448581,-2.370676,1.000867,0.619703
R00064,2.479365,-2.363412,-0.681066,3.497537
R00065,4.268559,-4.261699,3.733985,-2.735684
R00066,4.765774,-2.794349,-1.107869,-1.623047
R00067,8.931386,-4.070957,-1.129996,2.682249
R00068,3.511485,-3.819749,-0.427905,0.535617
R00069,5.696332,-2.333728,-2.205013,-0.136306
R00070,1.749375,-1.90136,1.104543,1.585959
R00071,3.681165,-3.722034,-1.349411,-0.441882
R00072,-3.833184,-3.349886,-0.325419,-4.028996
R00073,-0.287354,-1.790842,1.187463,-2.34086
R00074,1.439224,-4.442991,-0.474002,-6.201884
R00075,0.543816,-3.504895,-3.19078,-0.137367
R00076,3.783121,-5.63338,-3.736854,2.204714
R00077,0.699866,-0.591433,-2.839848,0.463331
R00078,2.724776,-4.71139,-2.102422,-2.630983
R00079,-1.590594,-4.327489,1.039445,0.195423
R00080,3.42246,-2.624798,-1.94137,0.886052
R00081,4.126116,-2.014364,0.384164,-4.637089
R00082,-0.693053,-2.696232,0.680085,3.840754
R00083,3.369082,-2.536134,-0.46271,-1.276135
R00084,1.628652,-5.69217,1.728448,-2.41025
R00085,3.140054,-6.400476,1.187392,0.242615
R00086,1.890381,-2.6891,1.579498,-2.371294
R00087,2.794486,-2.822602,-2.30097,1.955612
R00088,-0.921849,-1.409162,1.675566,2.414152
R00089,0.899741,-5.139095,-3.203997,1.157797
R00090,0.344369,-3.958174,-0.069351,0.296338
R00091,4.323924,-3.927742,0.447253,-0.450309
R00092,2.178646,-4.063778,0.880753,-2.161775
R00093,2.618586,-3.411699,-0.941625,0.989889
R00094,0.825711,-4.292396,-0.492193,2.298493
R00095,6.294302,-3.173229,0.553114,-1.735011
R00096,6.982977,-1.328428,1.310155,5.474212
R00097,3.749548,-1.926258,-1.079505,3.059928
R00098,6.659609,-2.95513,0.497896,-0.92543
R00099,1.124124,-2.70775,1.034651,0.282582
R00100,2.479991,-1.574737,-0.887655,3.326534
R00101,4.119431,-3.299159,-0.038981,0.170919
R00102,2.512962,-4.774404,-2.343728,5.68656
R00103,2.970041,-3.305935,-2.976971,5.300356
R00104,1.756526,-2.91114,0.558015,-1.364774
R00105,1.377643,-4.914067,0.461173,-1.351124
R00106,0.489645,-2.390479,-0.706988,2.422077
R00107,2.507746,-3.939718,-0.262012,0.525645
R00108,3.31561,-4.259307,0.199889,1.170853
R00109,0.972878,-1.127498,0.163601,-3.359914
R00110,0.894454,-2.607487,2.176314,1.312629
R00111,-2.601746,-2.598031,-1.314162,0.429375
R00112,1.930345,-1.247888,2.968098,1.19704
R00113,2.796456,-3.342788,-0.155108,1.81104
R00114,4.005321,-3.882188,2.047818,0.253361
R00115,-1.764244,-5.161217,-0.198112,7.003222
R00116,4.993147,-2.510471,0.801103,4.52887
R00117,2.333318,-2.241137,-1.912036,-0.676058
R00118,1.88555,-3.122329,1.22485,1.062484
R00119,1.277177,-4.687454,-0.765818,0.585121
R00120,1.109286,-5.108623,2.258456,-3.446345
R00121,2.195001,-4.026097,0.414747,2.785641
R00122,10.601235,-2.650467,1.130062,6.597457
R00123,3.62035,-2.882335,-1.125686,-4.271047
R00124,5.787199,-2.901233,1.48072,1.464044
R00125,-0.442557,-2.233626,-1.761091,6.712382
R00126,-0.023121,-3.861485,-2.208541,6.194665
R00127,1.55659,-1.861824,-0.63307,7.153306
R00128,-0.330936,-3.784259,-1.819309,1.83617
R00129,-1.712548,-3.3623,-0.437449,-4.231639
R00130,4.121177,-4.55539,0.90687,4.543961
R00131,3.017737,-4.921733,1.175608,0.34133
R00132,-3.228612,-2.506642,0.004516,1.436742
R00133,3.395423,-2.713165,-0.790154,2.596626
R00134,1.348709,-2.800352,-1.769883,3.444129
R00135,0.77974,-4.756211,-0.690352,1.06044
R00136,6.314139,-3.046623,0.029847,-0.338235
R00137,2.864629,-2.275618,0.991905,-2.305361
R00138,1.372488,-3.675844,1.823942,-0.733371
R00139,3.615225,-1.405045,0.927593,2.645774
R00140,0.069355,-3.388203,-0.706773,0.96255
R00141,5.198822,-3.764125,0.331301,-1.625103
R00142,0.045796,-2.872795,1.505052,-0.82106
R00143,4.002215,-4.209728,0.725692,2.874343
R00144,2.821325,-2.170249,0.609712,3.728386
R00145,5.717195,-2.294137,-0.328714,2.853328
R00146,1.657602,-2.38119,1.588149,-3.718462
R00147,0.713518,-5.004402,-2.87188,0.592494
R00148,-1.090083,-2.264276,1.820402,1.790531
R00149,1.916571,-4.878871,0.333069,3.165748
R00150,1.106055,-2.890225,0.744187,2.034049
R00151,-6.965804,-6.345818,-0.808328,0.840133
R00152,-1.78589,-4.744234,-0.593828,1.3199
R00153,1.055785,-5.634343,1.122585,-0.361344
R00154,0.558806,-1.675045,-0.613186,1.756558
