row_id,f1,f2,f3,f4,f5,label
T00000,-0.532466,0.71541,0.540049,0.530937,-0.305125,0
T00001,-0.58163,-0.26598,-0.536864,0.655941,-2.033532,0
T00002,0.961031,-1.194168,-0.196191,-1.520891,1.057815,1
T00003,-0.730457,-1.296813,-1.572949,1.261362,-0.736444,0
T00004,0.389316,-0.168855,1.577576,-0.858275,-0.511666,1
T00005,-0.250081,-0.364041,-0.790084,-0.486485,0.592576,0
T00006,0.453486,-2.061861,0.279968,-0.872216,-0.625421,1
T00007,-0.924436,-0.405533,-1.039836,-0.402831,0.62868,0
T00008,0.063134,-0.986781,0.110237,0.247434,-1.164934,0
T00009,-1.78011,0.559908,0.253835,1.469898,2.910804,0
T00010,1.526734,-1.160967,1.064989,0.539696,-2.173122,0
T00011,1.40564,0.488001,-0.261874,-1.427142,-0.969376,1
T00012,0.005919,-0.987792,0.019615,-2.043103,-0.392179,0
T00013,-1.193251,0.202589,-1.894278,-1.152215,-0.089869,1
T00014,0.122427,0.833763,-0.728099,-0.578339,-1.389521,1
T00015,0.232538,-1.827977,-1.739357,-1.214815,0.142354,0
T00016,-0.958247,-0.092763,-2.427574,0.491107,0.545876,0
T00017,0.706658,0.902149,1.640106,1.567029,-0.827968,1
T00018,0.83738,-0.937239,1.252596,1.48175,-0.595419,0
T00019,0.714722,-0.467153,-0.221772,-0.732853,-0.865899,1
T00020,-0.591584,0.84447,0.329072,1.839155,0.929451,0
T00021,-0.04948,0.534807,-0.997556,-1.158397,0.790268,1
T00022,-0.659727,-0.284243,1.52392,-0.038432,1.109758,0
T00023,-0.290659,1.31355,1.584506,2.611041,1.153206,0
T00024,-0.86822,-1.23448,0.769574,1.622694,0.578321,0
T00025,-0.605947,2.284917,-1.012478,-0.048098,0.414757,1
T00026,-0.683959,0.946518,0.203896,-0.733515,-0.454929,1
T00027,0.592912,-0.722135,-0.782799,0.391087,1.083069,0
T00028,0.687235,-0.7756,0.942659,0.640853,0.005281,0
T00029,-1.131829,1.405698,-0.775994,1.006264,-2.827772,1
T00030,1.210003,0.018766,0.29158,2.324912,-0.876211,0
T00031,-0.015351,0.342366,-0.018416,-0.323178,0.89617,1
T00032,-2.012453,1.377727,1.308236,-0.530969,0.901373,1
T00033,0.662047,-1.120068,-0.122837,-1.611162,-0.997799,1
T00034,-0.305489,0.02958,1.493346,-0.072896,-1.329185,1
T00035,-1.577876,-1.102299,0.271528,-1.95294,0.044274,0
T00036,-2.384638,0.165011,0.236059,-1.234074,-0.761047,1
T00037,-0.033121,0.498781,0.641283,0.251751,0.055572,0
T00038,0.940562,-1.358245,0.082295,0.221137,0.707651,0
T00039,-0.179547,1.623853,-0.277935,-1.263691,-0.164846,1
T00040,1.746679,-2.190313,-0.911779,0.535694,2.044328,0
T00041,-1.360217,0.618852,0.950202,0.53335,0.199985,1
T00042,-0.47285,-0.019286,-1.886167,0.995735,-1.366783,0
T00043,-0.285621,1.755306,-2.440778,1.183152,-0.102693,0
T00044,0.161565,-0.143925,0.407111,0.433553,-1.615168,1
T00045,-0.326433,1.291657,0.245034,0.927251,-1.098434,1
T00046,0.477095,1.907672,-0.777981,1.571838,1.314543,0
T00047,-0.752044,-0.35226,0.300876,-1.434172,-0.517069,1
T00048,1.152567,0.507031,-0.661647,-0.868318,0.033417,0
T00049,-0.026269,-0.891062,2.802533,2.058791,2.060208,0
T00050,0.9013,1.188192,0.460506,1.648878,-0.350913,1
T00051,-0.130552,1.021312,1.760636,0.928982,2.102196,1
T00052,-0.433994,2.214316,1.595897,-1.126995,1.790451,1
T00053,-1.105753,-0.139623,-0.241384,1.20158,-0.663235,0
T00054,-0.035193,-0.542748,0.105757,1.752324,-0.339196,0
T00055,0.283863,-0.703663,-0.577978,0.305141,-0.608478,0
T00056,-1.632259,1.752001,0.143116,0.792598,1.173267,0
T00057,0.256924,-0.312894,2.072587,1.820573,0.105785,0
T00058,-1.754431,0.675726,2.987699,2.030567,-0.831225,0
T00059,-0.153726,-1.881631,2.13723,0.267772,1.433822,0
T00060,-0.520803,0.569484,2.075183,-0.673094,-0.268843,1
T00061,2.08453,-0.100146,0.875809,-1.203146,1.089276,1
T00062,-0.163313,-0.984298,-0.556222,-1.307234,0.63837,1
T00063,-0.559695,1.803659,0.196225,0.431682,0.211503,1
T00064,-0.169606,0.634617,-0.275801,-1.213983,1.398269,1
T00065,-0.277567,-2.248853,-0.136487,-0.513044,0.342576,0
T00066,-0.007534,-1.708158,-0.858438,0.53777,-0.501869,0
T00067,0.339262,-0.062748,-0.268243,-0.536475,0.949811,0
T00068,-0.888911,0.153646,0.185622,-1.116862,0.336552,1
T00069,-0.220381,-0.469448,0.632434,0.768052,-0.068682,0
T00070,-0.670366,1.161354,0.211556,-0.794121,1.442437,0
T00071,-1.263746,-1.52285,-0.239823,-0.764148,0.390414,1
T00072,1.009609,-0.598706,-0.684012,-0.846119,-0.105286,0
T00073,0.887483,1.201173,0.290558,0.27016,0.717816,1
T00074,-0.834694,0.949798,0.910421,0.332036,-0.686961,1
T00075,0.06047,0.617473,-0.096381,-0.275284,-1.254033,1
T00076,2.720868,0.313764,0.315322,-0.473572,0.848164,0
T00077,0.341816,-1.056573,-0.152319,1.172931,1.341566,0
T00078,0.21257,-0.446886,-1.174923,0.911446,2.321995,0
T00079,1.883441,0.764944,2.99337,1.710086,-0.302795,0
T00080,-0.281339,1.09076,0.091622,1.176645,-0.907764,1
T00081,-0.409727,-0.917823,-0.153292,0.359582,-1.053786,0
T00082,-0.697986,0.27515,-1.007039,0.46002,-0.619449,0
T00083,0.367587,1.087924,-0.75304,1.70996,0.145792,0
T00084,1.943715,1.083106,1.277191,-1.377783,-0.137056,1
T00085,0.496831,1.498697,1.945586,-0.379617,1.265887,0
T00086,-0.286877,1.047927,-1.85995,-2.153445,-0.245519,1
T00087,0.659709,0.962252,1.793674,-1.168974,0.341615,0
T00088,1.968759,-0.825741,-2.116758,0.095353,-0.576824,0
T00089,1.329714,-0.242504,-0.683979,0.020846,-0.462549,0
T00090,-1.604812,0.575071,-0.17797,-1.536677,0.658789,1
T00091,-1.986003,0.526243,0.949042,-0.63345,-0.240398,1
T00092,0.773413,-0.915623,1.610254,-0.719398,-1.593898,1
T00093,-0.034486,1.64664,0.380653,-0.874797,-0.601039,1
T00094,0.81126,0.215386,-0.638496,0.241108,1.670421,0
T00095,-0.071376,-1.912802,-0.222067,-0.565255,0.191145,0
T00096,-0.093132,-0.555971,-0.657844,0.102196,-2.380723,0
T00097,0.410608,1.389855,-0.032986,0.428947,-0.41247,1
T00098,0.234116,1.139545,1.905361,-1.211744,0.224294,1
T00099,-1.021831,-1.129239,0.672568,-0.403328,1.442493,0
T00100,-0.538313,-0.008243,1.915914,0.56907,-0.121144,1
T00101,0.502742,-0.280244,0.34937,-1.660104,0.290211,1
T00102,0.192372,-0.595257,-0.1845,0.523575,0.165115,0
T00103,0.429001,-1.200756,0.30202,0.273296,-1.460729,1
T00104,-0.74122,0.598176,-0.709915,0.906372,-1.35563,1
T00105,1.049948,0.044649,-0.908937,-0.227115,-1.916546,0
T00106,-1.111713,0.369032,1.214197,-1.096819,0.068944,1
T00107,-0.703095,-1.342081,-0.111807,-0.615264,1.384873,1
T00108,0.486756,1.137553,0.924331,0.552192,-0.113023,0
T00109,0.826268,-0.163695,-0.512117,-1.967914,-1.061884,1
T00110,-0.121525,-1.21662,-1.738596,0.34896,0.779887,0
T00111,-2.17411,-0.717804,-0.741421,0.987147,0.101422,0
T00112,-0.411155,-0.030713,0.623478,1.357105,0.388192,0
T00113,-1.226687,1.659719,0.093165,-1.060013,0.06163,1
T00114,0.095073,0.680831,0.018692,-0.291205,1.187735,1
T00115,0.675949,-0.361603,-1.054472,0.503895,-1.276041,0
T00116,1.033785,2.095932,-0.524322,-0.827122,-0.789822,1
T00117,1.960371,3.080197,0.672629,-0.38188,2.878623,1
T00118,0.5712,-0.033565,-1.071799,-0.077541,0.070667,0
T00119,-0.989351,1.862779,-0.294046,0.058934,1.043654,1
T00120,-0.431268,0.582445,0.836499,-0.635199,-1.07391,1
T00121,-0.00419,0.889895,-1.420614,1.764382,1.512215,0
T00122,-0.136365,0.841693,0.154429,1.045081,-0.414125,0
T00123,-0.565286,-0.977275,1.885885,-0.710414,-0.980745,1
T00124,-0.096703,0.02436,-0.551394,1.046677,-1.172172,1
T00125,-1.771729,-1.195957,1.702059,0.969813,-0.07762,1
T00126,0.829891,1.323044,0.313885,-1.074281,-2.189935,1
T00127,-0.323188,1.348198,2.638986,1.393655,1.416995,1
T00128,-0.563306,0.063315,-0.740011,0.695702,-0.071632,1
T00129,0.415821,0.014167,-0.229985,0.344155,0.182688,0
T00130,1.646484,0.39134,-0.38738,0.327084,0.36646,0
T00131,0.232906,0.881606,-1.427659,0.759444,0.001339,0
T00132,-0.961383,-0.339421,-1.283493,0.33665,-2.492469,0
T00133,0.200849,-0.60844,-1.625089,-1.621528,0.592373,0
T00134,0.592338,0.112809,0.946193,0.230119,1.363668,0
T00135,-0.470394,3.54688,1.455006,-0.552498,-0.836075,1
T00136,0.292421,0.003374,-1.268506,0.859954,0.357284,0
T00137,-0.582215,2.312728,-0.719107,2.097874,-0.230402,0
T00138,0.374767,-0.347423,-0.317321,-0.853247,-0.952173,1
T00139,-0.164859,0.267654,-0.587397,1.000882,-0.702684,0
T00140,-0.427128,-0.967899,0.266303,-0.514328,0.445723,0
T00141,-0.596874,0.210035,1.878311,0.423303,0.080448,0
T00142,0.674397,2.271162,0.867235,0.836291,0.597919,0
T00143,1.068165,-1.785538,-0.092504,1.718194,-1.440798,0
T00144,-0.361864,0.146791,0.129783,-0.698219,-0.485497,1
T00145,-1.30441,0.793101,1.225101,-0.299542,-0.189039,1
T00146,1.660764,0.403514,1.632512,0.436002,0.821832,0
T00147,0.69021,-0.403097,-0.17363,0.580672,-0.231299,0
T00148,-1.028202,-1.095274,-0.493382,-0.473011,2.040704,0
T00149,-0.156197,-0.841899,-2.1097,1.218914,-1.690045,0
T00150,0.005586,0.176843,2.546442,-0.724814,-0.341117,1
T00151,-0.110234,-1.365931,-0.108081,-0.896158,-0.075429,1
T00152,-0.078545,1.275722,-0.644751,-0.491668,1.196688,1
T00153,-0.173225,-0.337668,0.914429,0.318501,0.322633,1
T00154,0.258642,-0.149543,-1.263199,-0.055392,1.584215,0
T00155,-0.67703,-0.920107,-1.394982,0.574785,0.56935,0
