row_id,status,balance,updated_at
R00398,dormant,6441.07,1770136200000
R00283,closed,2802.36,1770456180000
R00243,active,5549.86,1770371580000
R00062,closed,1379.65,1770487080000
R00190,active,8508.18,1770239940000
R00392,closed,6227.59,1770110460000
R00053,dormant,2616.33,1770231480000
R00222,closed,6228.06,1769916600000
R00224,active,6325.97,1770134040000
R00255,dormant,4259.42,1770059640000
R00014,active,3364.09,1769988720000
R00168,closed,2336.93,1770261480000
R00028,closed,4647.83,1770228840000
R00258,closed,1562.37,1770431580000
R00204,active,6929.29,1770028680000
R00212,closed,6102.0,1770129060000
R00326,closed,5217.04,1769952840000
R00151,closed,3705.35,1769956800000
R00288,dormant,7536.01,1770442260000
R00370,dormant,5352.75,1770267180000
R00384,active,5445.47,1769905200000
R00276,active,4716.22,1770305340000
R00002,active,4179.8,1769998620000
R00293,closed,5548.91,1770287700000
R00106,closed,6389.56,1770138300000
R00148,dormant,5924.59,1770342060000
R00316,closed,2444.67,1770127620000
R00049,dormant,3657.48,1770122640000
R00102,active,5697.15,1770449400000
R00137,dormant,-1296.0,1770375840000
R00257,dormant,6422.04,1770172440000
R00334,closed,4417.54,1769971860000
R00020,closed,8204.6,1770199020000
R00320,active,4230.28,1770204300000
R00167,active,4660.93,1770157500000
R00065,closed,4411.64,1770369900000
R00156,closed,4066.14,1770366960000
R00180,dormant,4572.31,1770491940000
R00162,dormant,3653.01,1770204600000
R00378,active,1361.91,1770114780000
R00123,closed,5567.63,1770166740000
R00214,active,3449.5,1770407760000
R00315,dormant,3877.9,1770105240000
R00308,active,3606.8,1770096840000
R00126,dormant,4500.97,1770351000000
R00067,dormant,5334.59,1770239640000
R00104,closed,5124.34,1770458520000
R00045,active,5045.45,1770180000000
R00385,active,5040.51,1770153840000
R00209,active,8393.05,1769967180000
R00169,dormant,2729.88,1770494700000
R00009,closed,6009.82,1770219360000
R00047,active,6860.12,1770266040000
R00332,active,5063.08,1770376740000
R00144,dormant,2280.13,1770273000000
R00230,active,5724.6,1769956200000
R00241,active,5408.36,1770317760000
R00356,active,5091.59,1770334800000
R00261,dormant,3958.96,1770324060000
R00284,closed,5112.05,1770402960000
R00008,active,5735.09,1770399780000
R00312,dormant,8697.02,1770447480000
R00379,closed,3749.69,1770094080000
R00136,dormant,4772.94,1770299220000
R00310,active,8620.28,1770341040000
R00301,active,3580.85,1770143340000
R00201,dormant,3740.66,1769968140000
R00046,closed,6193.72,1770264420000
R00043,active,3985.36,1770496800000
R00330,closed,4374.25,1770412020000
R00208,active,1968.17,1769916420000
R00337,active,7582.12,1770108240000
R00350,active,3001.22,1770252720000
R00097,active,7740.89,1770400620000
R00128,dormant,5885.42,1770374460000
