user_id,item_id
U0000,I0009
U0000,I0019
U0000,I0029
U0000,I0048
U0000,I0049
U0001,I0008
U0001,I0011
U0001,I0013
U0001,I0020
U0001,I0038
U0001,I0039
U0001,I0046
U0001,I0047
U0001,I0051
U0002,I0001
U0002,I0007
U0002,I0008
U0002,I0024
U0002,I0044
U0003,I0009
U0003,I0012
U0003,I0029
U0003,I0031
U0003,I0044
U0003,I0045
U0003,I0047
U0003,I0055
U0004,I0009
U0004,I0014
U0004,I0018
U0004,I0023
U0004,I0029
U0004,I0031
U0004,I0040
U0005,I0005
U0005,I0006
U0005,I0009
U0005,I0011
U0005,I0017
U0005,I0019
U0005,I0038
U0005,I0042
U0005,I0058
U0006,I0002
U0006,I0012
U0006,I0025
U0006,I0044
U0006,I0058
U0007,I0008
U0007,I0027
U0007,I0033
U0007,I0036
U0007,I0039
U0008,I0006
U0008,I0014
U0008,I0020
U0008,I0027
U0008,I0029
U0008,I0031
U0008,I0033
U0008,I0043
U0008,I0056
U0009,I0018
U0009,I0023
U0009,I0025
U0009,I0026
U0009,I0031
U0009,I0036
U0009,I0055
U0009,I0059
U0010,I0005
U0010,I0007
U0010,I0011
U0010,I0014
U0010,I0022
U0010,I0031
U0010,I0036
U0010,I0044
U0010,I0047
U0011,I0006
U0011,I0008
U0011,I0009
U0011,I0010
U0011,I0029
U0011,I0033
U0011,I0039
U0011,I0043
U0011,I0047
U0012,I0021
U0012,I0023
U0012,I0028
U0012,I0032
U0012,I0033
U0012,I0045
U0013,I0000
U0013,I0003
U0013,I0007
U0013,I0016
U0013,I0022
U0013,I0035
U0013,I0048
U0013,I0054
U0014,I0000
U0014,I0003
U0014,I0016
U0014,I0043
U0014,I0049
U0014,I0050
U0014,I0051
U0014,I0055
U0015,I0014
U0015,I0017
U0015,I0028
U0015,I0039
U0016,I0006
U0016,I0008
U0016,I0014
U0016,I0018
U0016,I0023
U0016,I0030
U0016,I0049
U0016,I0055
U0017,I0013
U0017,I0014
U0017,I0016
U0017,I0050
U0018,I0000
U0018,I0004
U0018,I0015
U0018,I0017
U0018,I0019
U0018,I0025
U0018,I0041
U0018,I0047
U0018,I0051
U0018,I0057
U0019,I0003
U0019,I0009
U0019,I0011
U0019,I0014
U0019,I0022
U0019,I0041
U0019,I0048
U0019,I0055
U0019,I0056
U0020,I0007
U0020,I0013
U0020,I0032
U0020,I0037
U0020,I0041
U0020,I0045
U0020,I0051
U0021,I0000
U0021,I0003
U0021,I0005
U0021,I0009
U0021,I0018
U0021,I0030
U0021,I0032
U0022,I0000
U0022,I0019
U0022,I0026
U0022,I0041
U0022,I0044
U0023,I0013
U0023,I0026
U0023,I0034
U0023,I0046
U0023,I0050
U0023,I0051
U0024,I0001
U0024,I0011
U0024,I0019
U0024,I0023
U0024,I0029
U0024,I0030
U0024,I0034
U0024,I0059
U0025,I0003
U0025,I0017
U0025,I0019
U0025,I0027
U0025,I0037
U0025,I0038
U0025,I0044
U0025,I0046
U0025,I0048
U0025,I0059
U0026,I0000
U0026,I0008
U0026,I0010
U0026,I0021
U0026,I0030
U0026,I0055
U0027,I0006
U0027,I0009
U0027,I0013
U0027,I0016
U0027,I0022
U0028,I0004
U0028,I0025
U0028,I0032
U0028,I0044
U0028,I0052
U0028,I0055
U0029,I0012
U0029,I0014
U0029,I0020
U0029,I0025
U0029,I0034
U0029,I0038
U0029,I0052
U0029,I0059
U0030,I0010
U0030,I0017
U0030,I0021
U0030,I0037
U0030,I0038
U0030,I0044
U0030,I0049
U0031,I0002
U0031,I0004
U0031,I0008
U0031,I0017
U0031,I0030
U0031,I0031
U0031,I0041
U0031,I0047
U0031,I0048
U0031,I0057
U0032,I0007
U0032,I0042
U0032,I0053
U0032,I0054
U0032,I0057
U0033,I0001
U0033,I0014
U0033,I0052
U0033,I0054
U0033,I0055
U0033,I0059
U0034,I0008
U0034,I0020
U0034,I0026
U0034,I0027
U0034,I0046
U0034,I0053
U0035,I0006
U0035,I0020
U0035,I0026
U0035,I0033
U0035,I0039
U0035,I0048
U0035,I0055
U0036,I0008
U0036,I0009
U0036,I0018
U0036,I0039
U0036,I0055
U0037,I0001
U0037,I0008
U0037,I0015
U0037,I0021
U0037,I0039
U0037,I0051
U0037,I0054
U0038,I0009
U0038,I0018
U0038,I0027
U0038,I0030
U0038,I0034
U0038,I0035
U0038,I0051
U0038,I0054
U0039,I0004
U0039,I0019
U0039,I0022
U0039,I0025
U0039,I0043
U0039,I0048
U0039,I0052
U0039,I0058
