row_id,f1,f2,f3,f4
R00000,4.678959,2.811304,-5.388463,1.416006
R00001,-0.73019,4.803174,-3.439125,1.739982
R00002,-2.209829,5.090894,-3.019538,3.029292
R00003,1.561037,0.807306,-5.003014,1.370901
R00004,-0.416324,2.703267,-3.4009,2.720571
R00005,2.021576,1.086118,-0.904054,2.692225
R00006,2.809119,2.935852,-0.089903,1.962334
R00007,3.199921,1.403204,-1.83283,1.431918
R00008,2.925533,2.128747,-4.421835,1.766271
R00009,3.768501,1.194718,-3.062541,2.689946
R00010,-0.009863,4.391437,-1.256189,3.833385
R00011,2.109881,-0.484779,-3.030143,0.377836
R00012,-2.131875,4.220774,-5.416308,2.04098
R00013,3.12661,4.283011,-5.453518,3.498894
R00014,1.472107,2.739514,-4.607537,2.989356
R00015,2.840909,3.003921,-3.589899,1.288025
R00016,1.083955,3.248485,-4.638842,1.939621
R00017,0.88731,4.726574,-3.969969,0.421556
R00018,3.280099,2.244481,-2.531829,1.867712
R00019,-0.159731,2.13251,-2.884413,1.160893
R00020,2.815307,4.393539,-3.825152,1.146056
R00021,0.904893,0.626293,-3.580207,1.322575
R00022,4.536775,3.796691,-4.380782,2.494807
R00023,-0.262568,-0.418836,-4.720501,3.383046
R00024,1.363131,2.241302,-2.079969,0.626585
R00025,2.858494,3.902366,-4.74661,1.586125
R00026,0.672722,3.142389,-4.363839,1.902626
R00027,0.092664,2.543146,-3.959243,2.306918
R00028,1.88343,3.58586,-4.504594,2.272763
R00029,1.067349,0.5933,-4.281297,2.243765
R00030,1.123209,2.340578,-5.653957,3.602323
R00031,-1.604956,1.662352,-6.46132,3.67782
R00032,2.145632,2.684065,-3.470618,2.395482
R00033,1.188219,1.37015,-2.636875,2.668174
R00034,1.9522,4.074136,-3.906341,3.689943
R00035,3.618487,2.855848,-6.053443,2.36436
R00036,0.787601,2.009292,-5.934323,3.216854
R00037,-0.427181,2.666077,-3.150747,2.933521
R00038,-2.02062,4.105634,-4.279823,3.536552
R00039,-0.379757,2.245024,-5.158898,2.372919
R00040,0.371092,2.945124,-6.398223,1.326021
R00041,-0.544018,3.102904,-3.575908,2.821163
R00042,2.851787,4.960942,-4.995412,3.020988
R00043,2.059047,3.561548,-3.585257,1.145133
R00044,4.261178,2.9794,-3.270242,2.500337
R00045,1.738125,2.322214,-3.656711,1.290726
R00046,1.879219,3.937237,-5.413562,1.306754
R00047,1.37454,1.474563,-2.786038,3.093831
R00048,1.65926,3.938861,-2.047836,0.707735
R00049,1.320592,2.486827,-4.386619,1.61249
R00050,1.524935,0.721904,-3.13834,1.524991
R00051,1.362206,3.889906,-1.683508,3.346534
R00052,3.037639,2.944568,-6.053371,2.325927
R00053,1.332794,3.135889,-4.015295,3.265846
R00054,1.032937,3.143248,-1.559335,2.078231
R00055,1.592382,2.340679,-4.180112,3.269187
R00056,1.143261,1.75561,-3.918914,2.240419
R00057,1.904285,2.650057,-3.052869,2.604567
R00058,2.230396,4.148236,-4.33807,2.475749
R00059,1.546604,2.406928,-1.652466,2.43785
R00060,3.08981,2.758488,-3.870007,2.111794
R00061,1.516721,1.38554,-6.341521,0.428772
R00062,1.663842,0.884313,-5.705173,2.867445
R00063,-0.52911,1.820183,-7.087382,1.527838
R00064,2.330486,2.896789,-3.811706,3.016717
R00065,0.196423,3.090886,-5.974685,0.939218
R00066,1.225627,4.015093,-3.830374,2.714069
R00067,0.583389,3.815812,-3.571543,3.621678
R00068,1.559205,2.799619,-5.989237,2.45714
R00069,1.463707,2.257639,-3.290111,2.065644
R00070,0.968856,3.527877,-3.269121,1.532091
R00071,-1.266595,2.139496,-0.995297,1.082602
R00072,3.037906,3.374982,-5.488957,2.306893
R00073,5.80656,3.76472,-4.697717,1.659823
R00074,2.282046,2.085126,-4.034812,0.927068
R00075,2.701504,1.810369,-6.003643,1.51928
R00076,1.397068,2.94327,-4.250045,2.864159
R00077,3.708278,4.531558,-6.770558,2.753948
R00078,0.775536,1.276194,-3.159481,3.68852
R00079,0.73889,3.426778,-3.154432,1.004755
R00080,-0.968749,4.263289,-4.258229,2.681367
R00081,0.618932,3.440084,-6.236305,1.822063
R00082,1.407698,3.514774,-7.491907,3.075432
R00083,3.300547,1.993979,-2.768895,2.373861
R00084,0.316339,1.962315,-1.605518,1.685343
R00085,1.402719,1.935447,-4.830549,2.27991
R00086,2.888028,1.006624,-3.27628,1.29918
R00087,0.980891,2.550801,-5.698272,1.455106
R00088,0.915998,3.323156,-4.430502,1.68662
R00089,-0.410534,0.343533,-5.981046,2.298562
R00090,-0.259955,4.103778,-5.082505,1.974873
R00091,3.254168,4.082876,-1.339218,0.461998
R00092,-0.163773,3.553303,-3.412603,1.642408
R00093,1.753168,4.570357,-3.62411,2.368111
R00094,1.761807,3.347428,-5.591387,3.098463
R00095,3.427724,2.275148,-2.847865,2.366746
R00096,2.16775,3.288213,-6.718832,2.095655
R00097,-2.137326,3.55944,-5.545956,1.771912
R00098,-0.250405,1.94795,-3.357439,1.309377
R00099,1.936621,2.359025,-3.500692,2.939511
R00100,1.520243,0.982767,-6.119018,1.529997
R00101,2.349925,4.705815,-3.946097,1.944008
R00102,-0.164387,1.862969,-3.608403,2.249205
R00103,-2.173771,2.294222,-7.103005,0.757813
R00104,0.638571,0.504636,-4.617955,2.844602
R00105,-0.047197,4.978326,-4.064901,2.116319
R00106,0.14826,3.59992,-1.855889,0.578552
R00107,0.27767,5.331104,-2.746827,2.297359
R00108,0.422846,1.932029,-6.222898,4.011085
R00109,0.029444,4.396545,-4.766125,1.630728
R00110,2.503695,0.351351,-7.401734,1.435977
R00111,1.451093,3.730386,-5.843275,1.703796
R00112,-0.555592,3.968534,-2.587645,1.11501
R00113,0.587987,2.134826,-5.640164,1.642792
R00114,1.329886,2.015149,-2.805442,2.655935
R00115,-0.697327,0.957835,-5.140881,2.290178
R00116,-1.126042,3.165154,-4.805886,3.340399
R00117,1.063271,1.951295,-0.824583,1.179064
R00118,2.701163,2.88787,-3.204997,0.355143
R00119,0.562905,2.716647,-3.584787,3.899387
R00120,2.437619,3.972808,-1.708183,2.562586
