row_id,f1,f2,f3,f4
R00400,-1.061102,9.578626,1.265239,12.915533
R00401,-0.955263,8.532318,-4.059692,7.766375
R00402,-1.856281,6.693791,3.660511,8.873785
R00403,-2.44114,6.840498,-0.869452,6.489324
R00404,-1.59659,8.11785,5.708037,7.469701
R00405,-1.932756,7.009612,2.090889,7.205437
R00406,-2.672377,7.280056,2.360772,7.361604
R00407,-3.356101,6.525962,-2.162974,9.120597
R00408,-1.55809,8.010999,2.100407,9.179291
R00409,-0.25362,8.413188,-2.529059,5.199498
R00410,-1.688857,7.181874,1.725534,9.94845
R00411,-1.668041,7.019274,-1.296509,6.705537
R00412,-1.57929,7.744122,-0.091026,3.661495
R00413,-0.749293,8.883219,3.729076,3.52288
R00414,-2.823328,8.065315,3.613972,8.211953
R00415,-1.467425,7.39388,3.07441,3.538785
R00416,0.875374,8.14263,1.491582,4.495208
R00417,-2.370556,8.954651,-1.206913,8.039322
R00418,-2.568025,9.660672,0.6744,11.511259
R00419,-0.358752,7.799695,3.43808,5.722455
R00420,1.15005,7.861848,1.666024,6.534976
R00421,-1.828741,9.308824,1.948183,8.299264
R00422,-1.151682,8.128757,0.870106,11.887854
R00423,-1.293346,7.117888,2.609059,11.978459
R00424,-0.899653,8.519346,1.106764,7.137877
R00425,2.298446,10.213198,3.663846,4.811962
R00426,-3.813974,6.579095,3.484898,13.777005
R00427,0.056426,8.524652,-0.96216,7.765748
R00428,-1.218113,7.616312,3.177989,4.776711
R00429,-2.786694,9.0372,2.386452,5.667403
R00430,0.316849,7.699483,-0.744216,2.313983
R00431,0.664072,8.617965,2.397023,8.96832
R00432,-0.310164,8.865807,2.131841,6.507598
R00433,-0.997669,7.578167,1.664618,7.579687
R00434,-2.010796,9.41544,2.881485,10.764157
R00435,-1.386566,9.124226,1.873098,1.06395
R00436,-1.045845,8.796815,5.266226,5.222232
R00437,-1.18944,9.240744,5.406901,6.476033
R00438,-1.692697,8.136204,4.220516,4.057721
R00439,-1.460973,7.103255,1.169878,8.930337
R00440,-2.355555,8.685505,1.012461,6.819268
R00441,-1.322246,7.882058,-0.625502,7.490546
R00442,-1.879635,7.451117,8.850831,6.488536
R00443,-0.6861,8.314654,5.336129,7.026976
R00444,-2.058553,9.099797,0.66826,6.544272
R00445,-0.202397,7.788372,3.109719,6.31858
R00446,-2.942394,8.249748,2.271237,6.460303
R00447,-3.551826,7.547089,3.7365,5.311554
R00448,0.202786,7.748379,2.571491,6.764409
R00449,-1.856626,8.66811,3.88516,7.867853
R00450,-0.144484,8.744195,-2.414901,6.805901
R00451,-2.041614,8.601653,2.908347,5.031499
R00452,-2.814377,11.276211,-0.458654,5.871622
R00453,1.133269,8.45759,4.171627,3.259066
R00454,-1.485535,9.561582,6.425546,8.04841
R00455,-1.702147,8.569515,2.078164,8.308492
R00456,-1.276886,8.645691,2.239721,7.039453
R00457,-2.508064,8.639234,-2.142234,7.458879
R00458,-2.08637,8.359957,3.043089,2.723197
R00459,-2.994729,10.402659,-0.033797,5.754336
R00460,0.065262,8.178792,-2.609572,9.257939
R00461,1.475817,9.523165,2.236358,5.955129
R00462,-2.136403,7.362805,4.39783,8.934941
R00463,-2.586391,8.58067,2.428898,8.202546
R00464,-2.210794,9.271558,0.833731,8.000728
R00465,-2.781768,8.30612,1.565502,9.299768
R00466,-1.933285,7.353659,4.977226,7.998042
R00467,-2.224061,8.570188,7.790451,7.884754
R00468,-2.298238,7.206639,6.170836,8.391882
R00469,-1.796813,8.158089,2.019566,9.043378
R00470,-2.318548,6.404122,-0.931226,7.640205
R00471,-0.454727,8.579658,-2.512682,3.028535
R00472,-1.728786,9.2595,3.546535,7.806432
R00473,-0.658127,7.544867,2.216294,3.046556
R00474,-0.524945,9.858796,-0.728701,9.686887
R00475,-1.683713,8.037519,2.535046,8.182172
R00476,-2.750867,7.396666,4.751539,6.954116
R00477,-2.82991,8.360092,-4.168153,2.515739
R00478,-0.941023,8.679253,2.753692,5.671211
R00479,-1.185687,5.3991,0.916701,9.898408
R00480,0.746995,7.517903,1.775025,6.893442
R00481,-2.153581,9.343978,4.427127,12.37571
R00482,-1.680724,7.592196,2.649368,7.279857
R00483,-0.302672,6.964245,5.040345,2.319407
R00484,0.439569,7.249485,3.866176,12.066362
R00485,0.688354,8.421724,2.048831,8.326096
R00486,1.268852,7.562988,0.004281,7.677659
R00487,-2.259176,7.994842,0.09507,6.463472
R00488,-1.619105,8.522989,4.60387,7.914859
R00489,-2.682978,7.794325,2.087133,7.412164
R00490,0.505156,8.55933,1.175668,9.723944
R00491,0.28967,7.389463,2.309967,3.872224
R00492,-1.983071,9.237387,-1.536395,11.561144
R00493,-0.764857,7.425689,4.86809,5.521859
R00494,0.183453,7.809302,5.778701,4.750747
R00495,-1.988796,9.055228,3.960653,6.980683
R00496,-1.783604,7.429728,4.564508,10.279218
R00497,-3.713027,8.146511,2.280242,7.366706
R00498,-3.241012,8.676578,4.357508,5.511879
R00499,2.116166,8.269331,1.362417,5.127955
R00500,-1.24356,6.404906,2.820153,4.678444
R00501,-0.761946,7.608045,2.323426,6.924029
R00502,-1.965639,8.107809,4.324639,6.566506
R00503,-1.557442,8.376789,-0.158855,12.018362
R00504,-0.4565,9.597175,0.141022,9.242755
R00505,-0.452468,8.291563,3.867605,6.783422
R00506,-1.023304,8.33631,5.109713,5.687808
R00507,-0.795677,7.822043,3.548978,9.730926
R00508,-0.934738,9.058526,-3.462941,7.777903
R00509,-0.893892,9.551904,4.834891,9.50032
R00510,-2.803674,9.242896,3.664714,10.135793
R00511,-1.420042,8.137504,5.810611,5.473634
R00512,-1.416377,9.499816,-1.310191,8.438998
R00513,-2.82104,9.082001,0.710116,5.495423
R00514,-1.726944,8.130888,3.426859,9.398301
R00515,-2.522273,9.000318,-0.57268,9.033973
R00516,-2.819915,7.827964,4.296447,8.230941
R00517,-2.899823,8.062785,0.953101,8.281547
R00518,0.431474,9.995732,3.732004,9.329575
R00519,-2.646652,9.983088,2.703424,10.671469
R00520,-2.348194,8.173245,0.85428,7.532509
R00521,-1.534891,6.96554,1.943446,6.094476
R00522,-0.573751,9.053997,-0.764574,6.026319
R00523,-0.941665,8.047146,0.768711,7.802725
R00524,-0.908699,7.720494,-1.576512,7.828171
R00525,-0.827129,7.902263,4.911168,7.449307
R00526,-0.759086,8.168683,5.923291,10.685955
R00527,-1.459178,8.727556,6.194292,6.528547
R00528,0.561795,6.756517,2.786446,4.329653
R00529,-1.307737,7.219041,0.087792,4.762321
R00530,-0.938602,9.338155,1.310616,9.190017
R00531,-1.246149,7.976849,-0.002647,5.533998
R00532,-1.774392,7.469484,3.09279,9.768892
R00533,-3.106187,8.553779,2.029816,12.033712
R00534,-1.531221,5.892346,2.443727,10.450303
R00535,0.510258,10.504168,1.863334,6.497963
R00536,-1.607878,8.145782,3.935725,10.49449
R00537,-0.944517,9.911993,7.352663,6.212208
R00538,1.655664,7.815845,5.149754,5.411979
R00539,0.640355,8.79552,0.725911,9.682416
R00540,0.004108,7.980373,1.546801,3.907093
R00541,-2.288435,8.922064,3.301856,4.243482
R00542,-2.210027,10.033428,4.694688,7.93768
R00543,-3.93459,7.773323,1.304722,4.443564
R00544,-1.805392,6.445873,1.242072,9.843695
R00545,-1.190053,8.903612,1.080272,8.1688
R00546,-2.291754,8.901324,5.104482,6.497293
R00547,-3.727971,7.761121,0.518323,8.8258
R00548,-2.137025,8.367306,-1.704999,7.593961
R00549,-0.988062,9.110563,4.489688,2.490137
R00550,-0.621577,7.258948,2.498533,6.873436
R00551,-2.915853,10.515808,-0.09416,7.584884
R00552,-0.788712,6.994635,3.805504,5.006643
R00553,-1.565727,9.114518,4.109418,5.215992
R00554,-2.95845,10.303946,0.816011,4.802971
R00555,1.422039,7.349795,3.22737,4.735956
R00556,-3.315527,9.382594,2.980424,4.603646
R00557,1.280138,9.278428,0.462783,7.316745
R00558,-1.084965,7.715556,-0.168138,6.224448
R00559,-2.015034,9.547213,0.102222,8.038537
R00560,-0.903628,9.513577,0.520222,6.435795
R00561,-1.057195,9.838622,6.629782,9.185572
R00562,-0.666209,7.225682,3.415468,0.868211
R00563,0.472991,8.424823,4.329441,6.552743
R00564,-0.204398,8.714042,8.205663,9.506114
R00565,0.18967,8.366467,0.196877,6.668129
R00566,-2.056748,8.958735,2.028715,10.930186
R00567,-2.422471,8.57272,-2.797677,8.863822
R00568,-2.239658,8.314105,0.886115,11.155804
R00569,-1.956224,6.945794,-0.250629,9.802761
R00570,2.169122,8.659354,3.004745,6.453108
R00571,-1.580004,7.284962,0.782777,8.251496
R00572,-1.598872,5.396902,0.136641,4.462738
R00573,0.338978,8.845151,7.874408,4.033724
R00574,-3.824277,8.601606,0.706828,7.864734
R00575,-1.733655,8.373297,4.141092,5.570611
R00576,-1.172431,7.264553,0.889758,4.407425
R00577,-2.789749,8.347788,0.477639,8.603797
R00578,-1.835587,8.88746,3.035274,8.961283
R00579,-2.451798,8.118227,0.39101,10.030013
R00580,-1.097398,10.008778,1.12228,9.321015
R00581,-3.618948,9.172048,-2.041284,1.941302
R00582,-1.236103,7.841327,0.033624,11.64781
R00583,-0.710725,8.847134,1.301319,4.857996
R00584,-2.252747,7.456014,0.940343,13.720334
R00585,-1.151539,8.295191,3.827931,8.843779
R00586,0.134065,8.45709,1.034775,11.392722
R00587,-1.227645,9.13858,2.811072,7.546344
R00588,-1.752956,8.109651,4.467708,10.338063
R00589,-1.362785,8.55635,2.968815,9.979749
R00590,-0.71953,7.260548,-1.694269,2.289147
R00591,-0.170052,7.376359,1.156975,12.189145
R00592,-1.106409,9.052198,4.678821,7.556981
R00593,-1.201237,7.09975,-0.140523,6.167721
R00594,-2.193189,8.405712,5.384494,6.510316
R00595,-2.034063,8.188357,3.336886,12.652091
R00596,0.369699,8.785807,1.842082,11.306074
R00597,-1.591112,10.553196,3.716235,6.55069
R00598,-2.536638,5.85918,3.435139,14.034344
R00599,-0.927376,7.391076,3.140686,4.525703
R00600,0.067101,8.303672,2.722652,10.173403
R00601,-2.685127,7.23516,3.273438,7.426626
R00602,0.535948,10.123636,5.698342,7.625881
R00603,-0.582639,5.505812,2.606044,9.391484
R00604,0.188929,9.446271,5.911904,9.430117
R00605,-1.792429,9.238327,2.476876,5.72566
R00606,-2.06289,7.933312,-3.232692,8.460101
R00607,-3.333075,7.187035,-0.605736,8.325304
R00608,0.269368,8.738961,5.043901,11.712676
R00609,-0.58856,8.545332,0.224639,5.655221
R00610,-0.333535,8.355707,2.794492,5.74266
R00611,-0.995953,8.557305,2.536457,10.774122
R00612,-1.492936,6.695489,-2.905667,10.74061
R00613,-3.296744,9.104151,3.454585,7.571911
R00614,-1.849203,4.826745,4.38357,5.884734
R00615,-0.755262,9.141372,1.300531,6.624545
R00616,-2.134367,7.865676,6.322814,5.569022
R00617,-1.28257,8.149269,1.310156,9.931516
R00618,-1.594676,9.69719,5.519689,7.309642
R00619,-2.448997,7.824435,5.514479,4.02659
R00620,-1.74898,9.350324,4.726703,10.840306
R00621,-2.397389,10.337761,-0.527538,9.225512
R00622,-1.097048,6.565212,-0.116621,1.922939
R00623,-4.100565,7.662768,4.423299,8.488107
R00624,-0.301018,8.862823,4.297269,9.288636
R00625,-0.979134,10.768488,3.61176,6.940726
R00626,-3.570637,10.254003,1.119503,2.323571
R00627,-1.41101,8.061348,4.636902,7.312145
R00628,-1.807821,6.92033,1.167936,7.643281
R00629,0.319728,7.209432,5.70116,5.215981
R00630,-1.480702,8.819113,3.168244,8.341925
R00631,-0.143944,6.369685,5.507858,7.651872
R00632,-1.670518,8.718886,3.878938,7.05179
R00633,-1.675767,7.950229,0.777716,8.422797
R00634,-0.244113,9.167768,4.935438,9.17189
R00635,-1.153582,8.637014,1.957745,4.069612
R00636,-0.770891,8.800973,0.381072,11.334991
R00637,-3.462967,9.093025,4.312084,7.938329
R00638,-0.425719,6.751109,2.606168,7.865139
R00639,-2.804306,8.501372,-0.959367,9.024523
