account_id,event_time,f1,f2,f3
A0000,1770024480000,-1.317,1.386,-0.0603
A0000,1770442080000,-0.0789,-1.1676,2.3154
A0000,1772369760000,2.0231,2.3279,1.6843
A0000,1772421480000,-1.6703,3.7496,2.4339
A0000,1772802240000,0.691,0.3169,-1.0988
A0000,1773649800000,-1.1822,2.3142,-1.8718
A0000,1773762480000,2.6337,3.0277,-0.6706
A0000,1774315500000,-1.9904,4.4837,1.3114
A0001,1771876080000,0.8767,-4.1351,0.4176
A0001,1771918740000,-1.7092,-2.7116,-1.3859
A0001,1772601600000,-1.1341,-2.5517,1.5856
A0001,1773109320000,1.4848,0.5433,1.8419
A0001,1773335940000,0.6139,-0.4967,-2.4139
A0001,1773960180000,3.4406,-0.6554,2.6137
A0001,1774698000000,-0.2168,1.459,1.2609
A0002,1769972580000,0.7733,0.6131,-0.6266
A0002,1770381420000,-1.9537,1.0706,1.5913
A0002,1770709620000,-1.9426,-0.5852,0.4812
A0002,1771087620000,-0.634,3.5921,-0.2135
A0002,1771412280000,-2.6587,-0.8488,-0.2557
A0002,1772409120000,0.6081,-1.9176,0.6214
A0002,1772417940000,1.7704,0.0665,-1.444
A0002,1773160860000,-2.13,-0.4251,-1.4013
A0002,1773433860000,-1.1726,1.2632,1.2756
A0003,1770316380000,-2.5543,3.3355,-1.0163
A0003,1770404040000,1.6502,2.6673,-1.3601
A0003,1771249680000,-1.7271,0.7929,1.0038
A0003,1771669260000,-3.1075,0.1263,-2.1926
A0003,1772154780000,-1.0712,-2.1543,1.0747
A0003,1772304600000,3.5394,-1.6144,1.1663
A0003,1773092220000,-0.7508,3.0996,1.8031
A0004,1770483540000,-2.2374,1.777,-1.1105
A0004,1770569280000,-4.7892,-3.6132,-0.6933
A0004,1771216620000,-3.5543,-3.3764,-1.595
A0004,1771485780000,-1.4092,-4.7809,2.9429
A0004,1772254560000,1.5594,3.2303,-2.215
A0004,1773142440000,-0.8576,0.7325,-0.3256
A0004,1773381960000,-0.2652,-1.9354,2.1312
A0004,1773503340000,1.7255,-2.5837,-0.7863
A0004,1773860640000,3.3292,1.8529,-3.2069
A0005,1770064500000,-0.6519,-1.0642,-0.7523
A0005,1771845060000,-0.6374,-1.5158,4.5811
A0005,1772190240000,-2.0389,1.767,2.8628
A0005,1772441940000,-1.0923,-1.3468,-3.1055
A0005,1773279480000,0.0001,3.2163,0.5937
A0005,1774963020000,0.2081,1.887,1.1805
A0006,1770319380000,3.3714,-0.2601,3.21
A0006,1770787140000,0.7238,-2.7,0.8123
A0006,1771293780000,2.1441,0.5988,-1.0658
A0006,1771681260000,2.0461,1.5251,1.2306
A0006,1771973100000,1.0465,2.6828,0.6493
A0007,1770628560000,1.1398,-0.0077,-0.2511
A0007,1771110420000,-2.3981,2.6113,0.0612
A0007,1771252560000,-0.8187,-3.6717,0.5029
A0007,1773491820000,1.3253,-1.0869,-2.4606
A0007,1774177620000,-0.8081,0.8374,-1.6195
A0008,1770140040000,0.1609,0.3089,-1.0645
A0008,1770881760000,0.2341,1.5099,0.0086
A0008,1771562100000,-3.2042,-2.2201,2.1376
A0008,1771943880000,-0.6034,-0.4614,-0.1659
A0008,1772553900000,-1.4166,-2.2169,-1.0192
A0008,1772840940000,0.1848,2.2336,0.292
A0008,1773034440000,-0.559,-1.1716,0.6225
A0008,1773653640000,-0.1065,-2.8472,1.8407
A0009,1770532740000,-0.3256,-0.4741,2.3106
A0009,1770672420000,-1.649,-0.8606,0.6529
A0009,1770956520000,-0.6779,-0.4295,-1.4574
A0009,1771578720000,-2.8347,2.725,-0.5356
A0009,1772303700000,0.1136,1.3126,3.3128
A0009,1772944740000,0.9741,4.0593,0.7348
A0009,1773849240000,1.9688,-2.6304,-1.798
A0009,1774320060000,0.0359,-1.2918,1.9403
A0009,1774763280000,2.845,0.5753,1.6287
A0010,1770190140000,0.0772,0.2021,-1.0696
A0010,1770509580000,-2.7174,1.2017,-0.4946
A0010,1770908280000,0.2338,0.7641,-1.1124
A0010,1771247220000,-0.6681,0.7167,-1.236
A0010,1771827660000,-3.0019,-2.5843,0.7167
A0010,1772912760000,0.6266,-0.0872,1.1532
A0011,1770475320000,-0.1521,-2.0569,-1.557
A0011,1770816480000,4.0394,-2.6799,-1.6646
A0011,1771637160000,-1.5448,1.5455,2.2759
A0011,1772216220000,-0.8412,-3.2943,0.3688
A0011,1772977440000,0.4849,1.5695,-2.8456
A0011,1773620460000,-1.0219,-3.7844,2.6791
A0011,1773917580000,0.91,-3.7118,-0.7959
A0012,1770778620000,4.3403,-0.6025,-0.8997
A0012,1770880980000,4.7293,3.7841,-0.0575
A0012,1771276680000,0.451,0.5369,-0.5369
A0012,1771347600000,-3.1571,-1.4266,0.2537
A0012,1773390900000,2.4764,3.1253,-3.0867
A0012,1774654740000,3.3373,-3.2347,-0.3473
A0013,1770271080000,-2.5232,-1.3223,-4.1387
A0013,1771347600000,-2.7294,0.5817,-0.7381
A0013,1771406640000,3.318,-1.0793,-1.9215
A0013,1771607280000,-0.199,-1.3847,0.474
A0013,1773537960000,1.0042,3.2005,1.9666
A0013,1774807320000,3.189,-1.8391,0.9337
A0014,1770409800000,-0.4839,0.3771,-1.0897
A0014,1770859140000,0.7933,1.4352,2.456
A0014,1771012980000,0.4784,-2.2341,2.5323
A0014,1772159880000,0.2275,0.7533,-2.1225
A0014,1772433120000,-0.2156,0.0309,1.0475
A0014,1772501700000,0.1188,-1.34,-3.7284
A0014,1772756940000,2.2973,3.4271,-1.7453
A0014,1773734280000,-1.5128,-1.1473,2.4855
A0014,1774270320000,1.04,1.7339,2.2231
A0015,1770769620000,0.9172,-1.8964,0.1576
A0015,1771598220000,-1.8767,1.206,-0.1543
A0015,1771781280000,0.8023,-2.0276,-0.0172
A0015,1772219580000,-1.5779,1.8077,1.2954
A0015,1772857920000,3.2392,4.2285,-2.1487
A0015,1773209280000,0.8915,0.8744,0.3117
A0015,1773713100000,-0.1629,-0.9556,-1.0198
A0015,1775018940000,0.0366,1.026,-1.3766
A0016,1770946980000,-1.9901,-2.7885,1.1155
A0016,1771335120000,1.636,1.8072,0.7657
A0016,1771618200000,-1.0658,-3.5972,0.2796
A0016,1772016480000,-3.5111,-1.2102,-3.859
