entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-03-04T00:00:00Z,-1.1294,0.8659,1.8328,21.3538,2.242,7.5773
E0001,2026-03-04T00:00:00Z,1.3745,1.5224,5.5813,19.3837,1.4495,5.6688
E0002,2026-03-04T00:00:00Z,-2.8126,0.788,2.0886,20.5922,2.9829,7.473
E0003,2026-03-04T00:00:00Z,0.696,1.275,4.2714,20.1261,3.1618,9.1595
E0004,2026-03-04T00:00:00Z,1.922,0.6416,4.4681,18.1748,1.5982,4.1726
E0005,2026-03-04T00:00:00Z,3.0199,1.0964,1.1907,15.4475,1.9562,3.9593
E0006,2026-03-04T00:00:00Z,2.7464,0.6553,1.8675,16.6959,3.7447,6.4952
E0007,2026-03-04T00:00:00Z,1.696,1.6964,3.8333,19.7399,2.0305,3.6205
E0008,2026-03-04T00:00:00Z,1.8985,0.8091,4.1452,17.6405,2.1557,1.5698
E0009,2026-03-04T00:00:00Z,1.1472,0.8371,3.6897,17.4211,1.9915,3.7969
E0010,2026-03-04T00:00:00Z,5.5148,1.2991,1.4529,21.1925,2.3457,4.0475
E0011,2026-03-04T00:00:00Z,-0.5289,1.3006,3.6988,16.0981,3.0172,4.1011
E0012,2026-03-04T00:00:00Z,4.9312,0.2999,-0.9574,19.4417,3.6075,7.1581
E0013,2026-03-04T00:00:00Z,2.6882,0.9973,5.1945,14.9837,3.1712,5.7227
E0014,2026-03-04T00:00:00Z,1.6023,0.6721,3.0781,17.6154,3.135,6.5404
E0015,2026-03-04T00:00:00Z,2.857,0.7946,2.8989,19.5398,2.3579,2.4703
E0016,2026-03-04T00:00:00Z,0.8962,1.7111,2.423,20.0093,2.8701,6.7031
E0017,2026-03-04T00:00:00Z,1.5016,0.6423,7.0844,16.1704,1.4794,3.7341
E0018,2026-03-04T00:00:00Z,1.3643,0.7126,2.7361,20.6554,3.4929,6.9627
E0019,2026-03-04T00:00:00Z,3.3347,0.5903,5.4078,16.3599,4.2845,4.5984
E0020,2026-03-04T00:00:00Z,1.1401,0.923,2.502,18.7641,2.6565,5.0578
E0021,2026-03-04T00:00:00Z,0.0335,1.5303,3.442,16.8841,1.4472,4.7518
E0022,2026-03-04T00:00:00Z,1.3395,1.4945,2.6705,17.164,3.3033,3.1182
E0023,2026-03-04T00:00:00Z,3.3134,0.8921,3.7151,17.5939,4.5976,2.6293
E0024,2026-03-04T00:00:00Z,0.7747,0.4802,2.5259,21.3203,2.6142,3.1121
E0025,2026-03-04T00:00:00Z,-1.325,2.5167,2.4027,19.4782,3.8175,2.6547
E0026,2026-03-04T00:00:00Z,3.953,1.0771,3.3266,18.4144,2.5028,6.0344
E0027,2026-03-04T00:00:00Z,1.6811,0.5341,3.7868,22.7691,3.0201,4.8578
E0028,2026-03-04T00:00:00Z,1.7894,-0.6999,4.168,18.0285,1.1462,5.0467
E0029,2026-03-04T00:00:00Z,-1.97,0.3766,1.0951,16.8069,2.5356,5.3977
E0030,2026-03-04T00:00:00Z,1.6279,1.2426,2.8604,18.1962,2.2742,5.8701
E0031,2026-03-04T00:00:00Z,-2.3132,0.3368,5.3397,20.8848,2.0383,7.2215
E0032,2026-03-04T00:00:00Z,-0.2479,0.937,2.402,14.5011,2.3062,3.1969
E0033,2026-03-04T00:00:00Z,2.6029,1.3673,4.5975,21.5731,0.0971,8.2711
E0034,2026-03-04T00:00:00Z,2.6408,1.2036,2.0269,18.414,3.4308,4.254
E0035,2026-03-04T00:00:00Z,2.7334,0.8783,2.2958,21.939,2.1907,3.7448
E0036,2026-03-04T00:00:00Z,3.0913,0.355,4.6058,23.3384,2.9991,2.0609
E0037,2026-03-04T00:00:00Z,1.4596,1.5718,-0.1397,17.4106,2.3327,2.8348
E0038,2026-03-04T00:00:00Z,3.0568,2.2614,3.1435,17.5294,3.0012,3.622
E0039,2026-03-04T00:00:00Z,0.2461,2.0556,4.9108,18.0256,3.2683,3.1008
E0040,2026-03-04T00:00:00Z,3.7199,0.1233,2.2389,18.4831,2.4747,6.4676
E0041,2026-03-04T00:00:00Z,1.3702,1.6256,4.1625,16.8468,1.4592,2.9042
E0042,2026-03-04T00:00:00Z,1.9891,0.6962,2.4012,15.3563,2.46,3.6494
E0043,2026-03-04T00:00:00Z,0.5174,0.9596,0.9799,19.2958,1.6765,2.2454
E0044,2026-03-04T00:00:00Z,0.837,1.6812,3.5329,16.6944,2.363,7.8958
E0045,2026-03-04T00:00:00Z,0.8228,0.2954,5.9295,19.9879,3.9719,4.6531
E0046,2026-03-04T00:00:00Z,2.2983,0.4552,4.686,17.7058,2.7128,4.8639
E0047,2026-03-04T00:00:00Z,-0.5572,0.697,4.1288,18.6081,2.7863,3.1535
E0048,2026-03-04T00:00:00Z,0.3745,1.1859,6.3131,12.1857,2.9254,3.8065
E0049,2026-03-04T00:00:00Z,2.4405,1.0663,5.4712,14.3658,3.9882,5.2522
E0050,2026-03-04T00:00:00Z,0.9297,1.0023,3.5695,15.7247,0.9632,5.9683
E0051,2026-03-04T00:00:00Z,1.1533,0.0982,3.0222,18.9173,2.6116,4.8171
E0052,2026-03-04T00:00:00Z,3.4649,1.5663,2.887,21.5196,4.563,3.5908
E0053,2026-03-04T00:00:00Z,3.1325,1.3704,4.861,19.7512,2.807,7.1146
E0054,2026-03-04T00:00:00Z,1.569,1.6378,3.4585,16.2267,2.1933,4.3409
E0055,2026-03-04T00:00:00Z,2.1899,0.275,4.1157,18.1792,2.0576,4.0158
E0056,2026-03-04T00:00:00Z,4.9012,-0.0818,1.3287,13.6614,2.7165,8.0548
E0057,2026-03-04T00:00:00Z,2.9415,1.2765,3.9234,19.5591,2.007,3.6758
E0058,2026-03-04T00:00:00Z,1.1262,0.1923,1.2467,13.2008,3.3895,3.2792
E0059,2026-03-04T00:00:00Z,2.4042,1.0728,6.0034,18.2352,2.0975,6.7704
E0060,2026-03-04T00:00:00Z,0.5396,1.0059,1.5144,18.7823,1.9087,4.26
E0061,2026-03-04T00:00:00Z,2.0553,0.9574,1.4073,18.4659,2.7089,4.0894
E0062,2026-03-04T00:00:00Z,5.1439,1.9468,5.7501,18.4417,3.8285,5.8381
E0063,2026-03-04T00:00:00Z,2.6375,1.8626,5.9932,17.73,2.669,2.4501
E0064,2026-03-04T00:00:00Z,4.5542,0.4918,1.4328,18.1646,2.765,8.122
E0065,2026-03-04T00:00:00Z,4.4267,1.5137,2.4691,16.2429,2.3947,4.4493
E0066,2026-03-04T00:00:00Z,0.1208,0.071,3.6649,17.9784,3.175,5.2884
E0067,2026-03-04T00:00:00Z,0.9534,0.5293,5.8446,17.5283,3.035,4.5194
