row_id,b_val
R00000,-5.1762
R00001,0.8457
R00002,-3.7204
R00003,-3.4875
R00004,-0.8425
R00006,-3.4365
R00007,-1.152
R00008,-9.8897
R00009,-5.9586
R00010,-16.4888
R00012,-9.0159
R00014,-2.7561
R00015,3.6418
R00016,0.6281
R00017,-5.981
R00018,-3.6431
R00019,1.6576
R00020,-4.0082
R00022,-9.5502
R00023,-7.793
R00024,-7.7003
R00026,-5.9136
R00028,-9.9133
R00030,0.5697
R00031,-2.324
R00033,4.7522
R00034,-3.7092
R00035,-7.6109
R00036,-0.119
R00039,1.3859
R00041,13.3856
R00042,4.8777
R00043,-9.8435
R00044,-7.3878
R00045,-6.3208
R00047,-2.8893
R00049,-0.9965
R00050,2.3198
R00051,-11.8352
R00052,5.8426
R00054,-3.2641
R00056,-5.1903
R00058,1.0744
R00059,-8.0063
R00060,-4.3497
R00061,0.2394
R00064,-3.2384
R00067,-0.718
R00068,-10.7834
R00069,-5.8499
R00070,-12.869
R00073,4.8619
R00074,-3.1336
R00075,-8.4281
R00076,5.738
R00078,1.4883
R00079,-0.6626
R00080,-7.5307
R00081,1.1117
R00082,4.5804
R00083,-6.0767
R00084,1.9895
R00087,-4.5141
R00088,0.549
R00089,-7.4567
R00090,-10.1089
R00091,-6.143
R00092,1.5328
R00093,-5.9567
R00095,-2.413
R00096,-4.2615
R00098,-1.3627
R00099,10.3198
R00101,-15.176
R00102,2.4626
R00103,-7.1108
R00104,-4.4589
R00107,-0.6059
R00108,-2.1193
R00110,-7.1055
R00111,-7.3339
R00112,1.0772
R00113,-1.3466
R00115,-7.0338
R00119,-2.7625
R00120,-0.3466
R00121,0.4306
R00122,2.541
R00123,-0.2947
R00126,-9.3339
R00127,-0.002
R00128,-1.4246
R00129,-7.0512
R00131,-4.2248
R00132,7.9725
R00133,-4.1811
R00134,-3.8386
R00136,2.8407
R00137,-2.4203
R00138,-2.1185
R00139,-11.4315
R00140,-2.3757
R00142,0.879
R00143,-0.0385
R00144,-4.2683
R00145,-4.6724
R00146,-3.8675
R00147,3.2531
R00148,-1.7676
R00149,-6.4189
R00151,-5.6092
R00152,-1.7436
R00153,-2.4931
R00154,-0.5283
R00155,-2.3391
R00156,-0.2274
R00157,-10.9952
R00158,-7.69
R00159,5.8968
R00160,6.6942
R00162,-9.6716
R00163,5.5922
R00166,-4.5059
R00167,-5.1788
R00169,-6.4404
R00170,-0.5543
R00172,-7.7725
R00173,-8.7274
R00176,-4.7275
R00177,-3.3895
R00179,-3.8633
R00180,-0.1997
R00181,-5.0301
R00182,-6.7124
R00183,-7.8927
R00184,-6.9129
R00185,-1.4813
R00186,-9.6787
R00188,-4.9523
R00189,-2.5342
R00190,3.0815
R00191,-2.0721
R00192,3.9494
R00193,-0.0097
R00194,-9.3067
R00195,-1.2355
R00197,-0.5904
R00198,3.9195
R00199,-7.0681
R00201,-3.775
R00202,-4.5681
R00203,-13.4141
R00204,8.0596
R00205,-2.7293
R00206,-7.8834
R00207,-3.8322
R00208,-1.9998
R00210,-11.5326
R00211,1.0758
R00212,-12.399
R00213,-7.7394
R00214,-2.1399
R00215,-3.0431
R00216,-3.904
R00217,-6.3917
R00218,-5.594
R00219,0.9723
R00220,2.5397
R00221,2.168
R00222,-4.3632
R00226,-11.2622
R00227,-12.8072
R00228,-5.9816
R00229,-4.3649
R00230,0.9135
R00231,-1.9786
R00232,-7.4069
R00233,-0.0143
R00234,1.2219
R00235,2.8458
R00236,-7.1525
R00237,-7.3493
R00238,-12.3753
R00239,1.9186
R00240,-8.4197
R00241,-5.1818
R00242,-2.3472
R00244,-6.3444
R00245,-5.0442
R00251,-3.8028
R00252,0.9834
R00253,-0.8205
R00254,-3.7183
R00255,-3.3582
R00256,2.0785
R00257,-5.2869
R00260,-11.1224
R00262,-5.375
R00264,-14.3115
R00265,-4.7537
R00266,-3.1973
R00267,-7.933
R00268,3.4824
R00269,-1.0267
R00271,-0.2419
R00272,-1.5139
R00273,-7.5466
R00274,-5.3031
R00276,-7.5819
R00279,3.6848
R00281,-1.8047
R00282,-6.4615
R00283,-0.3865
R00284,0.1295
R00285,-10.597
R00286,4.6583
R00287,-4.0706
R00288,-3.4294
R00289,-3.4099
R00290,-8.3134
R00292,-10.063
R00293,3.8829
R00294,-8.9324
R00295,-2.1865
R00296,-8.4534
R00297,2.9684
R00300,-5.3717
R00301,0.9248
R00302,2.8637
R00303,-6.2914
R00304,-2.1555
R00305,-6.329
R00306,4.6997
R00307,2.9463
R00308,5.6285
R00309,0.2856
R00311,-9.4812
R00312,-7.6427
R00314,-5.2502
R00318,-7.6381
