date,pm25_lag1,temperature,humidity,wind_speed,pressure,precipitation
2025-04-19,15.3,8.6,87,17.8,1007.0,4.0
2025-04-24,6.4,5.5,60,11.9,1017.8,0.3
2025-04-26,2.6,5.1,61,13.4,1024.0,0.0
2025-04-30,2.2,9.1,73,24.4,1012.6,0.4
2025-05-04,1.5,5.7,55,26.9,1003.6,0.1
2025-05-10,3.5,6.6,68,9.4,1020.5,0.0
2025-05-13,4.2,11.8,65,8.2,1011.6,2.1
2025-05-15,2.6,9.7,62,28.7,1010.3,0.6
2025-05-19,2.9,14.5,48,16.7,1011.3,0.0
2025-05-21,3.3,7.9,79,19.6,1001.1,4.3
2025-05-27,3.2,12.7,67,24.3,1006.8,2.2
2025-06-06,5.2,14.3,77,23.6,998.2,6.9
2025-06-08,3.0,14.0,63,9.2,1000.6,0.1
2025-06-18,4.5,17.2,60,17.9,1005.3,0.9
2025-06-23,2.3,14.6,82,24.9,996.0,11.8
2025-06-30,2.5,16.8,58,22.3,1011.0,0.0
2025-07-04,3.6,15.3,64,16.5,1012.1,0.1
2025-07-10,4.1,18.1,66,13.3,1013.9,0.0
2025-07-13,4.1,18.4,80,9.2,1015.9,1.9
2025-07-16,7.0,20.9,80,15.0,1005.8,0.1
2025-07-21,8.0,21.6,68,13.5,1006.7,0.0
2025-08-01,4.1,17.3,88,12.0,1002.9,8.4
2025-08-07,2.9,17.2,69,18.8,1007.8,0.4
2025-08-14,4.8,20.8,65,14.9,1019.2,0.0
2025-08-18,1.6,17.3,70,11.6,1013.6,0.0
2025-08-26,1.9,12.2,78,10.0,1006.9,1.0
2025-08-29,4.8,15.5,90,17.5,1000.8,2.4
2025-08-31,4.4,14.8,90,6.9,1009.2,0.6
2025-09-05,7.3,18.5,84,13.6,1012.6,0.0
2025-09-09,8.3,17.7,83,13.8,1019.1,0.0
2025-09-24,1.7,9.5,71,14.8,1026.5,0.0
2025-09-26,3.5,10.7,81,8.2,1031.6,0.0
2025-09-30,2.7,9.6,74,11.1,1031.3,0.0
2025-10-05,4.4,10.7,87,20.0,989.9,3.4
2025-10-08,4.5,12.2,89,17.7,1008.2,3.1
2025-10-19,2.5,4.1,91,14.2,1015.1,0.0
2025-10-27,5.5,6.2,92,8.9,982.4,7.7
2025-10-30,6.1,8.0,96,17.4,992.9,14.8
2025-11-01,2.1,7.2,86,19.5,1011.4,0.0
2025-11-11,7.3,5.6,96,9.6,1008.3,0.1
2025-11-16,2.2,0.9,89,17.8,997.4,0.2
2025-11-18,2.8,-3.7,86,9.7,1001.1,0.0
2025-11-21,2.3,-2.6,82,22.4,1008.5,0.2
2025-11-24,8.9,-1.3,90,8.6,1000.7,0.0
2025-11-30,4.7,5.4,96,17.5,1005.1,3.9
2025-12-04,8.7,4.3,94,10.4,1011.3,0.8
2025-12-06,13.0,5.7,98,13.5,1007.9,10.9
2025-12-12,3.6,2.9,87,11.7,1017.8,0.0
2025-12-18,6.2,3.9,95,18.5,1010.0,0.2
2025-12-21,3.1,2.3,86,15.7,1015.8,0.0
2025-12-27,4.2,1.8,62,29.7,1012.5,0.0
2025-12-29,1.7,-1.2,57,25.5,1004.4,0.1
2026-01-02,2.5,-1.4,93,25.0,974.8,9.1
2026-01-04,2.5,-5.4,89,21.7,996.2,0.0
2026-01-13,4.3,-1.5,87,15.9,1013.5,0.7
2026-01-19,12.8,-0.2,96,9.8,1026.9,0.0
2026-01-22,6.5,-2.3,86,21.0,1017.7,0.6
2026-01-30,2.9,-5.8,80,13.9,1019.7,0.0
2026-02-03,3.7,-10.7,80,11.2,1025.6,0.0
2026-02-08,2.9,-6.2,92,12.4,1021.0,0.0
2026-02-11,6.8,-5.5,91,11.9,991.7,0.9
2026-02-15,5.8,-11.3,85,13.6,1013.2,0.0
2026-02-17,4.4,-5.5,77,12.7,1009.2,0.0
2026-02-21,5.4,-0.6,88,19.2,1000.4,4.6
2026-02-25,5.6,-3.9,88,21.6,1020.4,0.9
2026-03-04,7.2,3.4,67,19.2,1013.6,0.0
2026-03-06,5.1,4.0,78,14.4,1018.9,0.0
2026-03-09,9.9,4.8,80,18.4,1017.3,0.8
2026-03-11,15.9,4.6,93,17.2,1004.2,0.1
2026-03-15,4.1,2.1,94,13.3,1005.0,6.3
2026-03-17,7.5,3.5,88,14.3,1017.4,0.0
2026-03-19,6.7,6.8,81,15.4,1017.6,0.0
2026-03-21,5.4,6.6,65,16.2,1016.1,0.0
2026-03-28,2.8,4.1,81,18.4,1009.2,0.2
2026-03-30,4.0,4.1,82,25.8,1004.2,0.7
2026-04-04,3.3,3.1,89,26.9,995.2,10.8
2026-04-07,1.3,4.6,72,29.7,1017.6,0.2
2026-04-11,3.4,3.8,66,10.1,1020.3,0.0
2026-04-19,5.4,6.0,62,16.7,1022.0,0.0
2026-04-25,2.6,6.2,63,25.3,998.0,1.3
2026-04-28,2.3,5.4,48,19.9,1023.6,0.2
2026-05-01,3.3,15.3,51,21.1,1016.9,0.0
2026-05-04,3.5,9.9,68,21.9,1000.8,5.3
2026-05-09,2.7,9.6,48,13.8,1021.5,0.0
2026-05-11,2.9,10.6,59,14.7,1000.4,1.9
2026-05-22,5.2,15.9,68,15.3,1017.2,0.7
2026-05-25,2.3,15.9,56,16.6,1017.0,0.0
2026-05-27,2.3,12.2,54,26.0,1011.2,1.8
2026-05-29,2.0,14.5,55,10.3,1014.0,0.0
2026-05-31,4.1,16.8,53,13.9,1008.3,0.0
