row_id,f1,f2,f3,f4
R00400,7.047372,3.664831,4.510941,2.583709
R00401,9.248042,5.058567,3.08295,0.717059
R00402,6.536309,3.153323,3.999638,2.294246
R00403,9.578181,3.411525,5.814065,1.751813
R00404,7.878113,6.016357,5.03238,2.00061
R00405,6.892873,4.235421,4.81616,1.161244
R00406,10.642587,3.994504,4.431838,0.396967
R00407,6.181232,4.742884,4.133397,1.89989
R00408,6.97843,1.994374,1.949919,6.456772
R00409,5.611562,5.604811,2.631069,1.282466
R00410,5.431877,5.585488,3.497043,2.145793
R00411,5.453722,2.824694,1.910491,2.863978
R00412,7.209925,6.117667,2.456998,3.966198
R00413,7.955599,3.605787,2.39807,0.884295
R00414,4.506332,2.907287,5.137138,2.987482
R00415,6.174411,3.330718,5.356149,2.585264
R00416,7.658796,5.826396,3.393799,0.514074
R00417,8.339997,4.753051,2.497174,2.042316
R00418,9.429952,4.186095,5.02907,3.236227
R00419,9.198926,3.908606,4.527866,1.959152
R00420,9.01571,3.455886,3.580854,6.422643
R00421,4.828542,3.315626,1.725966,1.762882
R00422,7.071471,3.089769,4.682746,3.049228
R00423,9.015916,3.638707,1.54348,2.387554
R00424,3.533458,5.452951,3.088299,0.42707
R00425,4.321906,3.919057,3.050694,-2.612877
R00426,7.99422,4.663715,4.143212,-1.325203
R00427,7.170765,4.37741,2.316723,3.717641
R00428,6.906055,4.203928,4.349816,4.094267
R00429,3.71444,4.56516,2.057736,3.874112
R00430,7.504399,3.652108,2.136646,4.305047
R00431,8.16323,6.176319,4.723083,4.057949
R00432,3.996118,4.119861,1.813169,0.848008
R00433,7.1721,3.655736,2.943976,5.33187
R00434,7.863838,6.11169,4.154801,4.407195
R00435,3.447194,3.824662,1.617312,2.126706
R00436,5.41135,2.892179,4.11448,6.027461
R00437,6.941855,5.663178,3.651967,2.862117
R00438,7.66113,4.254839,2.329657,4.071612
R00439,7.628445,3.71831,4.505467,6.952471
R00440,9.48071,5.547876,3.584872,-0.479747
R00441,10.28965,3.717172,2.249831,-0.05755
R00442,6.673363,5.121512,4.804458,-1.578843
R00443,5.403026,3.183899,3.804849,2.439598
R00444,6.533762,4.074526,3.089324,2.846508
R00445,5.128118,3.750656,6.793557,6.417912
R00446,7.519306,5.423152,2.185949,3.157821
R00447,7.935524,3.947658,4.671109,3.0117
R00448,7.764356,4.351706,5.133065,6.656905
R00449,3.377135,5.367519,2.525527,1.9293
R00450,5.078069,3.496397,4.432476,6.047006
R00451,5.88208,5.222281,5.000118,3.125111
R00452,7.692052,2.946414,4.43027,5.186823
R00453,5.075319,2.678498,3.268756,5.854735
R00454,11.262835,4.033342,2.653094,6.250589
R00455,5.831511,2.700237,6.186672,5.518744
R00456,10.691158,4.17337,1.601784,0.806779
R00457,4.77491,5.687724,2.466877,3.90802
R00458,8.281522,4.70935,2.994757,3.179843
R00459,9.326437,4.094423,3.467111,0.591701
R00460,7.040496,3.376143,4.000276,4.370977
R00461,8.348379,4.191765,4.635469,1.160144
R00462,5.502233,4.285886,4.301166,2.759484
R00463,7.688622,2.8986,2.579628,0.879673
R00464,6.516178,5.777236,3.014102,2.090333
R00465,6.872419,3.789059,3.70037,5.105423
R00466,6.708965,2.114027,4.799563,-0.119572
R00467,5.564988,5.433065,1.242277,7.548655
R00468,6.315466,5.768493,1.602032,4.288761
R00469,8.090671,4.916888,5.827761,2.337444
R00470,4.853676,4.548428,3.151299,5.274686
R00471,7.491442,4.109101,2.029067,3.218646
R00472,5.705178,3.815485,6.204257,4.789447
R00473,3.620894,4.180676,5.552719,3.359869
R00474,10.334838,4.210296,2.083575,-2.116967
R00475,5.682567,4.284735,4.796852,0.903282
R00476,7.550682,5.412237,3.495466,2.229219
R00477,6.521488,3.113354,5.604429,0.207329
R00478,6.395702,4.277292,3.054909,4.486964
R00479,5.574051,3.731942,3.77984,1.278645
R00480,8.011138,5.231204,0.702269,3.1531
R00481,5.995489,4.55341,3.539612,0.86276
R00482,7.60024,3.048801,2.660424,2.969749
R00483,5.441306,5.473735,4.112667,3.435233
R00484,5.689922,5.151532,2.476693,2.657426
R00485,9.409364,2.742966,3.194095,1.479694
R00486,6.81193,4.706227,4.310073,3.441544
R00487,7.493598,5.080041,2.547331,2.229153
R00488,5.821307,4.307967,4.522952,5.605596
R00489,5.574025,3.975453,4.514264,3.353721
R00490,6.098531,5.322807,4.316145,6.010013
R00491,8.48071,6.352458,3.181865,2.392173
R00492,7.389982,4.466207,3.292137,3.949634
R00493,7.886115,3.605224,3.933696,7.070185
R00494,7.082288,5.58346,4.269983,0.91647
R00495,5.664161,3.750228,4.52197,5.459877
R00496,6.754443,4.987153,1.931711,1.097451
R00497,6.396612,4.887833,2.963288,-0.062054
R00498,6.508074,4.233552,1.73934,3.242073
R00499,8.90558,4.031745,5.311017,4.55586
R00500,9.766192,5.568642,2.984059,0.716704
R00501,6.256601,3.296236,1.714209,3.870442
R00502,4.492483,5.398616,2.235633,-2.578839
R00503,6.589328,4.499962,4.125249,-1.260881
R00504,3.3315,5.423661,1.809334,2.459469
R00505,7.971705,2.715307,3.177114,5.514191
R00506,3.980983,4.834065,0.707105,1.124567
R00507,5.694322,5.793193,1.897703,0.830438
R00508,3.849,4.382468,3.071278,4.645105
R00509,8.185201,5.029546,5.80585,1.702769
R00510,6.552725,4.143116,3.801243,6.054662
R00511,4.929246,5.40198,4.237752,0.111375
R00512,4.673961,5.046622,3.972671,3.279821
R00513,6.607039,4.923376,5.305073,-0.053009
R00514,7.063053,4.490038,4.260016,2.775295
R00515,9.317576,4.638697,3.867635,4.198233
R00516,6.993555,5.719766,2.772832,1.046888
