entity_id,f1,f2,f3,f4,f5
E0042,13.684999,12.25266,5.746652,15.463924,8.636661
E0178,6.726533,6.766069,8.984209,7.594021,6.453591
E0105,6.942694,3.092611,1.750069,9.9974,2.038117
E0182,17.722163,5.973799,19.754601,4.313028,2.957183
E0115,6.511521,2.795064,8.572711,6.660739,3.00776
E0192,7.522831,5.188667,10.606834,7.788013,7.984484
E0292,6.071516,14.797035,6.817616,12.839019,5.105675
E0211,7.696319,7.049185,5.368136,14.336761,9.364487
E0252,7.895519,20.979892,3.281145,7.175045,2.181935
E0135,3.687102,5.263437,6.22014,9.546678,10.666892
E0036,6.120983,11.141175,2.819272,4.092381,3.287451
E0149,39.66644,20.114285,40.316061,14.972145,18.359741
E0223,5.565243,24.691295,3.894155,39.90548,10.95562
E0013,14.065698,8.054446,16.825591,14.756798,46.63467
E0207,3.769527,17.07947,24.543431,8.399682,5.563376
E0138,6.11957,16.080239,4.615453,5.201696,4.030115
E0275,16.936311,16.219688,10.743254,27.789312,9.792007
E0299,14.434732,3.169388,13.385441,5.676426,16.347975
E0277,2.798873,23.523502,6.697783,9.865005,7.095736
E0067,2.427825,2.929526,3.943214,4.30758,13.74002
E0030,5.594238,9.69037,1.667532,8.570879,3.16764
E0201,12.225162,12.772183,4.85877,5.826933,22.696935
E0046,3.598066,2.772798,8.412268,4.581626,8.58703
E0096,20.054336,3.268631,1.842327,0.968515,8.36269
E0173,8.628734,5.968366,23.23338,34.316122,5.26237
E0213,2.924849,20.2605,11.546922,28.697844,4.27162
E0236,10.172477,7.982528,14.889556,9.12434,6.807756
E0242,8.476625,14.893409,2.606354,11.067431,10.276138
E0102,5.597629,4.274652,7.129673,22.611502,1.214669
E0154,5.476988,3.432664,4.645645,3.077281,2.50682
E0119,5.479841,7.325053,2.777696,3.448277,6.976467
E0094,4.072668,6.259644,9.036454,7.751682,4.964036
E0147,6.439762,5.158648,5.087538,9.776094,9.987091
E0058,3.615788,4.351837,6.911409,2.140051,15.107501
E0108,16.4838,3.200821,3.129889,4.410821,24.294584
E0065,7.099514,8.52839,3.839925,6.048962,3.303661
E0080,11.524932,3.401873,8.476789,8.218832,6.01625
E0069,10.31043,5.680908,10.231749,5.949489,2.469078
E0265,10.49469,7.239242,4.743377,5.803543,6.243535
E0209,5.795416,4.591822,4.338306,16.913782,30.470925
E0171,31.508172,8.703663,11.771594,4.716498,5.993463
E0141,2.283074,38.229257,2.662243,10.402147,8.882435
E0053,1.407476,1.360683,14.334773,14.49761,12.810801
E0017,11.911393,6.564237,7.022028,5.880957,8.166928
E0165,12.783515,2.300248,4.66521,5.215612,5.629268
E0032,17.001665,39.107556,3.567904,9.975217,16.422562
E0004,10.87497,3.419437,4.071633,10.67566,7.067423
E0014,8.791658,3.125515,8.614801,1.834817,3.607176
E0011,17.068068,5.590292,6.155384,6.092646,6.516978
E0203,20.51547,24.400871,5.257474,3.157796,4.93516
E0078,9.696888,15.152697,10.695276,9.101706,7.516195
E0010,14.51785,10.716526,2.332435,3.530047,8.808436
E0187,5.383939,7.332839,11.461752,11.2125,16.34059
E0056,9.005443,11.254601,4.591078,10.103062,2.810687
E0198,6.545304,5.384839,7.946711,3.961694,11.08809
