row_id,f1,f2,f3,f4
R00400,1.286276,5.982729,8.445556,3.478692
R00401,-3.333864,6.262648,8.93555,3.666231
R00402,-0.123985,6.721126,6.220602,2.52453
R00403,-1.311616,5.775187,9.949213,2.972495
R00404,-3.156983,6.859217,7.452793,1.897512
R00405,1.347578,7.695952,9.275652,3.368551
R00406,1.361405,6.351579,8.759896,2.007022
R00407,-2.756867,5.769356,4.027701,1.916657
R00408,3.582117,7.071244,8.929484,2.445488
R00409,-1.747489,6.350684,9.553834,2.544231
R00410,5.194746,5.965066,6.990445,3.001031
R00411,-1.642392,5.541365,9.845177,2.391634
R00412,-2.401077,5.235867,5.731385,3.591095
R00413,1.9594,7.72219,6.547358,2.766877
R00414,1.492107,5.70102,6.071859,2.45523
R00415,-0.66706,6.199544,7.861428,1.455259
R00416,-1.413614,6.113497,4.121374,2.754379
R00417,0.442755,5.051483,7.482118,1.959779
R00418,-0.318177,5.183975,5.196658,2.547365
R00419,-1.550394,5.29686,9.546846,2.146507
R00420,-1.257456,5.526471,9.478923,1.665891
R00421,0.260693,6.228932,4.476875,1.471627
R00422,-0.59169,7.084869,7.184024,3.645286
R00423,-4.521608,5.867297,8.464693,3.967357
R00424,-3.400166,6.162111,8.17485,1.870608
R00425,-3.06989,6.257333,8.537961,2.223239
R00426,-0.910398,5.727812,8.995844,2.044149
R00427,-4.455405,5.656864,8.14552,0.736495
R00428,2.187214,5.713701,6.38749,3.039105
R00429,2.761942,6.427384,10.185772,2.609781
R00430,-1.879273,6.34138,6.75966,1.580121
R00431,-1.740962,5.496165,7.448316,2.968992
R00432,-2.746315,5.708109,7.29135,2.463309
R00433,1.521928,4.292063,5.892686,1.851446
R00434,-1.128705,6.176186,7.896775,2.430916
R00435,-1.846605,5.174492,5.406593,2.264006
R00436,-4.44974,5.72521,6.238192,2.988496
R00437,-0.697472,6.338772,6.498682,2.986062
R00438,0.380144,5.304486,9.029774,1.724915
R00439,-3.519627,5.980128,8.470927,3.793909
R00440,1.471185,6.469377,7.109053,2.859862
R00441,2.633273,5.372161,9.316711,2.195117
R00442,-4.824726,6.263627,10.04491,2.913592
R00443,-0.370798,6.171897,5.849443,1.726565
R00444,-0.648293,4.168614,6.428821,2.390721
R00445,2.925425,6.974833,7.274782,4.25193
R00446,3.872349,6.903189,7.237427,2.591478
R00447,1.040102,5.119658,9.168507,2.620752
R00448,-3.671769,5.855143,11.251177,3.389836
R00449,0.154915,5.774809,5.752129,2.202269
R00450,-0.362618,6.087593,6.629095,2.445969
R00451,1.600167,5.789099,7.061731,3.54173
R00452,1.120498,6.664215,7.444,3.043774
R00453,-4.532506,5.203954,9.008352,4.197113
R00454,0.689462,5.487637,5.174299,3.700823
R00455,2.603479,5.666946,7.781987,2.532558
R00456,-1.69672,6.999959,7.320568,2.659668
R00457,5.348067,6.328773,8.920916,2.648
R00458,0.330355,6.529043,6.293803,1.901117
R00459,-0.757786,6.739959,6.679262,2.333059
R00460,0.467561,6.952677,8.136645,2.777521
R00461,0.636979,5.240866,5.985263,4.058152
R00462,5.199539,5.096651,8.103839,2.470087
R00463,-6.050846,5.32348,8.536122,3.311879
R00464,-3.871234,5.04393,5.468108,3.000793
R00465,-5.903787,6.787582,5.845457,2.055965
R00466,1.395463,5.532875,8.861596,2.118529
R00467,-0.23087,4.896496,9.885127,3.049019
R00468,3.24422,6.525568,8.068544,2.659822
R00469,-4.160902,5.492987,8.065647,1.80146
R00470,-0.608708,6.390709,4.619264,2.494809
R00471,0.598251,6.019208,8.35187,1.973725
R00472,-5.8134,4.067023,10.297858,2.61959
R00473,-2.789204,5.822285,3.958107,2.046825
R00474,1.186439,5.898325,7.906282,3.215385
R00475,1.460772,6.288381,10.799019,2.549285
R00476,-4.36629,5.97468,7.570407,2.397152
R00477,-0.784822,6.146042,6.82094,3.115811
R00478,2.033663,6.218074,3.494271,2.150151
R00479,-2.652738,5.389406,8.835357,2.577974
R00480,0.670607,5.396273,8.88996,1.586779
R00481,-2.020773,5.179935,7.354149,3.022809
R00482,2.664477,6.201683,7.899505,2.548805
R00483,0.018609,4.369326,6.752108,3.114674
R00484,1.450083,5.263664,4.716525,1.366836
R00485,-1.16417,7.259973,6.686071,2.306905
R00486,-2.84283,5.654771,5.739354,4.32394
R00487,-3.513955,5.924265,6.237722,3.097863
R00488,4.577854,6.299935,8.457791,1.663454
R00489,2.12702,6.026068,5.826827,1.841603
R00490,-3.738418,6.940803,8.248908,3.140706
R00491,-1.239696,7.289681,7.823323,4.125294
R00492,1.418649,5.022714,5.524624,2.159253
R00493,-0.315791,6.369668,7.47345,4.66416
R00494,1.633515,6.31677,8.011002,2.254879
R00495,2.582049,7.083586,8.587802,2.170442
R00496,2.552504,5.654293,7.157135,1.842473
R00497,0.311471,6.199997,7.4029,2.865502
R00498,-5.11125,6.014042,7.057319,2.799348
R00499,-2.464513,6.051339,8.691353,1.922406
R00500,-5.900599,5.765553,9.977583,1.276999
R00501,-1.44687,4.74963,6.885598,2.100179
R00502,6.082844,6.059525,9.240784,2.160197
R00503,-1.34814,5.417487,6.133813,2.720878
R00504,2.785867,7.784812,7.287227,2.292973
R00505,0.264093,5.290143,8.311742,2.417326
R00506,-3.746245,5.570905,5.624878,2.965194
R00507,5.237665,5.738447,9.488556,2.818463
R00508,-3.287296,6.312544,6.462771,2.892482
R00509,-1.888442,5.03331,7.343558,3.173895
R00510,0.411708,5.251484,6.257649,2.108838
R00511,0.378647,5.175658,9.395983,2.817255
R00512,3.972823,6.987819,6.641661,2.495285
R00513,-3.079776,5.751041,5.983753,2.356062
R00514,-1.835871,5.832929,9.956584,3.521637
R00515,-1.106453,5.32802,6.022413,2.965718
R00516,2.032399,4.598135,6.374516,2.223696
R00517,-1.248392,5.668109,5.396705,3.448625
R00518,1.261851,6.221071,6.216815,0.862895
R00519,-1.796125,5.586418,2.557233,3.102073
R00520,3.387052,6.287306,8.941679,2.843027
R00521,3.948946,6.116835,5.23352,3.052777
R00522,1.743091,6.039171,3.944259,3.274865
R00523,-2.428169,6.09759,8.236006,1.689608
R00524,0.912223,5.516257,3.225983,2.342824
R00525,-1.905129,5.96536,7.121652,3.206351
R00526,-4.032854,5.542369,10.003258,0.971926
R00527,0.027077,5.792385,7.271311,2.952212
R00528,3.632735,5.712477,7.394318,3.66753
R00529,2.695557,5.566917,10.137153,1.37043
R00530,1.196901,6.548033,7.870201,1.917786
R00531,-1.577749,6.640528,7.090804,1.916431
R00532,-3.758107,6.004807,10.631989,2.573328
R00533,3.552274,6.284781,4.86714,1.740505
R00534,-1.508472,6.906356,8.331786,3.019053
R00535,2.606236,5.213726,8.466098,2.153223
R00536,-4.162695,5.594464,7.053014,2.631663
R00537,1.526397,4.440356,6.274099,1.524533
R00538,-4.223884,6.60399,7.16978,2.659156
R00539,2.141716,6.317665,6.120595,1.958435
R00540,-3.448072,5.364513,7.957727,2.559084
R00541,-0.333877,6.009536,9.255627,1.859429
R00542,-3.637284,5.494439,8.427993,1.850565
R00543,-0.965859,5.35484,6.199004,2.611874
R00544,-1.168213,4.957766,9.497865,2.615006
R00545,-4.623704,5.471444,8.277051,2.782643
R00546,-0.275465,5.35679,8.763454,2.779522
R00547,-1.328317,5.746136,11.083867,2.099536
R00548,-1.867282,5.192437,3.958465,2.112658
R00549,-1.844385,6.241951,6.910254,2.937765
R00550,1.492957,5.521104,7.466575,2.379432
R00551,2.202124,6.445489,6.624988,2.340873
R00552,-1.878524,5.973088,6.177594,2.753883
R00553,-0.435212,6.342295,6.13083,3.573629
R00554,-4.908415,6.280092,6.563221,2.495496
R00555,-1.144243,5.6384,6.610125,2.295535
R00556,0.226804,5.726274,11.85964,3.116736
R00557,1.155255,6.549764,10.160281,3.319523
R00558,-3.222944,6.814987,9.061861,2.097955
R00559,-3.665934,6.259921,9.432289,1.941832
R00560,-4.734981,6.025149,5.447403,3.060651
R00561,-0.546283,6.731198,8.7675,1.39617
R00562,-0.113318,6.931671,7.911305,1.917559
R00563,1.667628,4.459746,6.782007,2.820219
R00564,-0.785472,6.140948,4.818918,2.888724
R00565,5.386234,6.171456,7.405962,3.37625
R00566,4.406695,6.099779,6.996,2.049331
R00567,1.797633,5.546691,6.090244,1.077755
R00568,-0.553924,5.842766,6.283687,1.964317
R00569,1.186515,5.842557,6.47629,2.093831
R00570,-1.389871,5.080116,8.366175,2.379966
R00571,-1.650557,5.326347,7.963827,2.95025
R00572,-0.023334,5.019493,7.102098,2.866407
R00573,-0.777339,5.931332,6.78819,3.31362
R00574,1.25955,5.903831,6.497466,2.015064
R00575,2.819044,5.700006,8.579316,3.005514
R00576,-2.003254,5.005779,6.002088,2.748429
R00577,4.67434,6.110925,9.82991,2.129278
R00578,-0.604462,5.177309,8.031921,1.703839
R00579,-4.121316,6.463035,9.33411,2.380975
R00580,-0.06203,5.590024,5.47329,3.428169
R00581,-0.042404,6.029345,7.266121,3.133243
R00582,-0.536816,4.757958,7.183948,4.076902
R00583,-0.629206,7.203064,3.616479,2.494621
R00584,-0.892958,7.232436,8.106135,1.723806
R00585,5.613125,5.737706,6.229248,2.344817
R00586,-1.124213,6.16919,6.321983,3.811709
