entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,-0.8716,4.7717,6.5327,4.6332,6.7964,5.9065
E0001,2026-01-01T00:00:00Z,1.4677,5.2964,4.6801,5.0304,9.6678,7.5534
E0002,2026-01-01T00:00:00Z,-1.2381,4.8251,3.2425,6.1794,10.3285,7.9049
E0003,2026-01-01T00:00:00Z,0.5519,5.894,5.5506,3.7457,11.6116,9.7919
E0004,2026-01-01T00:00:00Z,-0.1506,9.8334,3.2822,4.4462,8.8979,6.8468
E0005,2026-01-01T00:00:00Z,-0.8714,2.7056,4.8588,3.9988,9.4573,7.4471
E0006,2026-01-01T00:00:00Z,1.8894,5.4266,4.4013,4.9478,8.9272,6.9295
E0007,2026-01-01T00:00:00Z,2.2256,7.6317,3.6946,6.8899,9.2659,6.9275
E0008,2026-01-01T00:00:00Z,1.787,3.8463,4.3601,4.751,10.71,5.5161
E0009,2026-01-01T00:00:00Z,-1.6014,6.4112,3.0322,2.65,9.3752,8.5788
E0010,2026-01-01T00:00:00Z,2.9641,8.3501,3.5299,4.2758,11.4198,5.8547
E0011,2026-01-01T00:00:00Z,-3.4684,6.6216,3.7454,3.7219,7.7131,6.0503
E0012,2026-01-01T00:00:00Z,2.5209,8.2649,1.7775,6.2656,11.3679,6.9226
E0013,2026-01-01T00:00:00Z,-0.2847,4.0423,5.1467,5.884,11.8725,6.5418
E0014,2026-01-01T00:00:00Z,0.2658,7.8692,3.9629,2.8375,9.6046,5.4126
E0015,2026-01-01T00:00:00Z,2.9046,7.9256,2.0605,1.5252,8.4827,5.1658
E0016,2026-01-01T00:00:00Z,1.1205,7.35,4.1899,6.184,8.6753,6.8481
E0017,2026-01-01T00:00:00Z,1.6517,8.1544,4.0434,4.7442,6.0637,7.3365
E0018,2026-01-01T00:00:00Z,-1.049,8.2678,4.1209,4.7003,9.0326,4.8263
E0019,2026-01-01T00:00:00Z,2.8558,6.1285,2.08,4.7938,9.9306,6.845
E0020,2026-01-01T00:00:00Z,2.2095,6.0552,3.2126,4.3413,11.9457,4.993
E0021,2026-01-01T00:00:00Z,0.0823,5.77,1.8623,2.4699,7.9304,6.1635
E0022,2026-01-01T00:00:00Z,2.3437,7.347,4.6502,4.4576,10.6223,5.9701
E0023,2026-01-01T00:00:00Z,4.4295,6.6499,4.1917,0.4875,10.3912,6.6786
E0024,2026-01-01T00:00:00Z,1.6683,4.1309,5.2146,1.0038,7.6959,9.4288
E0025,2026-01-01T00:00:00Z,1.6338,5.2338,4.4951,3.0672,8.0772,3.5131
E0026,2026-01-01T00:00:00Z,0.6445,8.3727,4.5887,4.2598,8.7424,9.0132
E0027,2026-01-01T00:00:00Z,2.447,7.7154,2.156,5.4778,10.1386,4.3154
E0028,2026-01-01T00:00:00Z,2.5642,7.5479,6.5543,1.7755,7.6025,6.715
E0029,2026-01-01T00:00:00Z,1.9915,5.7786,4.6405,2.0775,9.5691,5.615
E0030,2026-01-01T00:00:00Z,-1.5727,6.3062,2.2171,3.4078,5.5527,4.7051
E0031,2026-01-01T00:00:00Z,-0.1256,8.2834,4.1941,4.7346,7.0606,9.1992
E0032,2026-01-01T00:00:00Z,3.4735,7.0578,2.6023,3.117,8.6567,6.0225
E0033,2026-01-01T00:00:00Z,5.9045,7.6959,3.6854,5.3388,10.9681,4.9212
E0034,2026-01-01T00:00:00Z,-0.6778,6.8606,2.2436,5.3591,8.9353,7.8831
E0035,2026-01-01T00:00:00Z,-0.523,7.0658,4.9431,3.1974,7.227,1.5169
