date,pm25_lag1,temperature,humidity,wind_speed,pressure,precipitation
2025-04-11,3.3,5.5,61,18.6,1003.4,0.0
2025-04-13,2.4,7.9,77,17.8,1003.5,0.1
2025-04-21,2.8,7.0,87,9.7,1009.3,0.3
2025-04-27,2.7,8.9,61,19.4,1022.3,0.0
2025-05-07,2.4,5.6,59,14.5,1019.1,0.5
2025-05-09,3.4,4.7,86,12.7,1015.2,4.0
2025-05-11,3.3,8.2,64,14.9,1019.3,0.0
2025-05-13,4.2,11.8,65,8.2,1011.6,2.1
2025-05-15,2.6,9.7,62,28.7,1010.3,0.6
2025-05-27,3.2,12.7,67,24.3,1006.8,2.2
2025-05-30,3.5,13.8,64,20.6,1003.0,0.3
2025-06-03,3.2,15.1,59,14.7,1005.3,0.0
2025-06-05,7.4,15.3,62,17.0,1001.9,0.2
2025-06-07,4.8,14.2,61,31.5,996.7,0.0
2025-06-09,3.0,13.5,75,14.4,1002.2,9.1
2025-06-11,3.7,11.9,87,16.6,1007.2,12.6
2025-06-13,1.5,14.7,60,9.5,1026.5,0.0
2025-06-15,2.5,20.2,44,14.2,1012.8,0.0
2025-06-20,3.0,15.9,51,18.0,1015.7,0.0
2025-06-24,3.8,13.6,87,24.3,985.9,11.0
2025-06-29,2.7,17.3,61,27.4,1000.2,2.1
2025-07-03,6.0,17.0,76,42.0,1003.9,3.5
2025-07-08,3.7,14.4,78,16.5,1002.1,4.6
2025-07-21,8.0,21.6,68,13.5,1006.7,0.0
2025-07-25,10.3,22.1,76,11.9,1006.6,0.6
2025-07-29,5.5,20.3,82,34.4,995.8,21.3
2025-08-10,4.9,17.4,67,17.4,1011.6,0.1
2025-08-12,3.2,17.3,72,14.3,1013.9,0.2
2025-08-15,5.6,20.2,73,23.0,1010.8,7.0
2025-08-25,1.7,12.4,69,22.6,1005.7,0.5
2025-08-30,5.0,16.0,82,11.5,1003.7,0.0
2025-09-03,5.7,17.6,85,14.8,1005.8,9.9
2025-09-06,8.5,17.5,87,12.4,1015.7,1.6
2025-09-11,8.5,17.4,90,36.9,1005.0,15.0
2025-09-13,4.7,14.9,77,18.7,1015.1,0.0
2025-09-18,2.4,13.8,83,19.5,1002.6,1.7
2025-09-20,3.2,17.6,81,23.0,1004.0,1.2
2025-09-23,1.4,9.2,64,14.5,1017.7,0.0
2025-10-02,4.5,8.5,86,6.9,1029.4,0.2
2025-10-05,4.4,10.7,87,20.0,989.9,3.4
2025-10-09,3.1,10.0,86,20.4,1006.2,2.9
2025-10-13,1.5,5.6,79,15.7,1018.2,0.0
2025-10-15,2.8,8.8,90,11.0,1013.1,0.0
2025-10-20,2.8,6.7,79,17.0,1009.4,0.0
2025-10-25,6.4,8.7,97,8.7,987.8,1.9
2025-10-30,6.1,8.0,96,17.4,992.9,14.8
2025-11-02,3.0,8.9,94,20.0,1002.5,5.0
2025-11-13,6.0,6.9,90,20.7,993.7,3.4
2025-11-16,2.2,0.9,89,17.8,997.4,0.2
2025-11-24,8.9,-1.3,90,8.6,1000.7,0.0
2025-11-28,4.9,5.9,96,23.3,999.0,2.6
2025-12-04,8.7,4.3,94,10.4,1011.3,0.8
2025-12-07,6.9,4.8,98,9.4,1007.4,1.0
2025-12-11,3.6,6.3,94,18.0,1000.4,1.8
2025-12-13,2.2,3.4,93,17.3,1015.9,4.2
2025-12-19,6.3,6.7,93,20.6,1006.4,1.2
2025-12-23,3.2,-1.6,84,13.1,1031.9,0.2
2025-12-25,3.7,0.2,81,20.2,1026.9,0.0
2025-12-27,4.2,1.8,62,29.7,1012.5,0.0
2025-12-31,2.0,-6.3,87,9.5,1004.9,0.2
2026-01-05,4.2,-7.6,85,20.5,1010.1,4.6
2026-01-09,4.7,-4.4,81,19.3,1016.3,0.1
2026-01-17,8.7,1.8,96,16.8,1025.5,0.0
2026-01-22,6.5,-2.3,86,21.0,1017.7,0.6
2026-01-25,4.9,-4.1,89,14.2,1013.1,1.3
2026-02-02,2.8,-8.1,85,8.7,1025.1,0.0
2026-02-06,3.3,-8.3,90,16.1,1009.6,0.0
2026-02-08,2.9,-6.2,92,12.4,1021.0,0.0
2026-02-11,6.8,-5.5,91,11.9,991.7,0.9
2026-02-14,4.8,-13.4,84,12.5,1010.1,0.0
2026-02-23,3.9,-0.6,92,12.7,1001.2,0.4
2026-02-26,5.9,2.9,92,23.8,1007.2,0.6
2026-03-01,6.2,2.5,96,20.5,1006.8,1.7
2026-03-10,13.7,4.7,75,12.2,1009.4,0.0
2026-03-12,18.2,6.6,78,24.0,1003.8,1.7
2026-03-22,4.0,6.0,66,17.7,1013.8,0.0
2026-03-25,6.1,6.2,88,27.6,980.7,7.4
2026-04-05,2.4,4.7,77,31.4,992.8,3.5
2026-04-11,3.4,3.8,66,10.1,1020.3,0.0
2026-04-13,5.5,6.3,70,15.3,1025.1,0.0
2026-04-16,6.8,8.4,61,15.2,1018.5,0.0
2026-04-21,3.4,8.3,56,14.2,1022.1,0.0
2026-04-24,2.6,9.6,57,15.3,1007.0,0.0
2026-04-26,1.9,5.8,43,28.3,1011.7,0.2
2026-04-30,3.6,12.4,60,13.0,1022.1,0.0
2026-05-02,4.4,17.4,39,21.4,1008.5,0.0
2026-05-10,2.5,10.2,52,18.2,1008.8,0.4
2026-05-14,4.4,8.8,75,22.6,992.2,0.5
2026-05-20,2.9,13.6,65,13.7,1017.0,0.0
2026-05-24,3.9,18.0,57,20.2,1015.8,0.0
