account_id,event_time,credit_score,tier
A0000,1767254241000,435,bronze
A0000,1768997694000,473,bronze
A0001,1767283027000,753,bronze
A0001,1772242950000,757,silver
A0002,1767227791000,765,bronze
A0003,1767279169000,365,silver
A0003,1773737666000,415,bronze
A0004,1767272001000,592,silver
A0004,1773579655000,520,bronze
A0005,1767275039000,779,gold
A0006,1767246079000,665,bronze
A0007,1767268613000,348,gold
A0008,1767274888000,476,bronze
A0008,1769286151000,514,bronze
A0009,1767268286000,840,silver
A0010,1767243746000,541,gold
A0011,1767269591000,469,silver
A0011,1770930000000,547,silver
A0012,1767310710000,315,bronze
A0013,1767249924000,503,silver
A0013,1771218996000,479,bronze
A0014,1767281898000,556,bronze
A0014,1773606897000,528,bronze
A0015,1767266131000,723,silver
A0015,1773873809000,674,silver
A0016,1767256200000,735,silver
A0016,1773539512000,687,silver
A0017,1767225827000,524,bronze
A0017,1769995463000,511,gold
A0018,1767311977000,509,silver
A0019,1767300030000,343,gold
A0019,1767657348000,347,silver
A0020,1767254348000,749,bronze
A0021,1767299498000,571,bronze
A0021,1770629081000,493,gold
A0022,1767231808000,730,gold
A0022,1773090152000,664,bronze
A0023,1767262271000,565,silver
A0023,1773476222000,621,bronze
A0024,1767269651000,451,bronze
A0024,1772966763000,485,gold
A0025,1767271877000,741,bronze
A0025,1773594005000,683,gold
A0026,1767244064000,682,silver
A0026,1774660963000,625,bronze
A0027,1767303716000,431,bronze
A0027,1771786033000,412,bronze
A0028,1767227064000,376,bronze
A0028,1769751198000,451,silver
A0029,1767298398000,845,bronze
A0030,1767252453000,721,silver
A0030,1774310693000,671,bronze
A0031,1767256015000,318,gold
A0032,1767299960000,427,gold
A0032,1774558489000,467,gold
A0033,1767249413000,611,gold
A0033,1769711045000,614,bronze
A0034,1767234078000,805,silver
A0035,1767268031000,769,gold
A0035,1774700984000,844,silver
A0036,1767296930000,714,silver
A0036,1771886841000,751,bronze
A0037,1767309249000,581,bronze
A0038,1767248768000,690,silver
A0039,1767265497000,673,gold
A0039,1772616092000,730,bronze
A0040,1767251305000,473,gold
A0040,1769360110000,532,gold
A0041,1767274697000,347,silver
A0042,1767252839000,810,silver
A0043,1767254568000,718,silver
A0043,1774144337000,730,silver
A0044,1767242889000,358,gold
A0044,1773114464000,398,bronze
A0045,1767258320000,415,bronze
A0045,1767972486000,336,silver
A0046,1767254019000,768,silver
A0046,1770155762000,773,silver
A0047,1767252189000,839,gold
A0047,1774777429000,824,gold
A0048,1767270243000,314,silver
A0049,1767227455000,817,silver
A0050,1767264204000,491,gold
A0050,1768848278000,494,gold
A0051,1767249224000,494,gold
A0052,1767256312000,674,bronze
A0052,1769828026000,594,gold
A0053,1767284321000,729,silver
A0054,1767283332000,610,gold
A0054,1769547161000,627,bronze
A0055,1767261974000,568,bronze
A0055,1769336365000,640,bronze
A0056,1767296717000,680,silver
A0056,1768048876000,623,bronze
A0057,1767276782000,459,silver
A0057,1771894323000,462,gold
A0058,1767231227000,464,silver
A0058,1774943727000,496,bronze
A0059,1767226805000,737,silver
A0060,1767260204000,764,bronze
A0060,1768632841000,694,gold
A0061,1767304938000,351,gold
A0061,1769847995000,300,gold
A0062,1767227162000,600,gold
A0063,1767261695000,474,silver
A0063,1774368746000,434,bronze
A0064,1767304034000,685,bronze
A0065,1767280813000,587,silver
A0065,1773178248000,627,bronze
A0066,1767262913000,615,silver
A0066,1773237527000,655,silver
A0067,1767231183000,598,gold
A0068,1767259839000,588,silver
A0068,1772987685000,599,gold
A0069,1767229984000,389,bronze
A0069,1767700971000,372,bronze
A0070,1767298698000,701,bronze
A0070,1772161797000,673,gold
A0071,1767226572000,303,silver
A0071,1767698499000,300,silver
A0072,1767293963000,342,bronze
A0072,1774070431000,380,gold
A0073,1767263825000,468,bronze
A0073,1773904768000,537,silver
A0074,1767273714000,745,silver
A0075,1767231344000,535,silver
A0075,1767851980000,610,bronze
A0076,1767233588000,519,gold
A0076,1768971103000,563,silver
A0077,1767227828000,389,gold
A0077,1774688110000,459,bronze
A0078,1767295607000,428,gold
A0078,1774079168000,408,bronze
A0079,1767268230000,524,silver
A0079,1772195920000,495,silver
A0080,1767284308000,611,gold
A0080,1772269373000,558,gold
A0081,1767298236000,616,bronze
A0081,1772946315000,677,bronze
A0082,1767278402000,493,bronze
A0083,1767309522000,356,silver
A0083,1773673062000,300,silver
A0084,1767287996000,747,silver
A0084,1772075561000,678,gold
A0085,1767229896000,443,silver
A0085,1771663811000,463,silver
A0086,1767271218000,749,gold
A0087,1767263753000,519,silver
A0087,1772268371000,595,bronze
A0088,1767284481000,315,gold
A0089,1767229477000,472,silver
A0090,1767294554000,525,gold
A0090,1774024928000,541,gold
A0091,1767299929000,558,bronze
A0092,1767227747000,496,gold
A0092,1769497875000,431,bronze
A0093,1767231587000,734,silver
A0093,1770449809000,663,gold
A0094,1767278525000,672,gold
A0094,1774677024000,599,bronze
A0095,1767311286000,763,bronze
A0095,1771596131000,800,silver
A0096,1767258398000,594,gold
A0096,1770606285000,619,bronze
A0097,1767280576000,622,silver
A0097,1774984198000,603,silver
A0098,1767243928000,544,gold
A0098,1774018117000,542,bronze
A0099,1767254348000,335,gold
A0099,1774462058000,382,silver
