account_id,event_time,sessions_7d
A0000,1767272815000,36
A0000,1767891048000,36
A0000,1768540424000,21
A0000,1769073867000,6
A0000,1769738608000,11
A0000,1770281655000,33
A0000,1770936681000,32
A0000,1771490571000,9
A0000,1772129047000,25
A0000,1772738966000,33
A0000,1773321492000,20
A0000,1773922201000,15
A0000,1774523611000,27
A0001,1767288506000,10
A0001,1767852197000,21
A0001,1768524916000,19
A0001,1769074649000,19
A0001,1769742409000,12
A0001,1770315435000,38
A0001,1770932514000,10
A0001,1771543015000,16
A0001,1772101071000,7
A0001,1772752368000,12
A0001,1773307052000,27
A0001,1773905461000,19
A0001,1774578357000,30
A0002,1767294353000,28
A0002,1767908982000,13
A0002,1768524219000,7
A0002,1769110832000,33
A0002,1769710050000,15
A0002,1770333250000,12
A0002,1770957357000,38
A0002,1771596145000,13
A0002,1772210491000,17
A0002,1772807310000,30
A0002,1773420134000,1
A0002,1773945571000,30
A0002,1774561686000,4
A0003,1767252213000,11
A0003,1767903771000,18
A0003,1768506320000,1
A0003,1769121810000,6
A0003,1769741518000,17
A0003,1770302960000,13
A0003,1770954270000,39
A0003,1771551385000,6
A0003,1772165061000,23
A0003,1772700863000,0
A0003,1773326088000,8
A0003,1773987488000,1
A0003,1774574886000,25
A0004,1767303388000,27
A0004,1767977140000,31
A0004,1768522073000,8
A0004,1769125666000,1
A0004,1769711918000,25
A0004,1770397010000,20
A0004,1770980301000,22
A0004,1771534291000,20
A0004,1772210197000,24
A0004,1772814272000,17
A0004,1773350080000,4
A0004,1773981713000,15
A0004,1774550428000,19
A0005,1767298730000,33
A0005,1767847127000,0
A0005,1768512347000,17
A0005,1769045878000,26
A0005,1769720842000,16
A0005,1770264003000,32
A0005,1770931132000,9
A0005,1771540048000,39
A0005,1772124117000,20
A0005,1772698355000,27
A0005,1773333276000,13
A0005,1773895555000,36
A0005,1774574182000,35
A0006,1767345530000,33
A0006,1767957833000,12
A0006,1768525119000,27
A0006,1769147432000,36
A0006,1769708253000,25
A0006,1770309157000,30
A0006,1770934828000,7
A0006,1771594196000,30
A0006,1772153387000,31
A0006,1772736335000,2
A0006,1773339906000,9
A0006,1774010072000,23
A0006,1774571832000,27
A0007,1767310140000,4
A0007,1767888139000,8
A0007,1768555526000,10
A0007,1769149815000,1
A0007,1769708110000,22
A0007,1770361010000,38
A0007,1770909335000,0
A0007,1771570897000,12
A0007,1772164947000,36
A0007,1772734072000,24
A0007,1773394946000,11
A0007,1773935906000,2
A0007,1774570278000,12
A0008,1767336863000,27
A0008,1767907189000,10
A0008,1768525764000,32
A0008,1769097185000,27
A0008,1769751359000,0
A0008,1770348893000,14
A0008,1770921681000,21
A0008,1771542546000,32
A0008,1772115166000,14
A0008,1772748011000,33
A0008,1773350464000,39
A0008,1773961098000,0
A0008,1774601921000,35
A0009,1767300549000,18
A0009,1767947842000,14
A0009,1768491359000,36
A0009,1769135780000,38
A0009,1769717569000,33
A0009,1770334555000,12
A0009,1770922627000,29
A0009,1771553221000,37
A0009,1772155498000,12
A0009,1772787731000,29
A0009,1773342691000,26
A0009,1773974502000,27
A0009,1774572288000,2
A0010,1767293041000,5
A0010,1767898680000,31
A0010,1768468582000,36
A0010,1769104106000,32
A0010,1769685662000,39
A0010,1770346900000,20
A0010,1770956860000,38
A0010,1771523077000,14
A0010,1772141349000,14
A0010,1772715769000,24
A0010,1773304987000,36
A0010,1773950201000,39
A0010,1774582145000,28
A0011,1767294681000,1
A0011,1767888122000,32
A0011,1768527417000,38
A0011,1769058227000,7
