date,pm25_lag1,temperature,humidity,wind_speed,pressure,precipitation
2025-04-08,2.9,4.8,63,11.8,1021.6,0.0
2025-04-12,2.1,7.7,69,16.2,1003.5,0.0
2025-04-21,2.8,7.0,87,9.7,1009.3,0.3
2025-05-01,2.0,8.6,79,13.5,1013.6,0.3
2025-05-04,1.5,5.7,55,26.9,1003.6,0.1
2025-05-06,2.7,6.7,59,22.0,1011.2,0.3
2025-05-15,2.6,9.7,62,28.7,1010.3,0.6
2025-05-19,2.9,14.5,48,16.7,1011.3,0.0
2025-05-25,2.6,11.1,69,21.1,1006.0,0.5
2025-05-28,4.4,12.9,75,12.3,1004.9,1.1
2025-06-09,3.0,13.5,75,14.4,1002.2,9.1
2025-06-14,2.8,17.6,49,13.2,1021.8,0.0
2025-06-17,4.7,18.3,62,22.1,1008.4,0.0
2025-06-21,2.7,16.7,52,23.1,1010.4,0.0
2025-06-24,3.8,13.6,87,24.3,985.9,11.0
2025-06-26,2.8,17.8,67,12.5,1005.3,0.0
2025-06-30,2.5,16.8,58,22.3,1011.0,0.0
2025-07-16,7.0,20.9,80,15.0,1005.8,0.1
2025-07-18,6.3,20.8,71,11.0,1011.7,0.0
2025-07-20,9.0,21.4,62,14.9,1008.2,0.0
2025-07-25,10.3,22.1,76,11.9,1006.6,0.6
2025-07-28,4.9,21.6,73,7.8,1003.1,5.6
2025-07-30,3.6,19.3,73,12.4,1006.3,8.3
2025-08-01,4.1,17.3,88,12.0,1002.9,8.4
2025-08-03,3.2,19.2,79,15.8,1009.7,2.9
2025-08-07,2.9,17.2,69,18.8,1007.8,0.4
2025-08-09,6.8,17.5,71,16.9,1012.2,0.0
2025-08-14,4.8,20.8,65,14.9,1019.2,0.0
2025-08-20,3.0,13.2,64,16.3,1008.2,0.4
2025-08-24,1.2,13.2,70,23.0,1003.4,1.5
2025-08-26,1.9,12.2,78,10.0,1006.9,1.0
2025-08-28,4.9,15.5,85,11.4,1006.2,0.0
2025-08-31,4.4,14.8,90,6.9,1009.2,0.6
2025-09-02,6.8,16.7,87,15.2,1008.4,1.6
2025-09-05,7.3,18.5,84,13.6,1012.6,0.0
2025-09-07,6.8,16.9,82,8.1,1020.7,0.0
2025-09-12,6.3,16.5,84,16.4,1007.8,0.9
2025-09-25,2.5,10.3,78,7.8,1029.9,0.0
2025-10-03,6.3,8.9,78,14.2,1023.1,0.0
2025-10-05,4.4,10.7,87,20.0,989.9,3.4
2025-10-08,4.5,12.2,89,17.7,1008.2,3.1
2025-10-13,1.5,5.6,79,15.7,1018.2,0.0
2025-10-15,2.8,8.8,90,11.0,1013.1,0.0
2025-10-20,2.8,6.7,79,17.0,1009.4,0.0
2025-10-23,9.8,10.7,95,16.6,993.4,0.3
2025-11-03,4.8,7.1,92,11.8,1006.0,0.0
2025-11-05,3.8,11.3,87,18.3,1008.8,0.2
2025-11-08,11.3,5.5,98,7.5,1010.7,0.0
2025-11-10,7.2,5.4,92,5.8,1009.4,0.0
2025-11-18,2.8,-3.7,86,9.7,1001.1,0.0
2025-11-21,2.3,-2.6,82,22.4,1008.5,0.2
2025-11-23,3.6,1.6,84,17.6,1006.5,0.0
2025-11-29,4.2,6.1,86,22.0,999.3,0.0
2025-12-01,6.6,5.0,89,21.2,1003.6,0.1
2025-12-05,11.8,4.1,99,8.9,1013.8,2.0
2025-12-12,3.6,2.9,87,11.7,1017.8,0.0
2025-12-16,5.2,6.1,88,14.9,1008.9,0.0
2025-12-21,3.1,2.3,86,15.7,1015.8,0.0
2025-12-24,3.6,-2.4,91,11.9,1033.5,0.0
2025-12-27,4.2,1.8,62,29.7,1012.5,0.0
2025-12-30,1.9,-3.4,64,28.0,1009.1,0.0
2026-01-03,2.5,-2.2,92,24.0,983.3,5.8
2026-01-05,4.2,-7.6,85,20.5,1010.1,4.6
2026-01-08,5.3,-0.7,83,21.8,1010.7,0.7
2026-01-22,6.5,-2.3,86,21.0,1017.7,0.6
2026-01-29,2.9,-5.5,86,15.4,1014.9,0.1
2026-02-02,2.8,-8.1,85,8.7,1025.1,0.0
2026-02-12,5.7,-7.4,88,16.2,991.6,0.0
2026-02-18,3.4,-6.9,87,11.6,1008.2,0.0
2026-02-22,5.5,-4.5,84,17.3,1005.3,0.0
2026-02-25,5.6,-3.9,88,21.6,1020.4,0.9
2026-02-28,6.9,2.6,98,14.4,1010.8,2.1
2026-03-02,3.6,1.4,83,13.7,1016.9,0.0
2026-03-07,12.0,1.4,92,9.6,1024.9,2.9
2026-03-15,4.1,2.1,94,13.3,1005.0,6.3
2026-03-18,8.1,5.5,76,16.4,1022.6,0.0
2026-03-20,11.2,4.5,69,12.4,1018.1,0.0
2026-03-31,5.5,4.6,83,10.9,1012.2,0.0
2026-04-03,4.9,2.4,94,14.4,1004.4,7.9
2026-04-08,2.1,4.5,71,17.0,1027.9,0.0
2026-04-13,5.5,6.3,70,15.3,1025.1,0.0
2026-04-18,5.2,8.3,64,10.7,1019.3,0.0
2026-04-24,2.6,9.6,57,15.3,1007.0,0.0
2026-04-29,2.2,8.4,52,14.5,1024.5,0.0
2026-05-07,2.5,8.6,40,12.9,1013.9,0.0
2026-05-11,2.9,10.6,59,14.7,1000.4,1.9
2026-05-15,4.2,10.5,72,14.8,1000.5,0.6
2026-05-20,2.9,13.6,65,13.7,1017.0,0.0
2026-05-25,2.3,15.9,56,16.6,1017.0,0.0
2026-05-31,4.1,16.8,53,13.9,1008.3,0.0
