row_id,f1,f2,f3,f4
R00400,0.765594,-0.912958,0.325824,6.954082
R00401,0.012109,-2.468601,4.358004,6.878997
R00402,2.043676,-1.813047,7.993441,5.48688
R00403,0.744782,0.881663,1.63721,5.496204
R00404,2.141523,0.607125,1.332487,3.252008
R00405,0.359016,-2.575024,0.720207,1.822275
R00406,1.028619,-2.241567,0.75896,5.962757
R00407,0.049132,-0.123849,3.821231,6.989532
R00408,1.556939,-1.18934,-0.715116,6.251896
R00409,-0.165318,-2.583892,0.814229,1.984134
R00410,1.646031,-1.844355,4.251556,8.087899
R00411,-0.675985,-1.999546,1.908705,2.074951
R00412,-0.539901,-0.046763,3.743497,5.298822
R00413,1.523217,0.152894,1.990713,4.328343
R00414,0.515039,-1.530506,1.565125,8.252002
R00415,0.600949,-1.243492,3.976393,0.118205
R00416,1.472809,-1.922013,1.912166,5.368168
R00417,1.055709,-2.275287,1.19514,6.861738
R00418,1.001691,-1.586609,4.821499,6.444992
R00419,0.957001,-0.716805,3.288555,8.488173
R00420,-0.278672,-1.525398,5.936318,6.448975
R00421,0.890046,-1.104778,5.152059,5.411976
R00422,-0.1212,-0.885874,6.396088,10.444712
R00423,-0.48593,-1.300316,5.58464,6.77775
R00424,1.21672,-1.740029,4.671123,4.885369
R00425,1.332827,-1.978388,5.853962,6.993459
R00426,-0.049295,-2.405412,2.035217,7.316111
R00427,0.380791,-1.443834,1.60333,4.051078
R00428,0.169166,-1.472881,2.478593,2.0358
R00429,0.68008,-1.22664,1.369665,2.69612
R00430,0.658532,-2.551591,5.772393,2.319351
R00431,1.078336,-1.170947,0.366109,4.390669
R00432,1.470177,-2.6161,0.972277,3.086426
R00433,-0.114181,-1.7267,-0.147526,4.043639
R00434,1.438688,-0.228989,3.423931,4.84909
R00435,0.595472,-0.845557,6.881785,4.352749
R00436,1.383494,-2.544677,5.915012,0.780139
R00437,1.049121,-2.018976,3.805672,6.604019
R00438,1.157313,-2.347251,-0.863736,11.710751
R00439,-0.46038,-0.049259,3.177542,10.219626
R00440,1.4934,0.696527,2.568397,4.163351
R00441,0.177236,0.437945,4.286319,4.164034
R00442,0.216071,-3.089303,1.845479,5.975652
R00443,-0.012677,-1.985777,-1.637031,7.580339
R00444,-0.161431,-1.225171,3.882603,3.015773
R00445,0.359817,-1.623876,0.20909,5.051691
R00446,1.06849,-1.725577,-2.060919,10.355339
R00447,0.030511,-2.700168,-3.741366,6.106726
R00448,2.059954,0.510287,2.657252,10.006274
R00449,0.617583,-0.242994,6.111884,7.569307
R00450,-0.183342,1.130524,2.025094,0.344023
R00451,1.881444,-1.421594,3.363383,5.491566
R00452,0.422265,-1.207337,-1.622081,4.200851
R00453,1.80343,-3.554917,2.334638,5.012138
R00454,-0.338177,-0.277082,3.555236,5.429625
R00455,0.762542,-1.311603,-1.231663,3.075162
R00456,0.772755,-1.955273,-0.906163,2.041357
R00457,0.804566,-2.160071,2.808887,3.719857
R00458,-0.436903,0.55113,-0.04051,8.124965
R00459,0.7324,-3.103626,1.757424,5.36861
R00460,1.203816,-0.286417,-0.54753,9.225456
R00461,0.441067,-1.63956,2.797188,4.762354
R00462,1.17028,1.355805,4.013976,4.466035
R00463,1.262005,-1.439759,0.572839,6.218642
R00464,0.277283,-0.225374,0.204677,7.973035
R00465,0.741042,-1.189493,6.019814,9.382722
R00466,1.174135,-2.093985,-0.070118,11.2579
R00467,1.132961,0.718557,1.415405,-1.904859
R00468,1.345919,-2.284925,1.158073,10.115992
R00469,0.499526,-1.795236,-0.236193,2.426384
R00470,0.346374,-0.208045,0.321556,8.689367
R00471,2.287693,-2.926595,-3.11169,0.407313
R00472,-0.115863,-0.742733,-0.369752,2.379512
